@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60037596,60037596,National Museums of Kenya,Nairobi,Kenya,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031216,60031216,Johannes Gutenberg-Universität Mainz,Mainz,Germany,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000356,60000356,University of Cape Town,Cape Town,South Africa,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/100600865,100600865,BirdLife International,Nairobi,Kenya,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033114,60033114,Wake Forest University,Winston Salem,United States,2
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020071,60020071,Norwegian Institute for Nature Research,NO-7485 Trondheim,Norway,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007008,60007008,Norges Miljø- og Biovitenskapelige Universitet,As,Norway,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023581,60023581,IRD Centre d'Ile-de-France,Bondy,France,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019870,60019870,James Cook University,Townsville,Australia,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004923,60004923,NC State University,Raleigh,United States,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004655,60004655,Charles Darwin University,Darwin,Australia,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000179,60000179,École Normale Supérieure,Paris,France,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008721,60008721,Banaras Hindu University,Varanasi,India,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007418,60007418,Universidad De Los Andes Facultad de Ciencias,Merida,Venezuela,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/100792246,100792246,Estación Ornitológica La Mucuy,Merida,Venezuela,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60111492,60111492,Centre de Biologie pour la Gestion des Populations (CBGP),Montferrier-sur-Lez,France,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030522,60030522,Smithsonian Tropical Research Institute,"Washington, D.C.",United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003321,60003321,"National Institutes for the Humanities, Research Institute for Humanity and Nature",Kyoto,Japan,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028596,60028596,Institute for Biodiversity and Ecosystem Dynamics - Amsterdam,Amsterdam,Netherlands,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006046,60006046,Instituto de Investigaciones en Ecosistemas y Sustentabilidad,Morelia,Mexico,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004156,60004156,Wageningen University &amp; Research,Wageningen,Netherlands,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012689,60012689,Julius-Maximilians-Universität Würzburg,Wurzburg,Germany,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010586,60010586,Universität Ulm,Ulm,Germany,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/100354674,100354674,F.I.Z.V.,Rome,Italy,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072706,60072706,Institut de Recherche pour le Developpement Noumea,Noumea,New Caledonia,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019578,60019578,Monash University,Melbourne,Australia,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028311,60028311,Museum National d'Histoire Naturelle,Paris,France,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029251,60029251,University of Miami,Coral Gables,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020739,60020739,Yamaguchi University,Yamaguchi,Japan,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016648,60016648,Riken,Wako,Japan,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015682,60015682,Japan Science and Technology Agency,Kawaguchi,Japan,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014925,60014925,Yokohama City University,Yokohama,Japan,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011001,60011001,Kyoto University,Kyoto,Japan,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000768,60000768,Thailand Royal Forest Department,Bangkok,Thailand,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017317,60017317,University of Sussex,Brighton,United Kingdom,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015138,60015138,University of Nottingham,Nottingham,United Kingdom,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012070,60012070,University of Leeds,Leeds,United Kingdom,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110967,60110967,Ecologie des Forêts de Guyane,Kourou,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104289,60104289,Université de Lorraine,Nancy,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070476,60070476,Centre INRAE Nouvelle-Aquitaine Bordeaux,Villenave-d'Ornon,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031011,60031011,CIRAD,Paris,France,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110967,60110967,Ecologie des Forêts de Guyane,Kourou,France,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030522,60030522,Smithsonian Tropical Research Institute,"Washington, D.C.",United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029616,60029616,Aarhus Universitet,Aarhus,Denmark,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025488,60025488,The University of Utah,Salt Lake City,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013140,60013140,United States Geological Survey Central Region,Denver,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011347,60011347,United States Geological Survey,Reston,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009941,60009941,Technische Universität Kaiserslautern,Kaiserslautern,Germany,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070926,60070926,University of Buea,Buea,Cameroon,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025858,60025858,ETH Zürich,"Zurich ZH,",Switzerland,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020486,60020486,University of Bern,Bern,Switzerland,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029570,60029570,Universidade Estadual de Campinas,Campinas,Brazil,21
