@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029747,60029747,University of Georgia,Athens,United States,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031040,60031040,Umeå Universitet,Umea,Sweden,2
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015574,60015574,"The University of Tennessee, Knoxville",Knoxville,United States,3
NA,NA,NA,NA,NA,NA,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013372,60013372,The University of Texas at Austin,Austin,United States,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020304,60020304,"University of Maryland, College Park",College Park,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018474,60018474,The University of North Carolina at Greensboro,Greensboro,United States,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029747,60029747,University of Georgia,Athens,United States,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026305,60026305,Winthrop University,Rock Hill,United States,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015033,60015033,Smithsonian Institution,"Washington, D.C.",United States,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015457,60015457,University of Kansas,Lawrence,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004686,60004686,"Franklin and Marshall College, Lancaster",Lancaster,United States,12
NA,NA,NA,NA,NA,NA,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013402,60013402,Oregon State University,Corvallis,United States,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008134,60008134,CNRS Centre National de la Recherche Scientifique,Paris,France,15
NA,NA,NA,NA,NA,NA,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015033,60015033,Smithsonian Institution,"Washington, D.C.",United States,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031707,60031707,Michigan State University,East Lansing,United States,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028629,60028629,College of Science,West Lafayette,United States,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031514,60031514,Georg-August-Universität Göttingen,Gottingen,Germany,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027550,60027550,"University of California, Los Angeles",Los Angeles,United States,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003269,60003269,Princeton University,Princeton,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009982,60009982,Harvard University,Cambridge,United States,23
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025111,60025111,The University of North Carolina at Chapel Hill,Chapel Hill,United States,24
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007363,60007363,Northwestern University,Evanston,United States,25
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017592,60017592,Carleton University,Ottawa,Canada,26
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014439,60014439,"University of California, Davis",Davis,United States,27
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016849,60016849,University of Toronto,Toronto,Canada,28
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024941,60024941,"University of California, Santa Cruz",Santa Cruz,United States,29
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033021,60033021,The University of New Mexico,Albuquerque,United States,30
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007776,60007776,Cornell University,Ithaca,United States,31
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029278,60029278,The University of Chicago,Chicago,United States,32
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010833,60010833,Fisheries and Oceans Canada,Ottawa,Canada,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007776,60007776,Cornell University,Ithaca,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012468,60012468,University of Windsor,Windsor,Canada,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028629,60028629,College of Science,West Lafayette,United States,37
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029445,60029445,University of Minnesota Twin Cities,Minneapolis,United States,38
NA,NA,NA,NA,NA,NA,40
NA,NA,NA,NA,NA,NA,41
