@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026851,60026851,University of Oxford,Oxford,United Kingdom,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012622,60012622,University of Bedfordshire,Luton,United Kingdom,1
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,2
true,https://api.elsevier.com/content/affiliation/affiliation_id/101869185,101869185,National Environment and Planning Agency,Kingston,Jamaica,2
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026438,60026438,Universidad Simón Bolívar,Caracas,Venezuela,3
true,https://api.elsevier.com/content/affiliation/affiliation_id/60159434,60159434,Khaled bin Sultan Living Oceans Foundation,Annapolis,United States,4
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,5
true,https://api.elsevier.com/content/affiliation/affiliation_id/60159559,60159559,Wisconsin Lutheran College,Milwaukee,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103230,60103230,Milwaukee County Zoological Gardens,Milwaukee,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072939,60072939,University of the Virgin Islands,St. Croix,Virgin Islands (U.S.),6
true,https://api.elsevier.com/content/affiliation/affiliation_id/101393931,101393931,St. George's University,Granada,United States,6
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,7
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172562,60172562,UNAM - Campus Sisal,Sisal,Mexico,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010531,60010531,CINVESTAV Unidad Merida,Merida,Mexico,8
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031024,60031024,Trent University,Peterborough,Canada,9
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032442,60032442,Universidad Nacional Autónoma de México,Ciudad de México,Mexico,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024712,60024712,"Instituto de Ecología, A.C.",Xalapa,Mexico,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019176,60019176,Instituto Politécnico Nacional,Mexico City,Mexico,10
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019600,60019600,Nova Southeastern University,Fort Lauderdale,United States,11
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026851,60026851,University of Oxford,Oxford,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012622,60012622,University of Bedfordshire,Luton,United Kingdom,12
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,13
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071348,60071348,Discovery Bay Marine Laboratory,Discovery Bay,Jamaica,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,14
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071503,60071503,Universidad de Puerto Rico,San Juan,Puerto Rico,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/111935567,111935567,Sociedad Ambiente Marino,Rico,Puerto Rico,15
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026438,60026438,Universidad Simón Bolívar,Caracas,Venezuela,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001197,60001197,Universidad Central de Venezuela,Caracas,Venezuela,16
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,17
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,18
true,https://api.elsevier.com/content/affiliation/affiliation_id/60092353,60092353,Museo Marino de Margarita,Margarita,Venezuela,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001197,60001197,Universidad Central de Venezuela,Caracas,Venezuela,19
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015206,60015206,Florida International University,Miami,United States,20
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010531,60010531,CINVESTAV Unidad Merida,Merida,Mexico,21
true,https://api.elsevier.com/content/affiliation/affiliation_id/124512809,124512809,Seascape Caribbean,NA,United States,22
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010531,60010531,CINVESTAV Unidad Merida,Merida,Mexico,23
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,24
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015206,60015206,Florida International University,Miami,United States,25
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071347,60071347,The University of the West Indies,Kingston,Jamaica,26
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071503,60071503,Universidad de Puerto Rico,San Juan,Puerto Rico,27
true,https://api.elsevier.com/content/affiliation/affiliation_id/111935567,111935567,Sociedad Ambiente Marino,Rico,Puerto Rico,27
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071924,60071924,Universidad Nacional de Costa Rica,Heredia,Costa Rica,28
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021746,60021746,Centro de Investigaciones Biologicas Del Noroeste,La Paz,Mexico,28
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004718,60004718,Université de Genève,Geneva,Switzerland,29
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001197,60001197,Universidad Central de Venezuela,Caracas,Venezuela,29
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071533,60071533,Recinto Universitario de Mayagüez,Mayaguez,Puerto Rico,30
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071511,60071511,Ponce School of Medicine,Ponce,Puerto Rico,30
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027618,60027618,Colorado College,Colorado Springs,United States,31
true,https://api.elsevier.com/content/affiliation/affiliation_id/60138483,60138483,The Women University Multan,Multhan,Pakistan,32
true,https://api.elsevier.com/content/affiliation/affiliation_id/60053707,60053707,University of the Punjab,Lahore,Pakistan,32
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004789,60004789,Royal Netherlands Institute for Sea Research - NIOZ,'t Horntje,Netherlands,32
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002483,60002483,Universiteit van Amsterdam,Amsterdam,Netherlands,32
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032816,60032816,Universidad Michoacana de San Nicolás de Hidalgo,Morelia,Mexico,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025791,60025791,Universidad de Oriente - Venezuela,Cumana,Venezuela,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028806,60028806,Grinnell College,Grinnell,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021468,60021468,Milwaukee Public Museum,Milwaukee,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/124537592,124537592,Colleges of the Midwest,NA,Costa Rica,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026004,60026004,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001084,60001084,Instituto de Botânica de Sao Paulo,Sao Paulo,Brazil,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000036,60000036,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002476,60002476,Virginia Commonwealth University,Richmond,United States,37
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000658,60000658,Universidad Nacional de Córdoba,Cordoba,Argentina,37
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004745,60004745,St. Olaf College,Northfield,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60055696,60055696,Universidad Nacional de Colombia,Bogota,Colombia,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028787,60028787,Macalester College,Minneapolis,United States,40
true,https://api.elsevier.com/content/affiliation/affiliation_id/113339281,113339281,Costa Rican Office,NA,Costa Rica,40
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032897,60032897,Universidad de Sonora,Hermosillo,Mexico,41
true,https://api.elsevier.com/content/affiliation/affiliation_id/113689538,113689538,Universidad Estatal de Sonora,San Luis R.C,Mexico,41
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024298,60024298,Knox College,Galesburg,United States,42
true,https://api.elsevier.com/content/affiliation/affiliation_id/114822041,114822041,Asociación Theria para la Conservación e Investigación,San Jose,Costa Rica,42
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020457,60020457,Universidade Federal do Ceará,Fortaleza,Brazil,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005499,60005499,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031924,60031924,Universidad Centroccidental Lisandro Alvarado,Barquisimeto,Venezuela,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008386,60008386,"Federal University of Agriculture, Abeokuta",Abeokuta,Nigeria,45
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025988,60025988,Universität Wien,Vienna,Austria,46
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028469,60028469,Universidade Federal do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013265,60013265,Universidade Veiga de Almeida,Rio de Janeiro,Brazil,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005499,60005499,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031335,60031335,Universidad Autonoma de San Luis Potosi,San Luis Potosí,Mexico,48
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071929,60071929,Universidad de Costa Rica,San Jose,Costa Rica,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/112575295,112575295,Universidad de Ciencias Médicas (UCIMED),San Jose,Costa Rica,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60066812,60066812,"Universidad del Valle, Cali",Cali,Colombia,50
