@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6602316492,6602316492,Dittus W.,Dittus,W. P.J.,W.P.J.,true,60030112,1
true,1,https://api.elsevier.com/content/author/author_id/6504562488,6504562488,La Caro F.,La Caro,F.,F.,true,60014439,2
true,2,https://api.elsevier.com/content/author/author_id/7102773250,7102773250,Rudd R.L.,Rudd,R. L.,R.L.,true,60014439,2
true,1,https://api.elsevier.com/content/author/author_id/6604079550,6604079550,Wolda H.,Wolda,H.,H.,true,60030522,3
true,2,https://api.elsevier.com/content/author/author_id/7006240379,7006240379,Flowers R.,Flowers,R. W.,R.W.,true,60030522,3
true,1,https://api.elsevier.com/content/author/author_id/7403023215,7403023215,Silva L. J.L.,Silva L.,J. L.,J.L.,true,60039702,4
true,2,https://api.elsevier.com/content/author/author_id/7005844575,7005844575,Valdez J.,Valdez,J.,J.,true,60039702,4
true,3,https://api.elsevier.com/content/author/author_id/6508328536,6508328536,Ojasti J.,Ojasti,J.,J.,true,60039702,4
true,1,https://api.elsevier.com/content/author/author_id/6603362433,6603362433,Lopez-Portillo J.,Lopez-Portillo,J.,J.,true,105951047,5
true,2,https://api.elsevier.com/content/author/author_id/35612496200,35612496200,Ezcurra E.,Ezcurra,E.,E.,true,105951047,5
true,1,https://api.elsevier.com/content/author/author_id/56013663600,56013663600,Bullock S.,Bullock,S. H.,S.H.,true,60032442,6
true,1,https://api.elsevier.com/content/author/author_id/7006857631,7006857631,Janzen D.,Janzen,D. H.,D.H.,true,60006297,7
true,2,https://api.elsevier.com/content/author/author_id/6701511211,6701511211,Demment M.,Demment,M. W.,M.W.,true,60006297,7
true,3,https://api.elsevier.com/content/author/author_id/56654241200,56654241200,Robertson J.,Robertson,J. B.,J.B.,true,60006297,7
true,1,https://api.elsevier.com/content/author/author_id/57205002767,57205002767,Lescure J.P.,Lescure,J. P.,J.P.,true,60070924,8
true,2,https://api.elsevier.com/content/author/author_id/7004342992,7004342992,Boulet R.,Boulet,R.,R.,true,60070924,8
true,1,https://api.elsevier.com/content/author/author_id/7402463033,7402463033,Pearson D.,Pearson,D. L.,D.L.,true,60001439,9
true,2,https://api.elsevier.com/content/author/author_id/56137338800,56137338800,Anderson J.,Anderson,J. J.,J.J.,true,60001439,9
true,1,https://api.elsevier.com/content/author/author_id/7005233499,7005233499,Kahn F.,Kahn,F.,F.,true,60036835,10
true,2,https://api.elsevier.com/content/author/author_id/7101666471,7101666471,De Castro A.,De Castro,A.,A.,true,60036835,10
true,1,https://api.elsevier.com/content/author/author_id/13305940300,13305940300,Allen J.,Allen,J. C.,J.C.,true,60029241,11
true,1,https://api.elsevier.com/content/author/author_id/6701587785,6701587785,Sork V.,Sork,V. L.,V.L.,true,60030171,12
true,1,https://api.elsevier.com/content/author/author_id/7006482163,7006482163,Van Schaik C.,Van Schaik,C. P.,C.P.,true,60007989,13
true,2,https://api.elsevier.com/content/author/author_id/8043808600,8043808600,Mirmanto E.,Mirmanto,E.,E.,true,60007989,13
true,1,https://api.elsevier.com/content/author/author_id/7005357440,7005357440,Lemke T.O.,Lemke,T. O.,T.O.,true,60119141,14
true,1,https://api.elsevier.com/content/author/author_id/6601979007,6601979007,Kuraishi S.,Kuraishi,S.,S.,true,60030788,15
true,1,https://api.elsevier.com/content/author/author_id/6603219608,6603219608,Dowsett-Lemaire F.,Dowsett-Lemaire,F.,F.,NA,NA,16
true,1,https://api.elsevier.com/content/author/author_id/6602316492,6602316492,Dittus W.,Dittus,W. P.J.,W.P.J.,true,60030112,17
true,1,https://api.elsevier.com/content/author/author_id/7005611828,7005611828,Barclay R.,Barclay,R. M.R.,R.M.R.,true,60009697,18
true,1,https://api.elsevier.com/content/author/author_id/6701484314,6701484314,Dowsett R.,Dowsett,R. J.,R.J.,NA,NA,19
true,1,https://api.elsevier.com/content/author/author_id/7402489180,7402489180,Jimenez J.A.,Jimenez,J. A.,J.A.,true,60003342,20
true,2,https://api.elsevier.com/content/author/author_id/57206348562,57206348562,Lugo A.E.,Lugo,A. E.,A.E.,true,60003342,20
true,3,https://api.elsevier.com/content/author/author_id/6506517071,6506517071,Cintron G.,Cintron,G.,G.,true,60003342,20
true,1,https://api.elsevier.com/content/author/author_id/7003848568,7003848568,Gilliam M.,Gilliam,M.,M.,true,60010621,21
true,2,https://api.elsevier.com/content/author/author_id/7003690240,7003690240,Buchmann S.,Buchmann,S. L.,S.L.,true,60010621,21
true,3,https://api.elsevier.com/content/author/author_id/7101770898,7101770898,Lorenz B.,Lorenz,B. J.,B.J.,true,60010621,21
true,4,https://api.elsevier.com/content/author/author_id/7004277369,7004277369,Roubik D.,Roubik,D. W.,D.W.,true,60010621,21
true,1,https://api.elsevier.com/content/author/author_id/55417389000,55417389000,Shepherd J.D.,Shepherd,J. D.,J.D.,true,60012403,22
true,1,https://api.elsevier.com/content/author/author_id/7103150024,7103150024,McCoy E.,McCoy,E. D.,E.D.,true,60007740,23
true,1,https://api.elsevier.com/content/author/author_id/6603068105,6603068105,Rockwood L.,Rockwood,L. L.,L.L.,true,60018319,24
true,1,https://api.elsevier.com/content/author/author_id/7202386678,7202386678,Freeman C.,Freeman,C. E.,C.E.,true,60007801,25
true,2,https://api.elsevier.com/content/author/author_id/7005650202,7005650202,Worthington R.,Worthington,R. D.,R.D.,true,60007801,25
true,3,https://api.elsevier.com/content/author/author_id/7004331176,7004331176,Corral R.,Corral,R. D.,R.D.,true,60007801,25
true,1,https://api.elsevier.com/content/author/author_id/57212815474,57212815474,Newbery D.,Newbery,D. M.,D.M.,true,60025200,26
true,2,https://api.elsevier.com/content/author/author_id/6603229866,6603229866,De Foresta H.,De Foresta,H.,H.,true,60025200,26
true,1,https://api.elsevier.com/content/author/author_id/6602356154,6602356154,Odendaal F.J.,Odendaal,F. J.,F.J.,true,60012708,27
true,2,https://api.elsevier.com/content/author/author_id/7101963320,7101963320,Ehrlich P.R.,Ehrlich,P. R.,P.R.,true,60012708,27
true,1,https://api.elsevier.com/content/author/author_id/6603144353,6603144353,Rodriguez-Duran A.,Rodriguez-Duran,A.,A.,true,60071533,28
true,2,https://api.elsevier.com/content/author/author_id/16194435700,16194435700,Lewis A.,Lewis,A. R.,A.R.,true,60071533,28
true,1,https://api.elsevier.com/content/author/author_id/7004043558,7004043558,Brower L.P.,Brower,L. P.,L.P.,true,60013959,29
true,2,https://api.elsevier.com/content/author/author_id/36888901600,36888901600,Horner B.E.,Horner,B. E.,B.E.,true,60013959,29
true,3,https://api.elsevier.com/content/author/author_id/7101956693,7101956693,Marty M.A.,Marty,M. A.,M.A.,true,60013959,29
true,4,https://api.elsevier.com/content/author/author_id/36832734700,36832734700,Moffitt C.M.,Moffitt,C. M.,C.M.,true,60013959,29
true,5,https://api.elsevier.com/content/author/author_id/6506525443,6506525443,Villa-R B.,Villa-R,B.,B.,true,60013959,29
true,1,https://api.elsevier.com/content/author/author_id/24500129800,24500129800,Hase H.,Hase,H.,H.,true,60031514,30
