@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/56211926000,56211926000,Kellman M.,Kellman,Martin,M.,true,60033420,1
true,1,https://api.elsevier.com/content/author/author_id/6602471322,6602471322,Loescher H.,Loescher,Henry W.,H.W.,NA,NA,2
true,2,https://api.elsevier.com/content/author/author_id/7402498640,7402498640,Powers J.,Powers,Jennifer S.,J.S.,NA,NA,2
true,3,https://api.elsevier.com/content/author/author_id/57205132099,57205132099,Oberbauer S.,Oberbauer,Steven F.,S.F.,NA,NA,2
true,1,https://api.elsevier.com/content/author/author_id/7102161459,7102161459,Burnham R.,Burnham,Robyn J.,R.J.,true,60025778,3
true,1,https://api.elsevier.com/content/author/author_id/7005579717,7005579717,Wittmann F.,Wittmann,Florian,F.,true,60000726,4
true,2,https://api.elsevier.com/content/author/author_id/6601976891,6601976891,Anhuf D.,Anhuf,Dieter,D.,true,60006341,4
true,3,https://api.elsevier.com/content/author/author_id/19034447800,19034447800,Funk W.,Funk,Wolfgang J.,W.J.,true,60000726,4
true,1,https://api.elsevier.com/content/author/author_id/7401482900,7401482900,Edwards W.,Edwards,Will,W.,true,60019870,5
true,2,https://api.elsevier.com/content/author/author_id/6701500130,6701500130,Gadek P.,Gadek,Paul,P.,true,60019870,5
true,1,https://api.elsevier.com/content/author/author_id/6602895714,6602895714,Serio-Silva J.,Serio-Silva,Juan Carlos,J.C.,true,60024712,6
true,2,https://api.elsevier.com/content/author/author_id/55666328500,55666328500,Rico-Gray V.,Rico-Gray,Victor,V.,true,60024712,6
true,3,https://api.elsevier.com/content/author/author_id/7102692152,7102692152,Hernández-Salazar L.,Hernández-Salazar,Laura Teresa,L.T.,true,60007909,6
true,4,https://api.elsevier.com/content/author/author_id/6602404036,6602404036,Espinosa-Gómez R.,Espinosa-Gómez,Rene,R.,true,60007909,6
true,1,https://api.elsevier.com/content/author/author_id/7004003589,7004003589,Maass J.M.,Maass,J. Manuel,J.M.,true,60172563,7
true,2,https://api.elsevier.com/content/author/author_id/6603378839,6603378839,Martínez-Yrízar A.,Martínez-Yrízar,Angelina,A.,true,60174564,7
true,3,https://api.elsevier.com/content/author/author_id/19035808600,19035808600,Patiño C.,Patiño,Cristina,C.,true,60174564,7
true,4,https://api.elsevier.com/content/author/author_id/6602190843,6602190843,Sarukhán J.,Sarukhán,José,J.,true,60174564,7
true,1,https://api.elsevier.com/content/author/author_id/6603034135,6603034135,Seghieri J.,Seghieri,Josiane,J.,true,60072715,8
true,2,https://api.elsevier.com/content/author/author_id/6602946557,6602946557,Simier M.,Simier,Monique,M.,true,60072715,8
true,1,https://api.elsevier.com/content/author/author_id/7404544347,7404544347,Feng Y.,Feng,Yu Long,Y.L.,true,60105127,9
true,2,https://api.elsevier.com/content/author/author_id/7102713910,7102713910,Cao K.,Cao,Kun Fang,K.F.,true,60105127,9
true,3,https://api.elsevier.com/content/author/author_id/7403442947,7403442947,Feng Z.,Feng,Zhi Li,Z.L.,true,60105127,9
true,1,https://api.elsevier.com/content/author/author_id/7004128079,7004128079,Nellemann C.,Nellemann,Christian,C.,true,60007008,10
true,2,https://api.elsevier.com/content/author/author_id/7006851439,7006851439,Moe S.,Moe,Stein R.,S.R.,true,60007008,10
true,3,https://api.elsevier.com/content/author/author_id/6507564420,6507564420,Rutina L.,Rutina,Lucas P.,L.P.,true,60007008,10
true,1,https://api.elsevier.com/content/author/author_id/6602675325,6602675325,Tonhasca A.,Tonhasca,Athayde,A.,true,60025875,11
true,2,https://api.elsevier.com/content/author/author_id/7003497325,7003497325,Blackmer J.L.,Blackmer,Jacquelyn L.,J.L.,true,60025875,11
true,3,https://api.elsevier.com/content/author/author_id/6603833998,6603833998,Albuquerque G.S.,Albuquerque,Gilberto S.,G.S.,true,60025875,11
true,1,https://api.elsevier.com/content/author/author_id/6602908931,6602908931,Ruokolainen K.,Ruokolainen,Kalle,K.,true,60006876,12
true,2,https://api.elsevier.com/content/author/author_id/56329177400,56329177400,Tuomisto H.,Tuomisto,Hanna,H.,true,60006876,12
true,3,https://api.elsevier.com/content/author/author_id/6603003128,6603003128,Vormisto J.,Vormisto,Jaana,J.,true,60006876,12
true,4,https://api.elsevier.com/content/author/author_id/6602093817,6602093817,Pitman N.,Pitman,Nigel,N.,true,60008724,12
true,1,https://api.elsevier.com/content/author/author_id/6507308921,6507308921,Delissio L.,Delissio,Lisa J.,L.J.,true,60017402,13
true,2,https://api.elsevier.com/content/author/author_id/7004665056,7004665056,Primack R.,Primack,Richard B.,R.B.,true,60019674,13
true,3,https://api.elsevier.com/content/author/author_id/8700687500,8700687500,Hall P.,Hall,Pamela,P.,true,60029616,13
true,4,https://api.elsevier.com/content/author/author_id/7501476477,7501476477,Lee H.,Lee,H. S.,H.S.,true,100327707,13
true,1,https://api.elsevier.com/content/author/author_id/6603157070,6603157070,Vallan D.,Vallan,Denis,D.,true,60020486,14
true,1,https://api.elsevier.com/content/author/author_id/8064157400,8064157400,Fine P.V.A.,Fine,Paul V.A.,P.V.A.,true,60025488,15
true,1,https://api.elsevier.com/content/author/author_id/55476946900,55476946900,Hsu C.C.,Hsu,Chia Chun,C.C.,true,60005429,16
true,2,https://api.elsevier.com/content/author/author_id/6602662730,6602662730,Horng F.W.,Horng,Fu Wen,F.W.,true,60006578,16
true,3,https://api.elsevier.com/content/author/author_id/7404480674,7404480674,Kuo C.M.,Kuo,Chen Meng,C.M.,true,60005429,16
true,1,https://api.elsevier.com/content/author/author_id/8859637400,8859637400,Grombone-Guaratini M.,Grombone-Guaratini,Maria Tereza,M.T.,true,60029570,17
true,2,https://api.elsevier.com/content/author/author_id/7103188195,7103188195,Rodrigues R.,Rodrigues,Ricardo Ribeiro,R.R.,true,60008088,17
true,1,https://api.elsevier.com/content/author/author_id/7003336376,7003336376,Sheil D.,Sheil,Douglas,D.,true,60069393,18
true,2,https://api.elsevier.com/content/author/author_id/7006125701,7006125701,Ducey M.,Ducey,Mark,M.,true,60027576,18
true,1,https://api.elsevier.com/content/author/author_id/6603552701,6603552701,Bebber D.,Bebber,Dan,D.,true,60026851,19
true,2,https://api.elsevier.com/content/author/author_id/7403548194,7403548194,Brown N.,Brown,Nick,N.,true,60016849,19
true,3,https://api.elsevier.com/content/author/author_id/7005589407,7005589407,Speight M.,Speight,Martin,M.,true,60026851,19
true,1,https://api.elsevier.com/content/author/author_id/6603056366,6603056366,Eshetu Z.,Eshetu,Zewdu,Z.,true,60027152,20
