@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7202386678,7202386678,Freeman C.,Freeman,C. E.,C.E.,true,60007801,1
true,2,https://api.elsevier.com/content/author/author_id/7005650202,7005650202,Worthington R.,Worthington,R. D.,R.D.,true,60007801,1
true,1,https://api.elsevier.com/content/author/author_id/56848185700,56848185700,Dinerstein E.,Dinerstein,E.,E.,true,60020069,2
true,1,https://api.elsevier.com/content/author/author_id/7102072471,7102072471,Greene H.W.,Greene,H. W.,H.W.,true,60025038,3
true,1,https://api.elsevier.com/content/author/author_id/35968625900,35968625900,Ramirez N.,Ramirez,N.,N.,true,60001197,4
true,1,https://api.elsevier.com/content/author/author_id/6701557562,6701557562,Haber W.,Haber,W. A.,W.A.,true,60025038,5
true,2,https://api.elsevier.com/content/author/author_id/6602185006,6602185006,Frankie G.,Frankie,G. W.,G.W.,true,60025038,5
true,1,https://api.elsevier.com/content/author/author_id/7003746604,7003746604,Boinski S.,Boinski,S.,S.,true,60019280,6
true,2,https://api.elsevier.com/content/author/author_id/7103093897,7103093897,Fowler N.,Fowler,N. L.,N.L.,true,60019280,6
true,1,https://api.elsevier.com/content/author/author_id/7006005944,7006005944,Uhl C.,Uhl,C.,C.,true,60001439,7
true,2,https://api.elsevier.com/content/author/author_id/7003391442,7003391442,Guimaraes Vieira I.,Guimaraes Vieira,I. C.,I.C.,true,60001439,7
true,1,https://api.elsevier.com/content/author/author_id/7006729171,7006729171,Willson M.,Willson,M. F.,M.F.,true,60000745,8
true,1,https://api.elsevier.com/content/author/author_id/7004192923,7004192923,Schupp E.W.,Schupp,E. W.,E.W.,true,60006627,9
true,2,https://api.elsevier.com/content/author/author_id/7102602495,7102602495,Frost E.J.,Frost,E. J.,E.J.,true,60006627,9
true,1,https://api.elsevier.com/content/author/author_id/6602320766,6602320766,Breitwisch R.,Breitwisch,R.,R.,true,60008609,10
true,1,https://api.elsevier.com/content/author/author_id/7102239192,7102239192,Craig C.,Craig,C. L.,C.L.,true,60005455,11
true,1,https://api.elsevier.com/content/author/author_id/7005540042,7005540042,Sakagami S.,Sakagami,S. F.,S.F.,true,60014652,12
true,2,https://api.elsevier.com/content/author/author_id/7501390094,7501390094,Inoue T.,Inoue,T.,T.,true,60014652,12
true,3,https://api.elsevier.com/content/author/author_id/35571614200,35571614200,Yamane S.,Yamane,S.,S.,true,60014652,12
true,4,https://api.elsevier.com/content/author/author_id/24784749700,24784749700,Salmah S.,Salmah,S.,S.,true,60014652,12
true,1,https://api.elsevier.com/content/author/author_id/57216048424,57216048424,Henriques R.P.B.,Henriques,R. P.B.,R.P.B.,true,100414522,13
true,2,https://api.elsevier.com/content/author/author_id/6701485824,6701485824,De Sousa E.C.E.G.,De Sousa,E. C.E.G.,E.C.E.G.,true,100414522,13
true,1,https://api.elsevier.com/content/author/author_id/7006511362,7006511362,Gartner B.,Gartner,B. L.,B.L.,true,60012708,14
true,1,https://api.elsevier.com/content/author/author_id/6602953701,6602953701,Longino J.,Longino,J. T.,J.T.,true,60029241,15
