@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7401655054,7401655054,Singer M.C.,Singer,M. C.,M.C.,true,60013372,1
true,2,https://api.elsevier.com/content/author/author_id/7201645766,7201645766,Ng D.,Ng,D.,D.,true,60013372,1
true,3,https://api.elsevier.com/content/author/author_id/7404413845,7404413845,Thomas C.D.,Thomas,C. D.,C.D.,true,60013372,1
true,1,https://api.elsevier.com/content/author/author_id/16459765800,16459765800,Newman R.A.,Newman,R. A.,R.A.,true,60006297,2
true,1,https://api.elsevier.com/content/author/author_id/55922205100,55922205100,Burd M.,Burd,M.,M.,true,60003269,3
true,2,https://api.elsevier.com/content/author/author_id/7401970073,7401970073,Allen T.F.H.,Allen,T. F.H.,T.F.H.,true,60003269,3
true,1,https://api.elsevier.com/content/author/author_id/7201453227,7201453227,Wade M.J.,Wade,M. J.,M.J.,true,60029278,4
true,2,https://api.elsevier.com/content/author/author_id/7005731291,7005731291,McCauley D.E.,McCauley,D. E.,D.E.,true,60029278,4
true,1,https://api.elsevier.com/content/author/author_id/7103080732,7103080732,Janssen G.M.,Janssen,G. M.,G.M.,NA,NA,5
true,2,https://api.elsevier.com/content/author/author_id/7103309525,7103309525,De Jong G.,De Jong,G.,G.,NA,NA,5
true,3,https://api.elsevier.com/content/author/author_id/6701309564,6701309564,Joosse E.N.G.,Joosse,E. N.G.,E.N.G.,NA,NA,5
true,4,https://api.elsevier.com/content/author/author_id/7003819781,7003819781,Scharloo W.,Scharloo,W.,W.,NA,NA,5
true,1,https://api.elsevier.com/content/author/author_id/7003605782,7003605782,Linhart Y.B.,Linhart,Y. B.,Y.B.,true,60000221,6
true,1,https://api.elsevier.com/content/author/author_id/6507258295,6507258295,Roeloffs R.,Roeloffs,R.,R.,true,60015574,7
true,2,https://api.elsevier.com/content/author/author_id/6603778361,6603778361,Riechert S.E.,Riechert,S. E.,S.E.,true,60015574,7
true,1,https://api.elsevier.com/content/author/author_id/7003725806,7003725806,Castillo-Chavez C.,Castillo-Chavez,C.,C.,true,60007776,8
true,2,https://api.elsevier.com/content/author/author_id/26643470900,26643470900,Levin S.A.,Levin,S. A.,S.A.,true,60007776,8
true,3,https://api.elsevier.com/content/author/author_id/7101644663,7101644663,Gould F.,Gould,F.,F.,true,60007776,8
