@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/7006223015,7006223015,Semlitsch R.,Semlitsch,R. D.,R.D.,27,true,60028599
true,1,https://api.elsevier.com/content/author/author_id/6701477985,6701477985,Buechner M.,Buechner,M.,M.,28,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7004084904,7004084904,Owen-Smith N.,Owen-Smith,N.,N.,29,true,60016218
true,2,https://api.elsevier.com/content/author/author_id/7403305100,7403305100,Cooper S.,Cooper,S. M.,S.M.,29,true,60016218
true,1,https://api.elsevier.com/content/author/author_id/16182360600,16182360600,Sauer J.,Sauer,J. R.,J.R.,30,true,60009056
true,2,https://api.elsevier.com/content/author/author_id/7005512393,7005512393,Slade N.,Slade,N. A.,N.A.,30,true,60009056
true,1,https://api.elsevier.com/content/author/author_id/7005111759,7005111759,McEvoy P.,McEvoy,P. B.,P.B.,31,true,60013402
true,2,https://api.elsevier.com/content/author/author_id/7402112815,7402112815,Cox C.,Cox,C. S.,C.S.,31,true,60013402
true,1,https://api.elsevier.com/content/author/author_id/6602709987,6602709987,Murawski D.,Murawski,D. A.,D.A.,32,true,60029747
true,1,https://api.elsevier.com/content/author/author_id/7005098424,7005098424,Sheldon S.,Sheldon,S. P.,S.P.,33,true,60015707
true,1,https://api.elsevier.com/content/author/author_id/7003879264,7003879264,Papaj D.,Papaj,D. R.,D.R.,34,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/7003801703,7003801703,Rausher M.,Rausher,M. D.,M.D.,34,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/7005449954,7005449954,Danielson B.,Danielson,B. J.,B.J.,35,true,60010348
true,2,https://api.elsevier.com/content/author/author_id/7003893485,7003893485,Gaines M.,Gaines,M. S.,M.S.,35,true,60010348
true,1,https://api.elsevier.com/content/author/author_id/7006586267,7006586267,Wyman R.,Wyman,R. L.,R.L.,36,true,100448791
true,2,https://api.elsevier.com/content/author/author_id/6503924343,6503924343,Hawksley-Lescault D.,Hawksley-Lescault,D. S.,D.S.,36,true,100448791
true,1,https://api.elsevier.com/content/author/author_id/7003914803,7003914803,Nitao J.,Nitao,J. K.,J.K.,37,true,60000745
true,2,https://api.elsevier.com/content/author/author_id/7003583368,7003583368,Zangerl A.,Zangerl,A. R.,A.R.,37,true,60000745
true,1,https://api.elsevier.com/content/author/author_id/7006091867,7006091867,Ayers M.P.,Ayers,M. P.,M.P.,38,true,60011976
true,2,https://api.elsevier.com/content/author/author_id/7005812232,7005812232,Maclean S.F.,Maclean,S. F.,S.F.,38,true,60011976
true,1,https://api.elsevier.com/content/author/author_id/7103103266,7103103266,Gilliam J.,Gilliam,J. F.,J.F.,39,true,60011666
true,2,https://api.elsevier.com/content/author/author_id/7402646381,7402646381,Fraser D.,Fraser,D. F.,D.F.,39,true,60011666
true,1,https://api.elsevier.com/content/author/author_id/7003929642,7003929642,Grimm N.B.,Grimm,N. B.,N.B.,40,true,60025928
true,1,https://api.elsevier.com/content/author/author_id/7102896620,7102896620,Schroder G.D.,Schroder,G. D.,G.D.,41,true,60027512
true,1,https://api.elsevier.com/content/author/author_id/7801420942,7801420942,Streams F.,Streams,F. A.,F.A.,42,true,60022659
true,1,https://api.elsevier.com/content/author/author_id/6603329731,6603329731,Trivelpiece W.,Trivelpiece,W. Z.,W.Z.,43,true,60019928
true,2,https://api.elsevier.com/content/author/author_id/6602356108,6602356108,Trivelpiece S.,Trivelpiece,S. G.,S.G.,43,true,60019928
true,3,https://api.elsevier.com/content/author/author_id/6507100822,6507100822,Volkman N.,Volkman,N. J.,N.J.,43,true,60019928
true,1,https://api.elsevier.com/content/author/author_id/57203237398,57203237398,Tissue D.T.,Tissue,D. T.,D.T.,44,true,60018926
true,2,https://api.elsevier.com/content/author/author_id/7005554424,7005554424,Oechel W.C.,Oechel,W. C.,W.C.,44,true,60018926
true,1,https://api.elsevier.com/content/author/author_id/36907752800,36907752800,Fletcher W.,Fletcher,W. J.,W.J.,45,true,60025709
true,2,https://api.elsevier.com/content/author/author_id/56058162000,56058162000,Underwood A.,Underwood,A. J.,A.J.,45,true,60025709
true,1,https://api.elsevier.com/content/author/author_id/6701587785,6701587785,Sork V.,Sork,V. L.,V.L.,46,true,60030171
true,1,https://api.elsevier.com/content/author/author_id/7006402080,7006402080,Clancy K.,Clancy,K. M.,K.M.,47,true,60023517
true,2,https://api.elsevier.com/content/author/author_id/7402530526,7402530526,Price P.,Price,P. W.,P.W.,47,true,60023517
true,1,https://api.elsevier.com/content/author/author_id/7004438121,7004438121,Letourneau D.,Letourneau,D. K.,D.K.,48,true,60024941
true,1,https://api.elsevier.com/content/author/author_id/35585958100,35585958100,Strauss S.,Strauss,S. Y.,S.Y.,49,true,60002092
true,1,https://api.elsevier.com/content/author/author_id/7005231951,7005231951,Rossiter M.,Rossiter,M.,M.,50,true,60006297
true,1,https://api.elsevier.com/content/author/author_id/35994335500,35994335500,Boyce M.,Boyce,M. S.,M.S.,51,true,60008827
true,2,https://api.elsevier.com/content/author/author_id/7003813581,7003813581,Perrins C.,Perrins,C. M.,C.M.,51,true,60008827
true,1,https://api.elsevier.com/content/author/author_id/7006487662,7006487662,Mitchell-Olds T.,Mitchell-Olds,T.,T.,52,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/7102535591,7102535591,Robbins C.T.,Robbins,C. T.,C.T.,53,true,60018208
true,1,https://api.elsevier.com/content/author/author_id/7401948102,7401948102,Price M.,Price,M. V.,M.V.,54,true,60029526
true,2,https://api.elsevier.com/content/author/author_id/7004175967,7004175967,Reichman O.,Reichman,O. J.,O.J.,54,true,60029526
true,1,https://api.elsevier.com/content/author/author_id/6603315501,6603315501,Maillette L.,Maillette,L.,L.,55,true,60031024
true,1,https://api.elsevier.com/content/author/author_id/7401653234,7401653234,Gutierrez J.,Gutierrez,J. R.,J.R.,56,true,60016754
true,2,https://api.elsevier.com/content/author/author_id/7004329800,7004329800,Whitford W.,Whitford,W. G.,W.G.,56,true,60016754
true,1,https://api.elsevier.com/content/author/author_id/7003733856,7003733856,Paige K.,Paige,K. N.,K.N.,57,true,60025488
true,2,https://api.elsevier.com/content/author/author_id/7004648942,7004648942,Whitham T.,Whitham,T. G.,T.G.,57,true,60025488
true,1,https://api.elsevier.com/content/author/author_id/6701660089,6701660089,Jordano P.,Jordano,P.,P.,58,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/7405695100,7405695100,Harris R.,Harris,R. N.,R.N.,59,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/56273868100,56273868100,Ricci C.,Ricci,C.,C.,60,true,100359923
true,2,https://api.elsevier.com/content/author/author_id/6508385181,6508385181,Vaghi L.,Vaghi,L.,L.,60,true,100359923
true,3,https://api.elsevier.com/content/author/author_id/6603343676,6603343676,Manzini M.,Manzini,M. L.,M.L.,60,true,100359923
true,1,https://api.elsevier.com/content/author/author_id/7006543659,7006543659,Naiman R.,Naiman,R. J.,R.J.,61,true,60009875
true,2,https://api.elsevier.com/content/author/author_id/7004628271,7004628271,Melillo J.,Melillo,J. M.,J.M.,61,true,60009875
true,3,https://api.elsevier.com/content/author/author_id/7101916554,7101916554,Lock M.,Lock,M. A.,M.A.,61,true,60009875
true,4,https://api.elsevier.com/content/author/author_id/57204255171,57204255171,Ford T.,Ford,T. E.,T.E.,61,true,60009875
true,5,https://api.elsevier.com/content/author/author_id/6603157986,6603157986,Reice S.,Reice,S. R.,S.R.,61,true,60009875
true,1,https://api.elsevier.com/content/author/author_id/26642954900,26642954900,Lima S.,Lima,S. L.,S.L.,62,true,60018491
true,1,https://api.elsevier.com/content/author/author_id/16534089800,16534089800,Banerjee B.,Banerjee,B.,B.,63,true,101176786
true,1,https://api.elsevier.com/content/author/author_id/57214009248,57214009248,Peterson C.,Peterson,C. G.,C.G.,64,true,60020633
true,1,https://api.elsevier.com/content/author/author_id/7201723435,7201723435,Adler G.,Adler,G. H.,G.H.,65,true,60032499
true,2,https://api.elsevier.com/content/author/author_id/7408665805,7408665805,Wilson M.,Wilson,M. L.,M.L.,65,true,60032499
true,1,https://api.elsevier.com/content/author/author_id/7004577094,7004577094,Temple S.,Temple,S. A.,S.A.,66,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/57198375445,57198375445,Dixon K.,Dixon,K. R.,K.R.,67,true,100552628
true,2,https://api.elsevier.com/content/author/author_id/6507910537,6507910537,Juelson T.,Juelson,T. C.,T.C.,67,true,100552628
true,1,https://api.elsevier.com/content/author/author_id/7003801703,7003801703,Rausher M.,Rausher,M. D.,M.D.,68,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/6602356154,6602356154,Odendaal F.,Odendaal,F. J.,F.J.,68,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/7004374587,7004374587,Hershey A.,Hershey,A. E.,A.E.,69,true,60009875
true,2,https://api.elsevier.com/content/author/author_id/7005783642,7005783642,Dodson S.,Dodson,S. I.,S.I.,69,true,60009875
true,1,https://api.elsevier.com/content/author/author_id/6602897675,6602897675,Dunwiddie P.,Dunwiddie,P. W.,P.W.,70,true,101075862
true,1,https://api.elsevier.com/content/author/author_id/7005753949,7005753949,Lyon B.,Lyon,B. E.,B.E.,71,true,60003269
true,2,https://api.elsevier.com/content/author/author_id/7004263080,7004263080,Montgomerie R.,Montgomerie,R. D.,R.D.,71,true,60003269
true,1,https://api.elsevier.com/content/author/author_id/7005363686,7005363686,Matson P.,Matson,P. A.,P.A.,72,true,60004179
true,2,https://api.elsevier.com/content/author/author_id/7006021743,7006021743,Vitousek P.,Vitousek,P. M.,P.M.,72,true,60004179
true,3,https://api.elsevier.com/content/author/author_id/6603067550,6603067550,Ewel J.,Ewel,J. J.,J.J.,72,true,60004179
true,4,https://api.elsevier.com/content/author/author_id/7004158298,7004158298,Mazzarino M.,Mazzarino,M. J.,M.J.,72,true,60004179
true,5,https://api.elsevier.com/content/author/author_id/7402368664,7402368664,Robertson G.,Robertson,G. P.,G.P.,72,true,60004179
true,1,https://api.elsevier.com/content/author/author_id/7202967408,7202967408,Morin P.,Morin,P. J.,P.J.,73,true,60119141
true,1,https://api.elsevier.com/content/author/author_id/7006325386,7006325386,Colton T.,Colton,T. F.,T.F.,74,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/7410364891,7410364891,Smith D.,Smith,D. C.,D.C.,75,true,60021497
true,1,https://api.elsevier.com/content/author/author_id/57204118395,57204118395,Smith T.,Smith,T. J.,T.J.,76,true,60014975
true,1,https://api.elsevier.com/content/author/author_id/7005510339,7005510339,Venable D.,Venable,D. L.,D.L.,77,true,60010065
true,2,https://api.elsevier.com/content/author/author_id/6602543216,6602543216,Burquez A.,Burquez,A.,A.,77,true,60010065
true,3,https://api.elsevier.com/content/author/author_id/6506818690,6506818690,Corral G.,Corral,G.,G.,77,true,60010065
true,4,https://api.elsevier.com/content/author/author_id/57213138168,57213138168,Morales E.,Morales,E.,E.,77,true,60010065
true,5,https://api.elsevier.com/content/author/author_id/56068111600,56068111600,Espinosa F.,Espinosa,F.,F.,77,true,60010065
true,1,https://api.elsevier.com/content/author/author_id/57225133201,57225133201,Smith T.M.,Smith,T. M.,T.M.,78,true,60159889
true,2,https://api.elsevier.com/content/author/author_id/7006015880,7006015880,Shugart H.H.,Shugart,H. H.,H.H.,78,true,60159889
true,1,https://api.elsevier.com/content/author/author_id/7102653764,7102653764,Schmid B.,Schmid,B.,B.,79,true,60110500
true,2,https://api.elsevier.com/content/author/author_id/7005453999,7005453999,Bazzaz F.A.,Bazzaz,F. A.,F.A.,79,true,60110500
true,1,https://api.elsevier.com/content/author/author_id/16555454700,16555454700,Lewis S.,Lewis,S. M.,S.M.,80,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/7401776756,7401776756,Norris J.,Norris,J. N.,J.N.,80,true,60008724
true,3,https://api.elsevier.com/content/author/author_id/7006577800,7006577800,Searles R.,Searles,R. B.,R.B.,80,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/6701856432,6701856432,Harney B.,Harney,B. A.,B.A.,81,true,60010065
true,2,https://api.elsevier.com/content/author/author_id/6603119926,6603119926,Dueser R.,Dueser,R. D.,R.D.,81,true,60010065
true,1,https://api.elsevier.com/content/author/author_id/6603797082,6603797082,Augspurger C.,Augspurger,C. K.,C.K.,82,true,60000745
true,2,https://api.elsevier.com/content/author/author_id/6602618369,6602618369,Franson S.,Franson,S. E.,S.E.,82,true,60000745
true,1,https://api.elsevier.com/content/author/author_id/57190217803,57190217803,Nedelman J.,Nedelman,J.,J.,83,true,60026610
true,2,https://api.elsevier.com/content/author/author_id/55547104901,55547104901,Thompson J.,Thompson,J. A.,J.A.,83,true,60026610
true,1,https://api.elsevier.com/content/author/author_id/7003632990,7003632990,Scheibe J.,Scheibe,J. S.,J.S.,84,true,60017425
true,1,https://api.elsevier.com/content/author/author_id/7202242553,7202242553,Reeve J.,Reeve,J. D.,J.D.,85,true,60003500
true,1,https://api.elsevier.com/content/author/author_id/6507257379,6507257379,Strojan C.,Strojan,C. L.,C.L.,86,true,60009225
true,2,https://api.elsevier.com/content/author/author_id/7202208839,7202208839,Randall D.,Randall,D. C.,D.C.,86,true,60009225
true,3,https://api.elsevier.com/content/author/author_id/7101719900,7101719900,Turner F.,Turner,F. B.,F.B.,86,true,60009225
true,1,https://api.elsevier.com/content/author/author_id/7003367713,7003367713,Kerfoot W.,Kerfoot,W. C.,W.C.,87,true,60025778
true,1,https://api.elsevier.com/content/author/author_id/7102158431,7102158431,Gillespie R.,Gillespie,R. G.,R.G.,88,true,60015574
true,2,https://api.elsevier.com/content/author/author_id/57203631993,57203631993,Caraco T.,Caraco,T.,T.,88,true,60015574
true,1,https://api.elsevier.com/content/author/author_id/7404400832,7404400832,Wood D.,Wood,D. M.,D.M.,89,true,60015481
true,2,https://api.elsevier.com/content/author/author_id/7006619647,7006619647,Del Moral R.,Del Moral,R.,R.,89,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/7004067898,7004067898,Savidge J.,Savidge,J. A.,J.A.,90,true,100424112
true,1,https://api.elsevier.com/content/author/author_id/7003583368,7003583368,Zangerl A.,Zangerl,A. R.,A.R.,91,true,60000745
true,2,https://api.elsevier.com/content/author/author_id/35408165100,35408165100,Berenbaum M.,Berenbaum,M. R.,M.R.,91,true,60000745
true,1,https://api.elsevier.com/content/author/author_id/7403948237,7403948237,Miller T.E.,Miller,T. E.,T.E.,92,true,60029278
true,2,https://api.elsevier.com/content/author/author_id/7202511988,7202511988,Werner P.A.,Werner,P. A.,P.A.,92,true,60029278
true,1,https://api.elsevier.com/content/author/author_id/7003605782,7003605782,Linhart Y.,Linhart,Y. B.,Y.B.,93,true,60000221
true,1,https://api.elsevier.com/content/author/author_id/7202970607,7202970607,Hill W.,Hill,W. R.,W.R.,94,true,60014439
true,2,https://api.elsevier.com/content/author/author_id/7202814983,7202814983,Knight A.,Knight,A. W.,A.W.,94,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7202247083,7202247083,Levin L.,Levin,L. A.,L.A.,95,true,60004923
true,2,https://api.elsevier.com/content/author/author_id/7006504025,7006504025,Caswell H.,Caswell,H.,H.,95,true,60004923
true,3,https://api.elsevier.com/content/author/author_id/6506617873,6506617873,Depatra K.,Depatra,K. D.,K.D.,95,true,60004923
true,4,https://api.elsevier.com/content/author/author_id/24494902000,24494902000,Creed E.,Creed,E. L.,E.L.,95,true,60004923
true,1,https://api.elsevier.com/content/author/author_id/7005175455,7005175455,Simberloff D.,Simberloff,D.,D.,96,true,60002092
true,1,https://api.elsevier.com/content/author/author_id/7101989442,7101989442,Mock D.,Mock,D. W.,D.W.,97,true,60030931
true,2,https://api.elsevier.com/content/author/author_id/6602285783,6602285783,Lamey T.,Lamey,T. C.,T.C.,97,true,60030931
true,3,https://api.elsevier.com/content/author/author_id/6506662005,6506662005,Ploger B.,Ploger,B. J.,B.J.,97,true,60030931
true,1,https://api.elsevier.com/content/author/author_id/6701768003,6701768003,Feinsinger P.,Feinsinger,P.,P.,98,true,60013959
true,2,https://api.elsevier.com/content/author/author_id/7103132746,7103132746,Beach J.,Beach,J. H.,J.H.,98,true,60013959
true,3,https://api.elsevier.com/content/author/author_id/7003605782,7003605782,Linhart Y.,Linhart,Y. B.,Y.B.,98,true,60013959
true,4,https://api.elsevier.com/content/author/author_id/7006868580,7006868580,Busby W.,Busby,W. H.,W.H.,98,true,60013959
true,5,https://api.elsevier.com/content/author/author_id/7203086201,7203086201,Murray K.,Murray,K. G.,K.G.,98,true,60013959
true,1,https://api.elsevier.com/content/author/author_id/7006156455,7006156455,Ungar I.,Ungar,I. A.,I.A.,99,true,60011132
true,1,https://api.elsevier.com/content/author/author_id/7102640493,7102640493,Weller D.,Weller,D. E.,D.E.,100,true,101290417
true,1,https://api.elsevier.com/content/author/author_id/7005374318,7005374318,Alatalo R.,Alatalo,R. V.,R.V.,101,true,60003858
true,2,https://api.elsevier.com/content/author/author_id/16427928500,16427928500,Eriksson D.,Eriksson,D.,D.,101,true,60003858
true,3,https://api.elsevier.com/content/author/author_id/35738955500,35738955500,Gustafsson L.,Gustafsson,L.,L.,101,true,60003858
true,4,https://api.elsevier.com/content/author/author_id/7202534343,7202534343,Larsson K.,Larsson,K.,K.,101,true,60003858
true,1,https://api.elsevier.com/content/author/author_id/7402988246,7402988246,Peterson C.,Peterson,C. R.,C.R.,102,true,60029278
true,1,https://api.elsevier.com/content/author/author_id/6602131715,6602131715,Damman H.,Damman,H.,H.,103,true,60007776
true,1,https://api.elsevier.com/content/author/author_id/24457699500,24457699500,Johnson E.,Johnson,E. A.,E.A.,104,true,60002306
true,1,https://api.elsevier.com/content/author/author_id/8071620500,8071620500,Webb R.,Webb,R. H.,R.H.,105,true,60011347
true,2,https://api.elsevier.com/content/author/author_id/7006169554,7006169554,Steiger J.,Steiger,J. W.,J.W.,105,true,60011347
true,3,https://api.elsevier.com/content/author/author_id/7404556633,7404556633,Turner R.,Turner,R. M.,R.M.,105,true,60011347
true,1,https://api.elsevier.com/content/author/author_id/7006500936,7006500936,Vanni M.,Vanni,M. J.,M.J.,106,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/7202590200,7202590200,Travis J.,Travis,J.,J.,107,true,60002092
true,2,https://api.elsevier.com/content/author/author_id/7103331947,7103331947,Farr J.,Farr,J. A.,J.A.,107,true,60002092
true,3,https://api.elsevier.com/content/author/author_id/6602631183,6602631183,Henrich S.,Henrich,S.,S.,107,true,60002092
true,4,https://api.elsevier.com/content/author/author_id/6603234840,6603234840,Cheong R.,Cheong,R. T.,R.T.,107,true,60002092
true,1,https://api.elsevier.com/content/author/author_id/6602715621,6602715621,McConnaughay K.,McConnaughay,K. D.M.,K.D.M.,108,true,60009982
true,2,https://api.elsevier.com/content/author/author_id/7005453999,7005453999,Bazzaz F.,Bazzaz,F. A.,F.A.,108,true,60009982
true,1,https://api.elsevier.com/content/author/author_id/6701852226,6701852226,Kneib R.,Kneib,R. T.,R.T.,109,true,60029747
true,1,https://api.elsevier.com/content/author/author_id/7404033264,7404033264,Howard J.,Howard,J. J.,J.J.,110,true,60024324
true,1,https://api.elsevier.com/content/author/author_id/7404413845,7404413845,Thomas C.,Thomas,C. D.,C.D.,111,true,60013372
true,2,https://api.elsevier.com/content/author/author_id/7401655054,7401655054,Singer M.,Singer,M. C.,M.C.,111,true,60013372
true,1,https://api.elsevier.com/content/author/author_id/7005037429,7005037429,Tauber C.,Tauber,C. A.,C.A.,112,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/36154009400,36154009400,Tauber M.,Tauber,M. J.,M.J.,112,true,60007776
true,1,https://api.elsevier.com/content/author/author_id/6701720962,6701720962,Zeh D.,Zeh,D. W.,D.W.,113,true,60030522
true,1,https://api.elsevier.com/content/author/author_id/7005770127,7005770127,Robles C.,Robles,C.,C.,114,true,114010974
true,1,https://api.elsevier.com/content/author/author_id/7005235102,7005235102,Colgan M.,Colgan,M. W.,M.W.,115,true,60031203
true,1,https://api.elsevier.com/content/author/author_id/7005569596,7005569596,Kam M.,Kam,M.,M.,116,true,60027161
true,2,https://api.elsevier.com/content/author/author_id/7005288260,7005288260,Degen A.,Degen,A. A.,A.A.,116,true,60027161
true,3,https://api.elsevier.com/content/author/author_id/7102104602,7102104602,Nagy K.,Nagy,K. A.,K.A.,116,true,60027161
true,1,https://api.elsevier.com/content/author/author_id/56220816600,56220816600,George T.,George,T. L.,T.L.,117,true,60009226
true,1,https://api.elsevier.com/content/author/author_id/55547122694,55547122694,Jones S.,Jones,S. M.,S.M.,118,true,100326651
true,2,https://api.elsevier.com/content/author/author_id/7007181430,7007181430,Ballinger R.,Ballinger,R. E.,R.E.,118,true,100326651
true,1,https://api.elsevier.com/content/author/author_id/7203020943,7203020943,Lawrence W.,Lawrence,W. S.,W.S.,119,true,60025778
true,1,https://api.elsevier.com/content/author/author_id/6602345962,6602345962,Roudebush R.,Roudebush,R. E.,R.E.,120,true,60032706
true,2,https://api.elsevier.com/content/author/author_id/7406864089,7406864089,Taylor D.,Taylor,D. H.,D.H.,120,true,60032706
true,1,https://api.elsevier.com/content/author/author_id/7405864272,7405864272,Robinson J.,Robinson,J. V.,J.V.,121,true,60003467
true,2,https://api.elsevier.com/content/author/author_id/7103185895,7103185895,Dickerson J.,Dickerson,J. E.,J.E.,121,true,60003467
true,1,https://api.elsevier.com/content/author/author_id/6508111303,6508111303,Lair H.,Lair,H.,H.,122,true,60032619
true,1,https://api.elsevier.com/content/author/author_id/7405864272,7405864272,Robinson J.,Robinson,J. V.,J.V.,123,true,60003467
true,2,https://api.elsevier.com/content/author/author_id/6603692328,6603692328,Wellborn G.,Wellborn,G. A.,G.A.,123,true,60003467
true,1,https://api.elsevier.com/content/author/author_id/6603937917,6603937917,Zimmer-Faust R.,Zimmer-Faust,R. K.,R.K.,124,true,60029241
true,1,https://api.elsevier.com/content/author/author_id/7102421151,7102421151,Bock C.,Bock,C. E.,C.E.,125,true,60000221
true,1,https://api.elsevier.com/content/author/author_id/7005504123,7005504123,Pollard E.,Pollard,E.,E.,126,true,60004708
true,2,https://api.elsevier.com/content/author/author_id/7003785033,7003785033,Lakhani K.,Lakhani,K. H.,K.H.,126,true,60004708
true,3,https://api.elsevier.com/content/author/author_id/36952564400,36952564400,Rothery P.,Rothery,P.,P.,126,true,60004708
true,1,https://api.elsevier.com/content/author/author_id/7005374318,7005374318,Alatalo R.,Alatalo,R. V.,R.V.,127,true,60032398
true,2,https://api.elsevier.com/content/author/author_id/56140435400,56140435400,Moreno J.,Moreno,J.,J.,127,true,60032398
true,1,https://api.elsevier.com/content/author/author_id/6604001294,6604001294,Huenneke L.F.,Huenneke,L. F.,L.F.,128,true,60012708
true,2,https://api.elsevier.com/content/author/author_id/7101844427,7101844427,Marks P.L.,Marks,P. L.,P.L.,128,true,60012708
