@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7006007939,7006007939,Belsky A.,Belsky,A. J.,A.J.,true,60007776,1
true,1,https://api.elsevier.com/content/author/author_id/7004468655,7004468655,Westoby M.,Westoby,M.,M.,true,60019544,2
true,2,https://api.elsevier.com/content/author/author_id/57205947035,57205947035,Howell J.,Howell,J.,J.,true,60019544,2
true,1,https://api.elsevier.com/content/author/author_id/6508112533,6508112533,Wijk S.,Wijk,S.,S.,true,60029170,3
true,1,https://api.elsevier.com/content/author/author_id/7402891837,7402891837,Thompson K.,Thompson,K.,K.,true,60024779,4
true,1,https://api.elsevier.com/content/author/author_id/6603199112,6603199112,Bazely D.,Bazely,D. R.,D.R.,true,60016849,5
true,2,https://api.elsevier.com/content/author/author_id/7006165310,7006165310,Jefferies R.,Jefferies,R. L.,R.L.,true,60016849,5
true,1,https://api.elsevier.com/content/author/author_id/7006511381,7006511381,Gartner B.,Gartner,B. L.,B.L.,true,60011976,6
true,2,https://api.elsevier.com/content/author/author_id/7007033191,7007033191,Chapin F.,Chapin,F. S.,F.S.,true,60011976,6
true,3,https://api.elsevier.com/content/author/author_id/7005148432,7005148432,Shaver G.,Shaver,G. R.,G.R.,true,60011976,6
true,1,https://api.elsevier.com/content/author/author_id/7202655860,7202655860,Rai S.,Rai,S. N.,S.N.,true,121838267,7
true,2,https://api.elsevier.com/content/author/author_id/7103115989,7103115989,Proctor J.,Proctor,J.,J.,true,121838267,7
true,1,https://api.elsevier.com/content/author/author_id/16489185100,16489185100,Shaw R.,Shaw,R. G.,R.G.,true,60015481,8
true,2,https://api.elsevier.com/content/author/author_id/7006001084,7006001084,Antonovics J.,Antonovics,J.,J.,true,60015481,8
true,1,https://api.elsevier.com/content/author/author_id/6701614372,6701614372,Wulff R.,Wulff,R. D.,R.D.,true,60001197,9
true,1,https://api.elsevier.com/content/author/author_id/7403920764,7403920764,Harris D.,Harris,D.,D.,true,60015138,10
true,2,https://api.elsevier.com/content/author/author_id/7006931326,7006931326,Davy A.J.,Davy,A. J.,A.J.,true,60015138,10
true,1,https://api.elsevier.com/content/author/author_id/7006007939,7006007939,Belsky A.,Belsky,A. J.,A.J.,true,60007776,11
true,1,https://api.elsevier.com/content/author/author_id/7403871462,7403871462,Mitchell D.,Mitchell,D. T.,D.T.,true,60000356,12
true,2,https://api.elsevier.com/content/author/author_id/7004499392,7004499392,Coley P.,Coley,P. G.F.,P.G.F.,true,60000356,12
true,3,https://api.elsevier.com/content/author/author_id/55329856400,55329856400,Webb S.,Webb,S.,S.,true,60000356,12
true,4,https://api.elsevier.com/content/author/author_id/6701360023,6701360023,Allsopp N.,Allsopp,N.,N.,true,60000356,12
true,1,https://api.elsevier.com/content/author/author_id/7006007939,7006007939,Belsky A.,Belsky,A. J.,A.J.,true,60007776,13
true,1,https://api.elsevier.com/content/author/author_id/6603797044,6603797044,Ali-Shtayeh M.,Ali-Shtayeh,M. S.,M.S.,true,60072733,14
true,2,https://api.elsevier.com/content/author/author_id/6505793883,6505793883,Lim-Ho C.,Lim-Ho,C. L.,C.L.,true,60072733,14
true,3,https://api.elsevier.com/content/author/author_id/7101720249,7101720249,Dick M.,Dick,M. W.,M.W.,true,60072733,14
true,4,https://api.elsevier.com/content/author/author_id/7007176464,7007176464,Pike D.,Pike,D. J.,D.J.,true,60072733,14
true,1,https://api.elsevier.com/content/author/author_id/7006912578,7006912578,Hutchison B.,Hutchison,B. A.,B.A.,true,101352563,15
true,2,https://api.elsevier.com/content/author/author_id/7006643269,7006643269,Matt D.,Matt,D. R.,D.R.,true,101352563,15
true,3,https://api.elsevier.com/content/author/author_id/7004284187,7004284187,McMillen R.,McMillen,R. T.,R.T.,true,101352563,15
true,4,https://api.elsevier.com/content/author/author_id/7102833298,7102833298,Gross L.,Gross,L. J.,L.J.,true,101352563,15
true,5,https://api.elsevier.com/content/author/author_id/6603640262,6603640262,Tajchman S.,Tajchman,S. J.,S.J.,true,101352563,15
true,6,https://api.elsevier.com/content/author/author_id/7402491471,7402491471,Norman J.,Norman,J. M.,J.M.,true,101352563,15
true,1,https://api.elsevier.com/content/author/author_id/7005470559,7005470559,Reader R.,Reader,R. J.,R.J.,true,60015881,16
true,2,https://api.elsevier.com/content/author/author_id/16218423400,16218423400,Buck J.,Buck,J.,J.,true,60015881,16
true,1,https://api.elsevier.com/content/author/author_id/56255992900,56255992900,Fenner M.,Fenner,M.,M.,true,60025225,17
true,1,https://api.elsevier.com/content/author/author_id/7202655860,7202655860,Rai S.,Rai,S. N.,S.N.,true,121838267,18
true,2,https://api.elsevier.com/content/author/author_id/7103115989,7103115989,Proctor J.,Proctor,J.,J.,true,121838267,18
true,1,https://api.elsevier.com/content/author/author_id/16451541900,16451541900,Baker J.,Baker,J. H.,J.H.,true,60011185,19
true,2,https://api.elsevier.com/content/author/author_id/36815299900,36815299900,Orr D.,Orr,D. R.,D.R.,true,60011185,19
true,1,https://api.elsevier.com/content/author/author_id/6701778010,6701778010,Yeaton R.,Yeaton,R. I.,R.I.,true,120113407,20
true,2,https://api.elsevier.com/content/author/author_id/56013700500,56013700500,Romero Manzanares A.,Romero Manzanares,A.,A.,true,120113407,20
true,1,https://api.elsevier.com/content/author/author_id/7101623805,7101623805,Stock W.,Stock,W. D.,W.D.,true,60000356,21
true,2,https://api.elsevier.com/content/author/author_id/7007014526,7007014526,Lewis O.,Lewis,O. A.M.,O.A.M.,true,60000356,21
true,1,https://api.elsevier.com/content/author/author_id/6701614372,6701614372,Wulff R.,Wulff,R. D.,R.D.,true,60001197,22
true,1,https://api.elsevier.com/content/author/author_id/7203044315,7203044315,Wolf L.,Wolf,L. L.,L.L.,true,60030551,23
true,2,https://api.elsevier.com/content/author/author_id/6505783208,6505783208,Reed Hainsworth F.,Reed Hainsworth,F.,F.,true,60030551,23
true,3,https://api.elsevier.com/content/author/author_id/6602446300,6602446300,Mercier T.,Mercier,T.,T.,true,60030551,23
true,4,https://api.elsevier.com/content/author/author_id/57212906981,57212906981,Benjamin R.,Benjamin,R.,R.,true,60030551,23
true,1,https://api.elsevier.com/content/author/author_id/7006739990,7006739990,Boot R.,Boot,R.,R.,true,60007989,24
true,2,https://api.elsevier.com/content/author/author_id/7004202664,7004202664,Raynal D.,Raynal,D. J.,D.J.,true,60007989,24
true,3,https://api.elsevier.com/content/author/author_id/35446436400,35446436400,Grime J.,Grime,J. P.,J.P.,true,60007989,24
true,1,https://api.elsevier.com/content/author/author_id/7005148432,7005148432,Shaver G.,Shaver,G. R.,G.R.,true,60028402,25
true,2,https://api.elsevier.com/content/author/author_id/7007033191,7007033191,Chapin F.,Chapin,F. S.,F.S.,true,60028402,25
true,3,https://api.elsevier.com/content/author/author_id/7006511381,7006511381,Gartner B.,Gartner,B. L.,B.L.,true,60028402,25
true,1,https://api.elsevier.com/content/author/author_id/56255992900,56255992900,Fenner M.,Fenner,M.,M.,true,60025225,26
true,1,https://api.elsevier.com/content/author/author_id/7102636685,7102636685,Paul N.,Paul,N. D.,N.D.,true,60023643,27
true,2,https://api.elsevier.com/content/author/author_id/7005711750,7005711750,Ayres P.,Ayres,P. G.,P.G.,true,60023643,27
true,1,https://api.elsevier.com/content/author/author_id/7005457922,7005457922,Gorham E.,Gorham,E.,E.,true,60029445,28
true,2,https://api.elsevier.com/content/author/author_id/6602144173,6602144173,Detenbeck N.,Detenbeck,N. E.,N.E.,true,60029445,28
