entry_number,@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$
74,true,3,https://api.elsevier.com/content/author/author_id/16314127000,16314127000,Uhlmann A.,Uhlmann,Alexandre,A.,true,60009625
74,true,4,https://api.elsevier.com/content/author/author_id/35077379500,35077379500,Schorn L.A.,Schorn,Lauri A.,L.A.,true,60016207
74,true,5,https://api.elsevier.com/content/author/author_id/55194516200,55194516200,Sobral M.G.,Sobral,Marcos G.,M.G.,true,60028351
74,true,6,https://api.elsevier.com/content/author/author_id/40461399800,40461399800,de Gasper A.L.,de Gasper,André L.,A.L.,true,60016207
74,true,7,https://api.elsevier.com/content/author/author_id/54581220700,54581220700,Lingner D.V.,Lingner,Débora V.,D.V.,true,60016207
74,true,8,https://api.elsevier.com/content/author/author_id/36707201400,36707201400,Brogni E.,Brogni,Eduardo,E.,true,60016207
74,true,9,https://api.elsevier.com/content/author/author_id/54581201500,54581201500,Klemz G.,Klemz,Guilherme,G.,true,60016207
74,true,10,https://api.elsevier.com/content/author/author_id/36707652300,36707652300,Godoy M.B.,Godoy,Marcela B.,M.B.,true,60016207
74,true,11,https://api.elsevier.com/content/author/author_id/54581769100,54581769100,Verdi M.,Verdi,Marcio,M.,true,60016207
75,true,1,https://api.elsevier.com/content/author/author_id/25653824600,25653824600,Ferretti N.,Ferretti,Nelson E.,N.E.,true,60031769
75,true,2,https://api.elsevier.com/content/author/author_id/6603200634,6603200634,Pérez-Miles F.,Pérez-Miles,Fernando,F.,true,112475662
76,true,1,https://api.elsevier.com/content/author/author_id/40462056600,40462056600,Méndez A.,Méndez,Anaitté,A.,true,60025417
76,true,2,https://api.elsevier.com/content/author/author_id/55464735400,55464735400,García M.,García,María Elena,M.E.,true,60025417
76,true,3,https://api.elsevier.com/content/author/author_id/6506437026,6506437026,Lozano L.,Lozano,Lourdes,L.,true,60025417
77,true,1,https://api.elsevier.com/content/author/author_id/6603665246,6603665246,Pérez-Enriquez R.,Pérez-Enriquez,Ricardo,R.,true,60021746
77,true,2,https://api.elsevier.com/content/author/author_id/7004619950,7004619950,Garcia-Rodriguez F.J.,Garcia-Rodriguez,Francisco Javier,F.J.,true,60021746
77,true,3,https://api.elsevier.com/content/author/author_id/12645137100,12645137100,Mendoza-Carrion G.,Mendoza-Carrion,Gabriela,G.,true,60021746
77,true,4,https://api.elsevier.com/content/author/author_id/40462350900,40462350900,Padilla C.,Padilla,Claudia,C.,true,110715914
78,true,1,https://api.elsevier.com/content/author/author_id/56013640600,56013640600,Perera-García M.,Perera-García,Martha A.,M.A.,true,60025378
78,true,2,https://api.elsevier.com/content/author/author_id/6507180012,6507180012,Mendoza-Carranza M.,Mendoza-Carranza,Manuel,M.,true,60015438
78,true,3,https://api.elsevier.com/content/author/author_id/6506199568,6506199568,Contreras-Sánchez W.,Contreras-Sánchez,Wilfrido M.,W.M.,true,60025378
78,true,4,https://api.elsevier.com/content/author/author_id/37861399900,37861399900,Huerta-Ortíz M.,Huerta-Ortíz,Maricela,M.,true,60025378
78,true,5,https://api.elsevier.com/content/author/author_id/6507957310,6507957310,Pérez-Sánchez E.,Pérez-Sánchez,Eunice,E.,true,60025378
79,true,1,https://api.elsevier.com/content/author/author_id/24076324300,24076324300,Ligarreto G.,Ligarreto,Gustavo A.,G.A.,true,60055696
79,true,2,https://api.elsevier.com/content/author/author_id/37861273900,37861273900,del Patiño M.,del Patiño,Maria,M.,true,60055696
79,true,3,https://api.elsevier.com/content/author/author_id/12240993000,12240993000,Magnitskiy S.,Magnitskiy,Stanislav V.,S.V.,true,60055696
80,true,1,https://api.elsevier.com/content/author/author_id/55891158900,55891158900,García-Alzate C.,García-Alzate,Carlos A.,C.A.,true,60065192
80,true,2,https://api.elsevier.com/content/author/author_id/14054745200,14054745200,Ruiz-C R.,Ruiz-C,Raquel I.,R.I.,true,60065192
80,true,3,https://api.elsevier.com/content/author/author_id/6602429893,6602429893,Román-Valencia C.,Román-Valencia,César,C.,true,60065192
80,true,4,https://api.elsevier.com/content/author/author_id/36489614000,36489614000,González M.,González,Melissa I.,M.I.,true,60065192
80,true,5,https://api.elsevier.com/content/author/author_id/53865262600,53865262600,Lopera D.,Lopera,Diana X.,D.X.,true,60065192
81,true,1,https://api.elsevier.com/content/author/author_id/56205979400,56205979400,Lessmann J.,Lessmann,Janeth,J.,true,60026438
81,true,2,https://api.elsevier.com/content/author/author_id/6602362856,6602362856,Arrivillaga J.,Arrivillaga,Jazzmín,J.,true,60026438
81,true,3,https://api.elsevier.com/content/author/author_id/57194530158,57194530158,Aguilera M.,Aguilera,Marisol,M.,true,60026438
82,true,1,https://api.elsevier.com/content/author/author_id/36144627300,36144627300,Ordaz G.,Ordaz,Gabriel,G.,true,60025791
82,true,2,https://api.elsevier.com/content/author/author_id/26636331400,26636331400,D'Armas H.,D'Armas,Haydelba,H.,true,60025791
82,true,3,https://api.elsevier.com/content/author/author_id/36467363300,36467363300,Yáñez D.,Yáñez,Dayanis,D.,true,60025791
82,true,4,https://api.elsevier.com/content/author/author_id/25221601800,25221601800,Moreno S.,Moreno,Shailili,S.,true,60025791
83,true,1,https://api.elsevier.com/content/author/author_id/37861098200,37861098200,Arévalo J.,Arévalo,J. Edgardo,J.E.,true,101582262
83,true,2,https://api.elsevier.com/content/author/author_id/37861982700,37861982700,Newhard K.,Newhard,Kimberly,K.,true,101582262
84,true,1,https://api.elsevier.com/content/author/author_id/57214383664,57214383664,Bustamante E.N.,Bustamante,Erich Neurohr,E.N.,true,60113197
84,true,2,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60113197
84,true,3,https://api.elsevier.com/content/author/author_id/57212000934,57212000934,Lutz M.I.G.,Lutz,María Isabel González,M.I.G.,true,60071929
85,true,1,https://api.elsevier.com/content/author/author_id/6603406134,6603406134,de Mera A.G.,de Mera,Antonio Galán,A.G.,true,60014037
85,true,2,https://api.elsevier.com/content/author/author_id/37861954600,37861954600,Perea E.L.,Perea,Eliana Linares,E.L.,NA,NA
85,true,3,https://api.elsevier.com/content/author/author_id/26024133000,26024133000,de la Cruz J.C.,de la Cruz,José Campos,J.C.,true,60071232
85,true,4,https://api.elsevier.com/content/author/author_id/6603141535,6603141535,Orellana J.A.V.,Orellana,José Alfredo Vicente,J.A.V.,true,60014037
86,true,1,https://api.elsevier.com/content/author/author_id/17436410900,17436410900,Villabona-González S.L.,Villabona-González,Silvia Lucía,S.L.,true,60055833
86,true,2,https://api.elsevier.com/content/author/author_id/25959817900,25959817900,Aguirre N.J.R.,Aguirre,Néstor Jaime R.,N.J.R.,true,60055833
86,true,3,https://api.elsevier.com/content/author/author_id/53864930800,53864930800,Estrada A.L.P.,Estrada,Ana Lucía P.,A.L.P.,true,110375257
87,true,1,https://api.elsevier.com/content/author/author_id/6504004192,6504004192,Saldívar-Lucio R.,Saldívar-Lucio,Romeo,R.,true,60031287
87,true,2,https://api.elsevier.com/content/author/author_id/6701446814,6701446814,Reyes-Bonilla H.,Reyes-Bonilla,Héctor,H.,true,60031287
88,true,1,https://api.elsevier.com/content/author/author_id/37861168800,37861168800,Castillo-Domínguez A.,Castillo-Domínguez,Alfonso,A.,true,60015438
88,true,2,https://api.elsevier.com/content/author/author_id/16678693600,16678693600,Macías E.B.,Macías,Everardo Barba,E.B.,true,60015438
88,true,3,https://api.elsevier.com/content/author/author_id/6602620188,6602620188,de Navarrete A.J.,de Navarrete,Alberto Jesús,A.J.,true,60015438
88,true,4,https://api.elsevier.com/content/author/author_id/55995875500,55995875500,Rodiles-Hernández R.,Rodiles-Hernández,Rocío,R.,true,60121765
88,true,5,https://api.elsevier.com/content/author/author_id/6506304066,6506304066,de Lourdes Jiménez Badillo M.,de Lourdes Jiménez Badillo,María,M.,true,60007909
89,true,1,https://api.elsevier.com/content/author/author_id/6507399835,6507399835,Gómez-Ponce M.,Gómez-Ponce,M. A.,M.A.,true,60032442
89,true,2,https://api.elsevier.com/content/author/author_id/35765104400,35765104400,Granados-Flores K.,Granados-Flores,K.,K.,true,60032442
89,true,3,https://api.elsevier.com/content/author/author_id/57197343842,57197343842,Padilla C.,Padilla,C.,C.,true,60032442
89,true,4,https://api.elsevier.com/content/author/author_id/15020862400,15020862400,López-Hernández M.,López-Hernández,M.,M.,true,60032442
89,true,5,https://api.elsevier.com/content/author/author_id/8625095100,8625095100,Núñez-Nogueira G.,Núñez-Nogueira,G.,G.,true,60032442
90,true,1,https://api.elsevier.com/content/author/author_id/7006237966,7006237966,Alvarado J.,Alvarado,Juan José,J.J.,true,60071929
90,true,2,https://api.elsevier.com/content/author/author_id/57197647896,57197647896,Herrera B.,Herrera,Bernal,B.,true,60017383
90,true,3,https://api.elsevier.com/content/author/author_id/17340414700,17340414700,Corrales L.,Corrales,Lenin,L.,true,60017383
90,true,4,https://api.elsevier.com/content/author/author_id/37860963200,37860963200,Asch J.,Asch,Jenny,J.,true,110375313
90,true,5,https://api.elsevier.com/content/author/author_id/8504925900,8504925900,Paaby P.,Paaby,Pía,P.,true,60017383
91,true,1,https://api.elsevier.com/content/author/author_id/33167869600,33167869600,Zuluaga C.,Zuluaga,Catalina,C.,true,60052098
91,true,2,https://api.elsevier.com/content/author/author_id/37861134300,37861134300,Buriticá P.,Buriticá,Pablo,P.,true,60052098
91,true,3,https://api.elsevier.com/content/author/author_id/7202222175,7202222175,Marín M.,Marín,Mauricio,M.,true,60052098
92,true,1,https://api.elsevier.com/content/author/author_id/37861179000,37861179000,Cruz A.,Cruz,Angélica,A.,true,100559914
92,true,2,https://api.elsevier.com/content/author/author_id/37862102700,37862102700,Soriano S.,Soriano,Sandra R.,S.R.,true,100559914
92,true,3,https://api.elsevier.com/content/author/author_id/37862273200,37862273200,Santana H.,Santana,Heriberto,H.,NA,NA
92,true,4,https://api.elsevier.com/content/author/author_id/37861799000,37861799000,Ramírez C.,Ramírez,Cecilia E.,C.E.,true,100559914
92,true,5,https://api.elsevier.com/content/author/author_id/7801492633,7801492633,Valdez J.,Valdez,Juan J.,J.J.,NA,NA
93,true,1,https://api.elsevier.com/content/author/author_id/22033277300,22033277300,Arias-Rodriguez L.,Arias-Rodriguez,Lenin,L.,true,60025378
93,true,2,https://api.elsevier.com/content/author/author_id/15070875700,15070875700,Indy J.,Indy,Jeane R.,J.R.,true,60025378
93,true,3,https://api.elsevier.com/content/author/author_id/37861000900,37861000900,Ahumada-Hernández R.,Ahumada-Hernández,Rosa I.,R.I.,true,60025378
93,true,4,https://api.elsevier.com/content/author/author_id/37861107200,37861107200,Barragán-Cupido H.,Barragán-Cupido,Helen,H.,true,60025378
93,true,5,https://api.elsevier.com/content/author/author_id/37861048600,37861048600,Ávalos-Lázaro A.,Ávalos-Lázaro,Antonieta A.,A.A.,true,60025378
93,true,6,https://api.elsevier.com/content/author/author_id/22035809500,22035809500,Páramo-Delgadillo S.,Páramo-Delgadillo,Salomón,S.,true,60025378
94,true,1,https://api.elsevier.com/content/author/author_id/55995708000,55995708000,Viedma R.,Viedma,Rubí,R.,true,60005058
94,true,2,https://api.elsevier.com/content/author/author_id/57196698845,57196698845,Franco J.,Franco,Jonathan,J.,true,60005058
94,true,3,https://api.elsevier.com/content/author/author_id/37861024700,37861024700,Bedia C.,Bedia,Carlos,C.,true,60005058
94,true,4,https://api.elsevier.com/content/author/author_id/37861232900,37861232900,Fernández G.G.,Fernández,Guadalupe Guedea,G.G.,true,60005058
94,true,5,https://api.elsevier.com/content/author/author_id/36970816400,36970816400,Zevallos H.B.V.,Zevallos,Héctor Barrera Villa,H.B.V.,true,60027998
94,true,6,https://api.elsevier.com/content/author/author_id/6507237308,6507237308,Escorcia H.B.,Escorcia,Héctor Barrera,H.B.,true,60005058
95,true,1,https://api.elsevier.com/content/author/author_id/37014395600,37014395600,Ávila D.,Ávila,Dennis Denis,D.D.,true,60046703
96,true,1,https://api.elsevier.com/content/author/author_id/28268072800,28268072800,See K.,See,Koay Suan,K.S.,true,60000906
96,true,2,https://api.elsevier.com/content/author/author_id/12139180800,12139180800,Bhatt A.,Bhatt,Arvind,A.,true,60000906
96,true,3,https://api.elsevier.com/content/author/author_id/28267799100,28267799100,Keng C.,Keng,Chan Lai,C.L.,true,60000906
97,true,1,https://api.elsevier.com/content/author/author_id/7006900421,7006900421,López-Martínez J.,López-Martínez,Juana,J.,true,60021746
97,true,2,https://api.elsevier.com/content/author/author_id/6601947241,6601947241,Rodríguez-Romero J.,Rodríguez-Romero,Jesús,J.,true,60021746
97,true,3,https://api.elsevier.com/content/author/author_id/6601974707,6601974707,Hernández-Saavedra N.Y.,Hernández-Saavedra,Norma Y.,N.Y.,true,60021746
97,true,4,https://api.elsevier.com/content/author/author_id/35740514000,35740514000,Herrera-Valdivia E.,Herrera-Valdivia,Eloisa,E.,true,60021746
98,true,1,https://api.elsevier.com/content/author/author_id/37861731700,37861731700,Luiz T.F.,Luiz,Tatiane Ferraz,T.F.,true,60013792
98,true,2,https://api.elsevier.com/content/author/author_id/24462599500,24462599500,Velludo M.R.,Velludo,Marcela Roquetti,M.R.,true,60013792
98,true,3,https://api.elsevier.com/content/author/author_id/6506180889,6506180889,Peret A.C.,Peret,Alberto Carvalho,A.C.,true,60013792
98,true,4,https://api.elsevier.com/content/author/author_id/54419169600,54419169600,Filho J.L.R.,Filho,Jorge Luiz Rodrigues,J.L.R.,true,60013792
98,true,5,https://api.elsevier.com/content/author/author_id/14060968000,14060968000,Peret A.M.,Peret,André Moldenhauer,A.M.,true,60013792
99,true,1,https://api.elsevier.com/content/author/author_id/7006691085,7006691085,Castellanos M.,Castellanos,Maria Clara,M.C.,true,60052106
99,true,2,https://api.elsevier.com/content/author/author_id/7102758126,7102758126,Stevenson P.,Stevenson,Pablo R.,P.R.,true,60052106
100,true,1,https://api.elsevier.com/content/author/author_id/37861181700,37861181700,Baños V.M.,Baños,Vera Martínez,V.M.,true,60064735
100,true,2,https://api.elsevier.com/content/author/author_id/56167725400,56167725400,Florez V.P.,Florez,Vanesa Pacheco,V.P.,true,60064735
100,true,3,https://api.elsevier.com/content/author/author_id/6603026914,6603026914,Ramírez-Pinilla M.P.,Ramírez-Pinilla,Martha P.,M.P.,true,60057258
101,true,1,https://api.elsevier.com/content/author/author_id/25926687100,25926687100,Tagliafico A.,Tagliafico,Alejandro,A.,true,60025791
101,true,2,https://api.elsevier.com/content/author/author_id/35345737100,35345737100,Rangel M.,Rangel,María Salomé,M.S.,true,60025791
101,true,3,https://api.elsevier.com/content/author/author_id/55599421300,55599421300,Rago N.,Rago,Néstor,N.,true,60071924
102,true,1,https://api.elsevier.com/content/author/author_id/35085953900,35085953900,Ferreira F.,Ferreira,Fernando Alves,F.A.,true,60029498
102,true,2,https://api.elsevier.com/content/author/author_id/15923319400,15923319400,Mormul R.,Mormul,Roger Paulo,R.P.,true,60029498
102,true,3,https://api.elsevier.com/content/author/author_id/6602113814,6602113814,Thomaz S.,Thomaz,Sidinei Magela,S.M.,true,60029498
102,true,4,https://api.elsevier.com/content/author/author_id/6701446208,6701446208,Pott A.,Pott,Arnildo,A.,true,60009160
102,true,5,https://api.elsevier.com/content/author/author_id/6603124880,6603124880,Pott V.,Pott,Vali Joana,V.J.,true,60009160
103,true,1,https://api.elsevier.com/content/author/author_id/56231070500,56231070500,Mishra M.K.,Mishra,Manoj Kumar,M.K.,true,100589484
103,true,2,https://api.elsevier.com/content/author/author_id/37862199300,37862199300,Suresh N.,Suresh,Narayana,N.,true,100589484
103,true,3,https://api.elsevier.com/content/author/author_id/37860955400,37860955400,Bhat A.M.,Bhat,Asha M.,A.M.,true,100589484
103,true,4,https://api.elsevier.com/content/author/author_id/37862252700,37862252700,Suryaprakash N.,Suryaprakash,Nayani,N.,true,100589484
103,true,5,https://api.elsevier.com/content/author/author_id/55500522500,55500522500,Kumar S.S.,Kumar,Saya Satheesh,S.S.,true,100589484
103,true,6,https://api.elsevier.com/content/author/author_id/57221102171,57221102171,Kumar A.,Kumar,Anil,A.,true,100589484
103,true,7,https://api.elsevier.com/content/author/author_id/23970662200,23970662200,Jayarama ,Jayarama,NA,NA,true,100589484
104,true,1,https://api.elsevier.com/content/author/author_id/55674568900,55674568900,Madrigal H.N.,Madrigal,Helven Naranjo,H.N.,true,110375376
105,true,1,https://api.elsevier.com/content/author/author_id/35573516600,35573516600,Ikpi G.,Ikpi,Gabriel,G.,true,60089375
105,true,2,https://api.elsevier.com/content/author/author_id/7801350784,7801350784,Offem B.,Offem,Benedict,B.,true,60089375
106,true,1,https://api.elsevier.com/content/author/author_id/37862139500,37862139500,Soriano A.M.,Soriano,Ana María,A.M.,true,60024712
106,true,2,https://api.elsevier.com/content/author/author_id/6603882177,6603882177,Terrazas T.,Terrazas,Teresa,T.,true,60032442
106,true,3,https://api.elsevier.com/content/author/author_id/7003459035,7003459035,Dávila P.,Dávila,Patricia,P.,true,60005058
107,true,1,https://api.elsevier.com/content/author/author_id/57196617155,57196617155,Mora M.,Mora,Meyer Guevara,M.G.,true,60071919
108,true,1,https://api.elsevier.com/content/author/author_id/37861184100,37861184100,de Andrade Silva K.,de Andrade Silva,Katyucha Von Kossel,K.V.K.,true,60005499
108,true,2,https://api.elsevier.com/content/author/author_id/6507546191,6507546191,Lôbo-Hajdu G.,Lôbo-Hajdu,Gisele,G.,true,60005499
108,true,3,https://api.elsevier.com/content/author/author_id/7202824624,7202824624,Alves M.,Alves,Maria Alice S.,M.A.S.,true,60005499
109,true,1,https://api.elsevier.com/content/author/author_id/37861829200,37861829200,Medina-Rangel G.F.,Medina-Rangel,Guido Fabián,G.F.,true,60055696
110,true,1,https://api.elsevier.com/content/author/author_id/37041641300,37041641300,Romero M.,Romero,Ma Lucía Rodríguez,M.L.R.,true,60028381
110,true,2,https://api.elsevier.com/content/author/author_id/6602325354,6602325354,Hurtado J.,Hurtado,José Alejandro Zavala,J.A.Z.,true,60028381
110,true,3,https://api.elsevier.com/content/author/author_id/7003783692,7003783692,Pacheco L.,Pacheco,Leticia,L.,true,60028381
111,true,1,https://api.elsevier.com/content/author/author_id/37041132500,37041132500,Hernández-Guzmán J.,Hernández-Guzmán,Javier,J.,true,60025378
111,true,2,https://api.elsevier.com/content/author/author_id/22033277300,22033277300,Arias-Rodriguez L.,Arias-Rodriguez,Lenin,L.,true,60025378
111,true,3,https://api.elsevier.com/content/author/author_id/15070875700,15070875700,Indy J.,Indy,Jeane Rimber,J.R.,true,60025378
112,true,1,https://api.elsevier.com/content/author/author_id/7006740743,7006740743,Samantaray S.,Samantaray,Sanghamitra,S.,true,60114704
112,true,2,https://api.elsevier.com/content/author/author_id/55316181200,55316181200,Maiti S.,Maiti,Satyabrata,S.,true,60114704
113,true,1,https://api.elsevier.com/content/author/author_id/16686499100,16686499100,García-Gómez A.,García-Gómez,Arturo,A.,true,60032442
113,true,2,https://api.elsevier.com/content/author/author_id/6506001293,6506001293,Castaño-Meneses G.,Castaño-Meneses,Gabriela,G.,true,60032442
113,true,3,https://api.elsevier.com/content/author/author_id/6603786388,6603786388,Palacios-Vargas J.G.,Palacios-Vargas,José G.,J.G.,true,60032442
114,true,1,https://api.elsevier.com/content/author/author_id/6506901471,6506901471,Rábago-Quiroz C.H.,Rábago-Quiroz,Carlos Hiram,C.H.,true,60032897
114,true,2,https://api.elsevier.com/content/author/author_id/7006900421,7006900421,López-Martínez J.,López-Martínez,Juana,J.,true,60021746
114,true,3,https://api.elsevier.com/content/author/author_id/6603505769,6603505769,Valdez-Holguín J.E.,Valdez-Holguín,José Eduardo,J.E.,true,60032897
114,true,4,https://api.elsevier.com/content/author/author_id/6701505470,6701505470,Nevárez Martínez M.O.,Nevárez Martínez,Manuel O.,M.O.,true,100606669
115,true,1,https://api.elsevier.com/content/author/author_id/34968642300,34968642300,Soto F.,Soto,Francisco,F.,true,60071928
115,true,2,https://api.elsevier.com/content/author/author_id/6603336151,6603336151,Hilje L.,Hilje,Luko,L.,true,60071928
115,true,3,https://api.elsevier.com/content/author/author_id/7102047424,7102047424,Mora G.,Mora,Gerardo A.,G.A.,true,60071929
115,true,4,https://api.elsevier.com/content/author/author_id/7005090977,7005090977,Carballo M.,Carballo,Manuel,M.,true,60071928
116,true,1,https://api.elsevier.com/content/author/author_id/7202699294,7202699294,Vargas J.,Vargas,José A.,J.A.,true,60071929
116,true,2,https://api.elsevier.com/content/author/author_id/57213039181,57213039181,Solano S.,Solano,Sylvia,S.,true,60071929
117,true,1,https://api.elsevier.com/content/author/author_id/37041647900,37041647900,Lazzeri M.,Lazzeri,María Gabriela,M.G.,true,60003542
117,true,2,https://api.elsevier.com/content/author/author_id/7007159919,7007159919,Bar M.,Bar,María Esther,M.E.,true,60003542
117,true,3,https://api.elsevier.com/content/author/author_id/6602232044,6602232044,Damborsky M.,Damborsky,Miryam Pieri,M.P.,true,60003542
118,true,1,https://api.elsevier.com/content/author/author_id/37041186200,37041186200,Hurtado-Alarcón J.C.,Hurtado-Alarcón,Julio César,J.C.,true,60052098
118,true,2,https://api.elsevier.com/content/author/author_id/6507283335,6507283335,Mancera-Rodríguez N.J.,Mancera-Rodríguez,Néstor J.,N.J.,true,60052098
118,true,3,https://api.elsevier.com/content/author/author_id/37041702000,37041702000,Saldamando-Benjumea C.I.,Saldamando-Benjumea,Clara I.,C.I.,true,60052098
119,true,1,https://api.elsevier.com/content/author/author_id/7404839302,7404839302,Lü X.T.,Lü,Xiao Tao,X.T.,true,60012627
119,true,2,https://api.elsevier.com/content/author/author_id/35312904600,35312904600,Yin J.X.,Yin,Jiang Xia,J.X.,true,60022345
119,true,3,https://api.elsevier.com/content/author/author_id/57215668386,57215668386,Tang J.W.,Tang,Jian Wei,J.W.,true,60012627
120,true,1,https://api.elsevier.com/content/author/author_id/37041271900,37041271900,Castellanos-Barliza J.,Castellanos-Barliza,Jeiner,J.,true,60052098
120,true,2,https://api.elsevier.com/content/author/author_id/57205119169,57205119169,Peláez J.D.L.,Peláez,Juan Diego León,J.D.L.,true,60052098
121,true,1,https://api.elsevier.com/content/author/author_id/6701337176,6701337176,Briceño R.D.,Briceño,R. D.,R.D.,true,60071929
121,true,2,https://api.elsevier.com/content/author/author_id/36849441200,36849441200,Orozco D.,Orozco,Dina,D.,true,110112209
121,true,3,https://api.elsevier.com/content/author/author_id/44561375100,44561375100,Luis Quintero J.,Luis Quintero,J.,J.,true,110112209
121,true,4,https://api.elsevier.com/content/author/author_id/7202060620,7202060620,Hanson P.,Hanson,Paul,P.,true,60071929
121,true,5,https://api.elsevier.com/content/author/author_id/37041340800,37041340800,del Refugio Hernández M.,del Refugio Hernández,Ma,M.,true,110112209
122,true,1,https://api.elsevier.com/content/author/author_id/7003781702,7003781702,de Faria A.C.E.A.,de Faria,Anna Christina Esper Amaro,A.C.E.A.,NA,NA
122,true,2,https://api.elsevier.com/content/author/author_id/6602270241,6602270241,Benedito E.,Benedito,Evanilde,E.,true,60029498
123,true,1,https://api.elsevier.com/content/author/author_id/24485464100,24485464100,Gómez Y.,Gómez,Yrma,Y.,true,60025791
123,true,2,https://api.elsevier.com/content/author/author_id/6602704017,6602704017,Paolini J.,Paolini,Jorge,J.,true,60007866
124,true,1,https://api.elsevier.com/content/author/author_id/56167566200,56167566200,Pacella L.F.,Pacella,Lionel Fernández,L.F.,true,60018064
124,true,2,https://api.elsevier.com/content/author/author_id/6506667742,6506667742,Garralla S.,Garralla,Silvina,S.,true,60018064
124,true,3,https://api.elsevier.com/content/author/author_id/6602357968,6602357968,Anzótegui L.,Anzótegui,Luisa,L.,true,60018064
125,true,1,https://api.elsevier.com/content/author/author_id/22035729800,22035729800,Lucano-Ramírez G.,Lucano-Ramírez,Gabriela,G.,true,60008943
125,true,2,https://api.elsevier.com/content/author/author_id/37039842200,37039842200,Peña-Pérez E.,Peña-Pérez,Edith,E.,true,60008943
125,true,3,https://api.elsevier.com/content/author/author_id/6507073895,6507073895,Ruiz-Ramírez S.,Ruiz-Ramírez,Salvador,S.,true,60008943
125,true,4,https://api.elsevier.com/content/author/author_id/6602734263,6602734263,Rojo-Vázquez J.,Rojo-Vázquez,Jorge,J.,true,60008943
125,true,5,https://api.elsevier.com/content/author/author_id/6602584757,6602584757,González-Sansón G.,González-Sansón,Gaspar,G.,true,60008943
126,true,1,https://api.elsevier.com/content/author/author_id/37039635500,37039635500,Martínez-Fernández D.,Martínez-Fernández,Damián,D.,true,110026947
126,true,2,https://api.elsevier.com/content/author/author_id/36983216800,36983216800,Montero-Cordero A.,Montero-Cordero,Andrea,A.,true,110026947
126,true,3,https://api.elsevier.com/content/author/author_id/57204992665,57204992665,May-Collado L.,May-Collado,Laura,L.,true,60071539
127,true,1,https://api.elsevier.com/content/author/author_id/33567889000,33567889000,Lenz T.,Lenz,Tiago,T.,true,60025637
127,true,2,https://api.elsevier.com/content/author/author_id/23989974300,23989974300,Boehs G.,Boehs,Guisla,G.,true,60025637
128,true,1,https://api.elsevier.com/content/author/author_id/16053040100,16053040100,Costa Novaes J.L.,Costa Novaes,José Luís,J.L.,true,60033203
128,true,2,https://api.elsevier.com/content/author/author_id/7103093514,7103093514,Carvalho E.D.,Carvalho,Edmir Daniel,E.D.,true,60006028
129,true,1,https://api.elsevier.com/content/author/author_id/8102606300,8102606300,Myers M.C.,Myers,Mark C.,M.C.,true,60029288
129,true,2,https://api.elsevier.com/content/author/author_id/7404356672,7404356672,Wagner J.,Wagner,Jonathan,J.,true,60029445
129,true,3,https://api.elsevier.com/content/author/author_id/7102679463,7102679463,Vaughan C.,Vaughan,Christopher,C.,true,60032179
130,true,1,https://api.elsevier.com/content/author/author_id/35095316100,35095316100,Gabriel y Galán J.M.,Gabriel y Galán,José María,J.M.,true,60027282
130,true,2,https://api.elsevier.com/content/author/author_id/7006125168,7006125168,Prada C.,Prada,Carmen,C.,true,60027282
130,true,3,https://api.elsevier.com/content/author/author_id/6508017399,6508017399,Rolleri C.H.,Rolleri,Cristina H.,C.H.,true,60023103
130,true,4,https://api.elsevier.com/content/author/author_id/6603217665,6603217665,Lahoz-Beltrá R.,Lahoz-Beltrá,Rafael,R.,true,60027282
130,true,5,https://api.elsevier.com/content/author/author_id/35795925100,35795925100,Martínez-Calvo C.,Martínez-Calvo,Cristina,C.,true,60027282
131,true,1,https://api.elsevier.com/content/author/author_id/14066261700,14066261700,Guimarães D.A.,Guimarães,Diva Anelie,D.A.,true,60001890
131,true,2,https://api.elsevier.com/content/author/author_id/57642447000,57642447000,Ramos R.L.,Ramos,Rosemar Luz,R.L.,true,60001890
131,true,3,https://api.elsevier.com/content/author/author_id/7006234194,7006234194,Ohashi O.M.,Ohashi,Otávio Mitio,O.M.,true,60001890
131,true,4,https://api.elsevier.com/content/author/author_id/23767220900,23767220900,Garcia G.W.,Garcia,Gary Wayne,G.W.,true,60071706
131,true,5,https://api.elsevier.com/content/author/author_id/7202269758,7202269758,Vale W.G.,Vale,William Gomes,W.G.,true,60194533
132,true,1,https://api.elsevier.com/content/author/author_id/35261695200,35261695200,Flores L.,Flores,Luis A.,L.A.,true,100476455
133,true,1,https://api.elsevier.com/content/author/author_id/36815665100,36815665100,Araque J.F.C.,Araque,José Fernando Caroprese,J.F.C.,true,60057258
133,true,2,https://api.elsevier.com/content/author/author_id/36816463800,36816463800,Garcés M.I.P.,Garcés,María Isabel Parra,M.I.P.,true,60057258
133,true,3,https://api.elsevier.com/content/author/author_id/35761301800,35761301800,Prieto D.A.,Prieto,Dagoberto Arrieta,D.A.,true,60057258
133,true,4,https://api.elsevier.com/content/author/author_id/7003284821,7003284821,Stashenko E.,Stashenko,Elena,E.,true,60057258
134,true,1,https://api.elsevier.com/content/author/author_id/37039382100,37039382100,de Bigliardo G.,de Bigliardo,Graciela R.,G.R.,true,110109800
