@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/8780648000,8780648000,Gould S.,Gould,S. J.,S.J.,1,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/7004435769,7004435769,Smith-Gill S.J.,Smith-Gill,Sandra J.,S.J.,2,true,60020304
true,2,https://api.elsevier.com/content/author/author_id/6603378812,6603378812,Berven K.A.,Berven,Keith A.,K.A.,2,true,60020304
