@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7004563994,7004563994,Cavelier J.,Cavelier,Jaime,J.,true,60052106,1
true,2,https://api.elsevier.com/content/author/author_id/36913666100,36913666100,Solis D.,Solis,Daniel,D.,true,100807908,1
true,3,https://api.elsevier.com/content/author/author_id/57224705083,57224705083,Jaramillo M.A.,Jaramillo,Maria A.,M.A.,true,60052106,1
true,1,https://api.elsevier.com/content/author/author_id/6603761517,6603761517,Lampo M.,Lampo,Margarita,M.,true,60007866,2
true,2,https://api.elsevier.com/content/author/author_id/7801670946,7801670946,Medialdea V.,Medialdea,Victoria,V.,true,60007866,2
true,1,https://api.elsevier.com/content/author/author_id/7201782438,7201782438,Walsh R.,Walsh,Rory P.D.,R.P.D.,true,60004572,3
true,1,https://api.elsevier.com/content/author/author_id/7004616381,7004616381,Tutin C.,Tutin,C. E.G.,C.E.G.,true,60072021,4
true,2,https://api.elsevier.com/content/author/author_id/7004135274,7004135274,Parnell R.,Parnell,R. J.,R.J.,true,60072021,4
true,3,https://api.elsevier.com/content/author/author_id/7202578542,7202578542,White F.,White,F.,F.,true,60072021,4
true,1,https://api.elsevier.com/content/author/author_id/7004556042,7004556042,Poulsen B.O.,Poulsen,Bent Otto,B.O.,true,60095975,5
true,1,https://api.elsevier.com/content/author/author_id/6507750817,6507750817,Beath D.,Beath,Daniel D.N.,D.D.N.,true,60015875,6
true,1,https://api.elsevier.com/content/author/author_id/56283287400,56283287400,Miller M.,Miller,Maxine F.,M.F.,true,60015150,7
true,1,https://api.elsevier.com/content/author/author_id/6701359794,6701359794,Bellingham P.J.,Bellingham,P. J.,P.J.,true,60031101,8
true,2,https://api.elsevier.com/content/author/author_id/7007134599,7007134599,Tanner E.V.J.,Tanner,E. V.J.,E.V.J.,true,60031101,8
true,3,https://api.elsevier.com/content/author/author_id/7102577568,7102577568,Rich P.M.,Rich,P. M.,P.M.,true,60015457,8
