@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7003729738,7003729738,Kawecki T.,Kawecki,T. J.,T.J.,true,60002952,1
true,1,https://api.elsevier.com/content/author/author_id/23045968300,23045968300,Charlesworth B.,Charlesworth,B.,B.,true,60029278,2
true,1,https://api.elsevier.com/content/author/author_id/6701587344,6701587344,Karoly K.,Karoly,K.,K.,true,60022844,3
true,1,https://api.elsevier.com/content/author/author_id/7005189478,7005189478,McCann K.,McCann,K.,K.,true,60015881,4
true,2,https://api.elsevier.com/content/author/author_id/6603696495,6603696495,Yodzis P.,Yodzis,P.,P.,true,60015881,4
true,1,https://api.elsevier.com/content/author/author_id/7410084871,7410084871,Wilson D.S.,Wilson,D. S.,D.S.,true,60002337,5
true,2,https://api.elsevier.com/content/author/author_id/7005207850,7005207850,Yoshimura J.,Yoshimura,J.,J.,true,60002337,5
true,1,https://api.elsevier.com/content/author/author_id/7003503904,7003503904,Schoener T.,Schoener,T. W.,T.W.,true,60014439,6
true,1,https://api.elsevier.com/content/author/author_id/35934061500,35934061500,Anderson G.,Anderson,G. J.,G.J.,true,60022659,7
true,2,https://api.elsevier.com/content/author/author_id/7005616936,7005616936,Stebbins G.,Stebbins,G. L.,G.L.,true,60022659,7
true,1,https://api.elsevier.com/content/author/author_id/35598428300,35598428300,Leroi A.,Leroi,A. M.,A.M.,true,60002388,8
true,2,https://api.elsevier.com/content/author/author_id/7601577326,7601577326,Kim S.,Kim,S. B.,S.B.,true,60002388,8
true,3,https://api.elsevier.com/content/author/author_id/7402594442,7402594442,Rose M.,Rose,M. R.,M.R.,true,60002388,8
true,1,https://api.elsevier.com/content/author/author_id/7005611828,7005611828,Barclay R.,Barclay,R. M.R.,R.M.R.,true,60002306,9
true,1,https://api.elsevier.com/content/author/author_id/7402332932,7402332932,Bennett A.,Bennett,A. T.D.,A.T.D.,true,60020650,10
true,2,https://api.elsevier.com/content/author/author_id/7005944583,7005944583,Cuthill I.,Cuthill,I. C.,I.C.,true,60020650,10
true,3,https://api.elsevier.com/content/author/author_id/7102487714,7102487714,Norris K.,Norris,K. J.,K.J.,true,60020650,10
true,1,https://api.elsevier.com/content/author/author_id/7006325006,7006325006,Eggert A.,Eggert,A. K.,A.K.,true,60025641,11
true,2,https://api.elsevier.com/content/author/author_id/7003697255,7003697255,Sakaluk S.,Sakaluk,S. K.,S.K.,true,60025641,11
true,1,https://api.elsevier.com/content/author/author_id/7004278139,7004278139,De Visser J.,De Visser,J. A.G.M.,J.A.G.M.,true,60004156,12
true,2,https://api.elsevier.com/content/author/author_id/7003841066,7003841066,Ter Maat A.,Ter Maat,A.,A.,true,60004156,12
true,3,https://api.elsevier.com/content/author/author_id/6701448481,6701448481,Zonneveld C.,Zonneveld,C.,C.,true,60004156,12
true,1,https://api.elsevier.com/content/author/author_id/56608677900,56608677900,McNamara J.,McNamara,J. M.,J.M.,true,60020650,13
true,2,https://api.elsevier.com/content/author/author_id/7102569342,7102569342,Houston A.,Houston,A. I.,A.I.,true,60020650,13
true,1,https://api.elsevier.com/content/author/author_id/7102372533,7102372533,Martinez N.,Martinez,N. D.,N.D.,true,60000000,14
true,1,https://api.elsevier.com/content/author/author_id/7005671345,7005671345,Huston M.,Huston,M. A.,M.A.,true,60024266,15
true,2,https://api.elsevier.com/content/author/author_id/7006601599,7006601599,DeAngelis D.,DeAngelis,D. L.,D.L.,true,60024266,15
true,1,https://api.elsevier.com/content/author/author_id/7403719576,7403719576,Price D.,Price,D. K.,D.K.,true,101517092,16
true,2,https://api.elsevier.com/content/author/author_id/7004027135,7004027135,Burley N.,Burley,N. T.,N.T.,true,101517092,16
true,1,https://api.elsevier.com/content/author/author_id/36783171700,36783171700,Irwin R.E.,Irwin,R. E.,R.E.,true,100698784,17
true,1,https://api.elsevier.com/content/author/author_id/7006460548,7006460548,Hoglund J.,Hoglund,J.,J.,true,60003858,18
true,2,https://api.elsevier.com/content/author/author_id/6602876605,6602876605,Sillen-Tullberg B.,Sillen-Tullberg,B.,B.,true,60003858,18
true,1,https://api.elsevier.com/content/author/author_id/55473990500,55473990500,Takahashi S.,Takahashi,S.,S.,true,60024322,19
true,2,https://api.elsevier.com/content/author/author_id/7403441813,7403441813,Hori M.,Hori,M.,M.,true,60024322,19
true,1,https://api.elsevier.com/content/author/author_id/7006492816,7006492816,Adler F.,Adler,F. R.,F.R.,true,60025488,20
true,2,https://api.elsevier.com/content/author/author_id/7005966616,7005966616,Karban R.,Karban,R.,R.,true,60025488,20
true,1,https://api.elsevier.com/content/author/author_id/13310376500,13310376500,Holt R.,Holt,R. D.,R.D.,true,60015457,21
true,2,https://api.elsevier.com/content/author/author_id/7102154015,7102154015,Grover J.,Grover,J.,J.,true,60015457,21
true,3,https://api.elsevier.com/content/author/author_id/7005020351,7005020351,Tilman D.,Tilman,D.,D.,true,60015457,21
true,1,https://api.elsevier.com/content/author/author_id/7401916688,7401916688,Palmer M.W.,Palmer,M. W.,M.W.,true,60006514,22
true,2,https://api.elsevier.com/content/author/author_id/55473112500,55473112500,White P.S.,White,P. S.,P.S.,true,60006514,22
