@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/56635153700,56635153700,Noy-Meir I.,Noy-Meir,I.,I.,true,60007903,1
true,2,https://api.elsevier.com/content/author/author_id/6701699872,6701699872,Briske D.,Briske,D. D.,D.D.,NA,NA,1
true,1,https://api.elsevier.com/content/author/author_id/7005840067,7005840067,Swaine M.,Swaine,M. D.,M.D.,true,60015875,2
true,1,https://api.elsevier.com/content/author/author_id/7402136787,7402136787,Rose R.,Rose,R. J.,R.J.,true,60007317,3
true,2,https://api.elsevier.com/content/author/author_id/7006842502,7006842502,Bannister P.,Bannister,P.,P.,true,60007317,3
true,3,https://api.elsevier.com/content/author/author_id/7403045087,7403045087,Chapman S.,Chapman,S. B.,S.B.,true,60007317,3
true,1,https://api.elsevier.com/content/author/author_id/35608509100,35608509100,Abrams M.,Abrams,Marc D.,M.D.,true,60001439,4
true,2,https://api.elsevier.com/content/author/author_id/7003826192,7003826192,Orwig D.,Orwig,David A.,D.A.,true,60001439,4
true,1,https://api.elsevier.com/content/author/author_id/55951221700,55951221700,Bretagnolle F.,Bretagnolle,F.,F.,true,60068952,5
true,2,https://api.elsevier.com/content/author/author_id/7405819650,7405819650,Thompson J.D.,Thompson,J. D.,J.D.,true,60068952,5
true,1,https://api.elsevier.com/content/author/author_id/57198291839,57198291839,Jonsson B.,Jonsson,B. Olle,B.O.,true,60029170,6
true,2,https://api.elsevier.com/content/author/author_id/7005669499,7005669499,Jónsdóttir I.,Jónsdóttir,Ingibjörg S.,I.S.,true,60016437,6
true,3,https://api.elsevier.com/content/author/author_id/6604007172,6604007172,Cronberg N.,Cronberg,Nils,N.,true,60029170,6
true,1,https://api.elsevier.com/content/author/author_id/7003473709,7003473709,Husband B.,Husband,Brian C.,B.C.,true,60015881,7
true,2,https://api.elsevier.com/content/author/author_id/7201982686,7201982686,Barrett S.,Barrett,Spencer C.H.,S.C.H.,true,60016849,7
