@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6603780906,6603780906,Hans Steege T.E.R.,Hans Steege,T. E.R.,T.E.R.,true,60007989,1
true,2,https://api.elsevier.com/content/author/author_id/6603068694,6603068694,Sabatier D.,Sabatier,Daniel,D.,true,60025735,1
true,3,https://api.elsevier.com/content/author/author_id/6603898353,6603898353,Castellanos H.,Castellanos,Hernan,H.,true,60069130,1
true,4,https://api.elsevier.com/content/author/author_id/6603811514,6603811514,Van Andel T.,Van Andel,Tinde,T.,true,60007989,1
true,5,https://api.elsevier.com/content/author/author_id/6701675682,6701675682,Duivenvoorden J.,Duivenvoorden,Joost,J.,true,60002483,1
true,6,https://api.elsevier.com/content/author/author_id/7202298181,7202298181,De Oliveira A.A.,De Oliveira,Alexandre Adalardo,A.A.,true,60032751,1
true,7,https://api.elsevier.com/content/author/author_id/18537836600,18537836600,Renske E.K.,Renske,E. K.,E.K.,true,60007989,1
true,8,https://api.elsevier.com/content/author/author_id/6504196457,6504196457,Lilwah R.,Lilwah,Ramesh,R.,true,60072880,1
true,9,https://api.elsevier.com/content/author/author_id/7003668053,7003668053,Maas P.,Maas,Paul,P.,true,60007989,1
true,10,https://api.elsevier.com/content/author/author_id/7403976908,7403976908,Mori S.,Mori,Scott,S.,true,60011340,1
true,1,https://api.elsevier.com/content/author/author_id/7003336376,7003336376,Sheil D.,Sheil,Douglas,D.,true,60069393,2
true,2,https://api.elsevier.com/content/author/author_id/57220487103,57220487103,Jennings S.,Jennings,Stephen,S.,true,60069393,2
true,3,https://api.elsevier.com/content/author/author_id/7004260130,7004260130,Savill P.,Savill,Peter,P.,true,60026851,2
true,1,https://api.elsevier.com/content/author/author_id/6602227803,6602227803,Fournier-Chambrillon C.,Fournier-Chambrillon,Christine,C.,true,60029873,3
true,2,https://api.elsevier.com/content/author/author_id/7202880107,7202880107,Fournier P.,Fournier,Pascal,P.,true,60029873,3
true,3,https://api.elsevier.com/content/author/author_id/36047626100,36047626100,Gaillard J.M.,Gaillard,Jean Michel,J.M.,true,60023578,3
true,4,https://api.elsevier.com/content/author/author_id/18535305200,18535305200,Genty C.,Genty,Christophe,C.,true,60029873,3
true,5,https://api.elsevier.com/content/author/author_id/57631742500,57631742500,Hansen E.,Hansen,Eric,E.,true,101790754,3
true,6,https://api.elsevier.com/content/author/author_id/7003673511,7003673511,Vie J.C.,Vie,Jean Christophe,J.C.,true,60029873,3
true,1,https://api.elsevier.com/content/author/author_id/6508308205,6508308205,Sizer N.,Sizer,Nigel C.,N.C.,true,60031101,4
true,2,https://api.elsevier.com/content/author/author_id/7007134599,7007134599,Tanner E.,Tanner,Edmund V.J.,E.V.J.,true,60031101,4
true,3,https://api.elsevier.com/content/author/author_id/6603613821,6603613821,Kossmann Ferraz I.,Kossmann Ferraz,Isolde D.,I.D.,true,60029159,4
true,1,https://api.elsevier.com/content/author/author_id/7401547059,7401547059,Pérez E.,Pérez,Elizabeth M.,E.M.,true,60043688,5
true,2,https://api.elsevier.com/content/author/author_id/12902766100,12902766100,Bulla L.,Bulla,Luis,L.,true,60039702,5
true,1,https://api.elsevier.com/content/author/author_id/7201359104,7201359104,Kerr A.M.,Kerr,Alexander M.,A.M.,true,60072876,6
true,1,https://api.elsevier.com/content/author/author_id/7006369664,7006369664,Grove S.,Grove,S. J.,S.J.,true,60019870,7
