@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/57204338954,57204338954,Horacio P.,Horacio,Paz,P.,true,60172563,1
true,2,https://api.elsevier.com/content/author/author_id/7004055938,7004055938,Mazer S.J.,Mazer,Susan J.,S.J.,true,60029241,1
true,3,https://api.elsevier.com/content/author/author_id/56013675200,56013675200,Martínez-Ramos M.,Martínez-Ramos,Miguel,M.,true,60172563,1
true,1,https://api.elsevier.com/content/author/author_id/7006509278,7006509278,Claus Holzapfel A.,Claus Holzapfel,And,A.,true,60029241,2
true,2,https://api.elsevier.com/content/author/author_id/6603026350,6603026350,Mahall B.E.,Mahall,Bruce E.,B.E.,true,60029241,2
true,1,https://api.elsevier.com/content/author/author_id/7004273617,7004273617,Böhning-Gaese K.,Böhning-Gaese,Katrin,K.,true,60016653,3
true,2,https://api.elsevier.com/content/author/author_id/6602343477,6602343477,Gaese B.H.,Gaese,Bernhard H.,B.H.,true,60016653,3
true,3,https://api.elsevier.com/content/author/author_id/57207794440,57207794440,Rabemanantsoa S.B.,Rabemanantsoa,Seth B.,S.B.,true,101881803,3
true,1,https://api.elsevier.com/content/author/author_id/7004499076,7004499076,Forero M.,Forero,Manuela G.,M.G.,true,60006627,4
true,2,https://api.elsevier.com/content/author/author_id/7003603310,7003603310,Donázar J.,Donázar,José A.,J.A.,true,60006627,4
true,3,https://api.elsevier.com/content/author/author_id/56147804000,56147804000,Blas J.,Blas,Julio,J.,true,60006627,4
true,4,https://api.elsevier.com/content/author/author_id/7003612699,7003612699,Hiraldo F.,Hiraldo,Fernando,F.,true,60006627,4
true,1,https://api.elsevier.com/content/author/author_id/7004367748,7004367748,Tammaru T.,Tammaru,Toomas,T.,true,60006876,5
true,2,https://api.elsevier.com/content/author/author_id/7003764106,7003764106,Ruohomäki K.,Ruohomäki,Kai,K.,true,60006876,5
true,3,https://api.elsevier.com/content/author/author_id/6602544032,6602544032,Saloniemi I.,Saloniemi,Irma,I.,true,60006876,5
true,1,https://api.elsevier.com/content/author/author_id/57199124158,57199124158,Yiqi L.,Yiqi,Luo,L.,true,60023439,6
true,2,https://api.elsevier.com/content/author/author_id/7403603244,7403603244,Reynolds J.F.,Reynolds,James F.,J.F.,true,60008724,6
true,1,https://api.elsevier.com/content/author/author_id/7202972807,7202972807,Jenkins T.,Jenkins,Thomas M.,T.M.,true,60029241,7
true,2,https://api.elsevier.com/content/author/author_id/7101684514,7101684514,Diehl S.,Diehl,Sebastian,S.,true,60029241,7
true,3,https://api.elsevier.com/content/author/author_id/7005328477,7005328477,Kratz K.,Kratz,Kim W.,K.W.,true,60029241,7
true,4,https://api.elsevier.com/content/author/author_id/7403304797,7403304797,Cooper S.,Cooper,Scott D.,S.D.,true,60029241,7
true,1,https://api.elsevier.com/content/author/author_id/6701319151,6701319151,Bérubé C.H.,Bérubé,Céline H.,C.H.,true,60011832,8
true,2,https://api.elsevier.com/content/author/author_id/7005924250,7005924250,Festa-Bianchet M.,Festa-Bianchet,Marco,M.,true,60011832,8
true,3,https://api.elsevier.com/content/author/author_id/7103350403,7103350403,Jorgenson J.T.,Jorgenson,Jon T.,J.T.,true,100424274,8
true,1,https://api.elsevier.com/content/author/author_id/7004067058,7004067058,Keinänen M.,Keinänen,Markku,M.,true,60103673,9
true,2,https://api.elsevier.com/content/author/author_id/7004458670,7004458670,Julkunen-Tiitto R.,Julkunen-Tiitto,Riitta,R.,true,60103673,9
true,3,https://api.elsevier.com/content/author/author_id/55948975700,55948975700,Mutikainen P.,Mutikainen,Pia,P.,true,60006876,9
true,4,https://api.elsevier.com/content/author/author_id/7006389711,7006389711,Walls M.,Walls,Mari,M.,true,60006876,9
true,5,https://api.elsevier.com/content/author/author_id/57196769730,57196769730,Ovaska J.,Ovaska,Jari,J.,true,60006876,9
true,6,https://api.elsevier.com/content/author/author_id/7004674698,7004674698,Vapaavuori E.,Vapaavuori,Elina,E.,true,60106157,9
true,1,https://api.elsevier.com/content/author/author_id/55327141300,55327141300,Gómez J.M.,Gómez,José María,J.M.,true,60014655,10
true,2,https://api.elsevier.com/content/author/author_id/7103323608,7103323608,Zamora R.,Zamora,Regino,R.,true,60014655,10
true,1,https://api.elsevier.com/content/author/author_id/57198977593,57198977593,Taylor P.,Taylor,Peter H.,P.H.,true,60029241,11
true,2,https://api.elsevier.com/content/author/author_id/35554794700,35554794700,Gaines S.,Gaines,Steven D.,S.D.,true,60029241,11
true,1,https://api.elsevier.com/content/author/author_id/6602093817,6602093817,Pitman N.C.A.,Pitman,Nigel C.A.,N.C.A.,true,60008724,12
true,2,https://api.elsevier.com/content/author/author_id/7003885172,7003885172,Terborgh J.,Terborgh,John,J.,true,60008724,12
true,3,https://api.elsevier.com/content/author/author_id/6602205640,6602205640,Silman M.R.,Silman,Miles R.,M.R.,true,60008724,12
true,4,https://api.elsevier.com/content/author/author_id/7005822515,7005822515,Nuñez V. P.,Nuñez V.,Percy,P.,true,60071256,12
true,1,https://api.elsevier.com/content/author/author_id/7403042273,7403042273,Robertson A.W.,Robertson,Alastair W.,A.W.,true,60026479,13
true,2,https://api.elsevier.com/content/author/author_id/7003348493,7003348493,Mountjoy C.,Mountjoy,Claire,C.,true,60026479,13
true,3,https://api.elsevier.com/content/author/author_id/57196753980,57196753980,Faulkner B.E.,Faulkner,Brian E.,B.E.,true,60026479,13
true,4,https://api.elsevier.com/content/author/author_id/7404029541,7404029541,Roberts M.V.,Roberts,Matthew V.,M.V.,true,60026479,13
true,5,https://api.elsevier.com/content/author/author_id/7003373467,7003373467,Macnair M.R.,Macnair,Mark R.,M.R.,true,60026479,13
true,1,https://api.elsevier.com/content/author/author_id/57204340665,57204340665,Loison A.,Loison,Anne,A.,true,60020071,14
true,2,https://api.elsevier.com/content/author/author_id/7005924250,7005924250,Festa-Bianchet M.,Festa-Bianchet,Marco,M.,true,60011832,14
true,3,https://api.elsevier.com/content/author/author_id/36047626100,36047626100,Gaillard J.,Gaillard,Jean Michel,J.M.,true,60101362,14
true,4,https://api.elsevier.com/content/author/author_id/7103350403,7103350403,Jorgenson J.,Jorgenson,Jon T.,J.T.,true,101933070,14
true,5,https://api.elsevier.com/content/author/author_id/7006538128,7006538128,Jullien J.,Jullien,Jean Michel,J.M.,true,60102594,14
true,1,https://api.elsevier.com/content/author/author_id/7005144408,7005144408,Kendall W.,Kendall,William L.,W.L.,true,60004404,15
true,1,https://api.elsevier.com/content/author/author_id/7801626094,7801626094,Cooper-Ellis S.,Cooper-Ellis,Sarah,S.,true,60007624,16
true,2,https://api.elsevier.com/content/author/author_id/7403219324,7403219324,Foster D.,Foster,David R.,D.R.,true,60007624,16
true,3,https://api.elsevier.com/content/author/author_id/7003881411,7003881411,Carlton G.,Carlton,Gary,G.,true,60005565,16
true,4,https://api.elsevier.com/content/author/author_id/6506667758,6506667758,Lezberg A.,Lezberg,Ann,A.,true,60015481,16
true,1,https://api.elsevier.com/content/author/author_id/7101810698,7101810698,Dyer A.R.,Dyer,Andrew R.,A.R.,true,60014439,17
true,2,https://api.elsevier.com/content/author/author_id/7201912491,7201912491,Rice K.J.,Rice,Kevin J.,K.J.,true,60014439,17
true,1,https://api.elsevier.com/content/author/author_id/35551380400,35551380400,Clark D.B.,Clark,David B.,D.B.,true,60030171,18
true,2,https://api.elsevier.com/content/author/author_id/7401916688,7401916688,Palmer M.W.,Palmer,Michael W.,M.W.,true,60006514,18
true,3,https://api.elsevier.com/content/author/author_id/57200995038,57200995038,Clark D.A.,Clark,Deborah A.,D.A.,true,60030171,18
true,1,https://api.elsevier.com/content/author/author_id/7005090867,7005090867,Solow A.R.,Solow,Andrew R.,A.R.,true,60013609,19
true,2,https://api.elsevier.com/content/author/author_id/7004272772,7004272772,Polasky S.,Polasky,Stephen,S.,true,60013402,19
true,1,https://api.elsevier.com/content/author/author_id/7101704900,7101704900,Arendt J.,Arendt,Jeffrey David,J.D.,true,60020273,20
true,2,https://api.elsevier.com/content/author/author_id/7410084871,7410084871,Wilson D.,Wilson,David Sloan,D.S.,true,60020273,20
true,1,https://api.elsevier.com/content/author/author_id/7103165124,7103165124,Jenkinson D.,Jenkinson,D. S.,D.S.,true,60012197,21
true,2,https://api.elsevier.com/content/author/author_id/35883316500,35883316500,Meredith J.,Meredith,J.,J.,true,60012197,21
true,3,https://api.elsevier.com/content/author/author_id/6602492636,6602492636,Kinyamario J.,Kinyamario,J. I.,J.I.,true,60048717,21
true,4,https://api.elsevier.com/content/author/author_id/7202106811,7202106811,Warren G.,Warren,G. P.,G.P.,true,60012197,21
true,5,https://api.elsevier.com/content/author/author_id/7403906255,7403906255,Wong M.,Wong,M. T.F.,M.T.F.,true,60012197,21
true,6,https://api.elsevier.com/content/author/author_id/35584230300,35584230300,Harkness D.,Harkness,D. D.,D.D.,true,60007317,21
true,7,https://api.elsevier.com/content/author/author_id/7006657494,7006657494,Bol R.,Bol,R.,R.,true,60007317,21
true,8,https://api.elsevier.com/content/author/author_id/7103023252,7103023252,Coleman K.,Coleman,K.,K.,true,60002793,21
true,1,https://api.elsevier.com/content/author/author_id/6602101854,6602101854,DePatta Pillar V.,DePatta Pillar,Valério,V.,true,60006726,22
true,1,https://api.elsevier.com/content/author/author_id/6701718528,6701718528,Kalisz S.,Kalisz,Susan,S.,true,60031707,23
true,2,https://api.elsevier.com/content/author/author_id/7801414979,7801414979,Hanzawa F.M.,Hanzawa,Frances M.,F.M.,true,60028806,23
true,3,https://api.elsevier.com/content/author/author_id/6602375242,6602375242,Tonsor S.J.,Tonsor,Stephen J.,S.J.,true,60031707,23
true,4,https://api.elsevier.com/content/author/author_id/7003582381,7003582381,Thiede D.A.,Thiede,Denise A.,D.A.,true,60031707,23
true,5,https://api.elsevier.com/content/author/author_id/57526835400,57526835400,Voigt S.,Voigt,Steven,S.,true,60031707,23
true,1,https://api.elsevier.com/content/author/author_id/6701339495,6701339495,Siemann E.,Siemann,Evan,E.,true,60005286,24
true,2,https://api.elsevier.com/content/author/author_id/7409452001,7409452001,Brown J.,Brown,James H.,J.H.,true,60033021,24
true,1,https://api.elsevier.com/content/author/author_id/7201547672,7201547672,Strong D.,Strong,D. R.,D.R.,true,60000000,25
true,2,https://api.elsevier.com/content/author/author_id/6701537076,6701537076,Whipple A.,Whipple,A. V.,A.V.,true,60000000,25
true,3,https://api.elsevier.com/content/author/author_id/7006605916,7006605916,Child A.,Child,A. L.,A.L.,true,60009226,25
