@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,11,https://api.elsevier.com/content/author/author_id/55558901400,55558901400,Gibson G.,Gibson,Greg,G.,3,true,60004923
true,12,https://api.elsevier.com/content/author/author_id/7401668191,7401668191,Hansen T.F.,Hansen,Thomas F.,T.F.,3,true,60002092
true,13,https://api.elsevier.com/content/author/author_id/7007174357,7007174357,Krakauer D.,Krakauer,David,D.,3,true,60030961
true,14,https://api.elsevier.com/content/author/author_id/7005143102,7005143102,Lewontin R.C.,Lewontin,Richard C.,R.C.,3,true,60009982
true,15,https://api.elsevier.com/content/author/author_id/8110205600,8110205600,Ofria C.,Ofria,Charles,C.,3,true,60031707
true,16,https://api.elsevier.com/content/author/author_id/7202334269,7202334269,Rice S.H.,Rice,Sean H.,S.H.,3,true,60005455
true,17,https://api.elsevier.com/content/author/author_id/6603021970,6603021970,Von Dassow G.,Von Dassow,George,G.,3,true,60014462
true,18,https://api.elsevier.com/content/author/author_id/57203495887,57203495887,Wagner A.,Wagner,Andreas,A.,3,true,60033021
true,19,https://api.elsevier.com/content/author/author_id/7006701582,7006701582,Whitlock M.C.,Whitlock,Michael C.,M.C.,3,true,60010365
true,1,https://api.elsevier.com/content/author/author_id/6602211373,6602211373,Berendonk T.U.,Berendonk,Thomas U.,T.U.,4,true,60000726
true,2,https://api.elsevier.com/content/author/author_id/6603795033,6603795033,Barraclough T.G.,Barraclough,Timothy G.,T.G.,4,true,60007317
true,3,https://api.elsevier.com/content/author/author_id/6701508580,6701508580,Barraclough J.C.,Barraclough,Jonelle C.,J.C.,4,true,60007317
true,1,https://api.elsevier.com/content/author/author_id/6507084629,6507084629,Bolmgren K.,Bolmgren,Kjell,K.,5,true,60028378
true,2,https://api.elsevier.com/content/author/author_id/7102293320,7102293320,Eriksson O.,Eriksson,Ove,O.,5,true,60028378
true,3,https://api.elsevier.com/content/author/author_id/17339088700,17339088700,Linder H.P.,Linder,H. Peter,H.P.,5,true,60012614
true,1,https://api.elsevier.com/content/author/author_id/7004037675,7004037675,Patek S.,Patek,S. N.,S.N.,6,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/7003604734,7003604734,Oakley T.,Oakley,T. H.,T.H.,6,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/6603795033,6603795033,Barraclough T.G.,Barraclough,Timothy G.,T.G.,7,true,60015150
true,2,https://api.elsevier.com/content/author/author_id/7003381802,7003381802,Birky C.W.,Birky,C. William,C.W.,7,true,60010065
true,3,https://api.elsevier.com/content/author/author_id/57218078187,57218078187,Burt A.,Burt,Austin,A.,7,true,60015150
true,1,https://api.elsevier.com/content/author/author_id/55478080400,55478080400,Brown C.,Brown,Christopher A.,C.A.,8,true,60029255
true,1,https://api.elsevier.com/content/author/author_id/7401505766,7401505766,Scott S.,Scott,Susan N.,S.N.,9,true,60031004
true,2,https://api.elsevier.com/content/author/author_id/7101683011,7101683011,Clegg S.,Clegg,Sonya M.,S.M.,9,true,60031004
true,3,https://api.elsevier.com/content/author/author_id/7006212509,7006212509,Blomberg S.,Blomberg,Simon P.,S.P.,9,true,60031004
true,4,https://api.elsevier.com/content/author/author_id/7003441282,7003441282,Kikkawa J.,Kikkawa,Jiro,J.,9,true,60031004
true,5,https://api.elsevier.com/content/author/author_id/57203646252,57203646252,Owens I.,Owens,Ian P.F.,I.P.F.,9,true,60015150
true,1,https://api.elsevier.com/content/author/author_id/7004096629,7004096629,Lessios H.,Lessios,H. A.,H.A.,10,true,60030522
true,2,https://api.elsevier.com/content/author/author_id/57198246029,57198246029,Kane J.,Kane,J.,J.,10,true,60030522
true,3,https://api.elsevier.com/content/author/author_id/57198996193,57198996193,Robertson D.,Robertson,D. R.,D.R.,10,true,60030522
true,1,https://api.elsevier.com/content/author/author_id/7202773675,7202773675,Parker T.,Parker,Timothy H.,T.H.,11,true,60033021
true,1,https://api.elsevier.com/content/author/author_id/6701358533,6701358533,MacColl A.,MacColl,Andrew D.C.,A.D.C.,12,true,60001881
true,2,https://api.elsevier.com/content/author/author_id/7004218877,7004218877,Hatchwell B.,Hatchwell,Ben J.,B.J.,12,true,60001881
true,1,https://api.elsevier.com/content/author/author_id/6701680691,6701680691,Bonduriansky R.,Bonduriansky,Russell,R.,13,true,60016849
true,2,https://api.elsevier.com/content/author/author_id/7102018258,7102018258,Rowe L.,Rowe,Locke,L.,13,true,60016849
true,1,https://api.elsevier.com/content/author/author_id/7004701292,7004701292,Munch S.,Munch,Stephan B.,S.B.,14,true,60026415
true,2,https://api.elsevier.com/content/author/author_id/7005494050,7005494050,Conover D.,Conover,David O.,D.O.,14,true,60026415
true,1,https://api.elsevier.com/content/author/author_id/6602707589,6602707589,Fetzner J.,Fetzner,James W.,J.W.,15,true,60006832
true,2,https://api.elsevier.com/content/author/author_id/7006440923,7006440923,Crandall K.,Crandall,Keith A.,K.A.,15,true,60006832
true,1,https://api.elsevier.com/content/author/author_id/57197242006,57197242006,Bergstrom C.A.,Bergstrom,C. A.,C.A.,16,true,60003122
true,2,https://api.elsevier.com/content/author/author_id/7004529271,7004529271,Reimchen T.E.,Reimchen,T. E.,T.E.,16,true,60003122
true,1,https://api.elsevier.com/content/author/author_id/6603554101,6603554101,Wiernasz D.,Wiernasz,Diane C.,D.C.,17,true,60005837
true,2,https://api.elsevier.com/content/author/author_id/7202809346,7202809346,Cole B.,Cole,Blaine J.,B.J.,17,true,60005837
true,1,https://api.elsevier.com/content/author/author_id/7004647960,7004647960,Ashman T.,Ashman,Tia Lynn,T.L.,18,true,60015543
true,1,https://api.elsevier.com/content/author/author_id/6701319227,6701319227,Gowaty P.A.,Gowaty,Patricia Adair,P.A.,19,true,60029747
true,2,https://api.elsevier.com/content/author/author_id/6507870977,6507870977,Steinichen R.,Steinichen,Rebecca,R.,19,true,60029747
true,3,https://api.elsevier.com/content/author/author_id/7403923658,7403923658,Anderson W.W.,Anderson,Wyatt W.,W.W.,19,true,60029747
true,1,https://api.elsevier.com/content/author/author_id/55456641600,55456641600,Wagner W.E.,Wagner,William E.,W.E.,20,true,60012709
true,2,https://api.elsevier.com/content/author/author_id/36811386400,36811386400,Harper C.J.,Harper,Christopher J.,C.J.,20,true,60012709
true,1,https://api.elsevier.com/content/author/author_id/55499279200,55499279200,Brown M.,Brown,Mark J.F.,M.J.F.,21,true,60011149
true,2,https://api.elsevier.com/content/author/author_id/7005822595,7005822595,Schmid-Hempel P.,Schmid-Hempel,Paul,P.,21,true,60025858
true,1,https://api.elsevier.com/content/author/author_id/55574503700,55574503700,Møller A.P.,Møller,A. P.,A.P.,22,true,60072951
true,2,https://api.elsevier.com/content/author/author_id/7004473969,7004473969,Mousseau T.A.,Mousseau,T. A.,T.A.,22,true,60018179
true,1,https://api.elsevier.com/content/author/author_id/6603613273,6603613273,Lexer C.,Lexer,Christian,C.,23,true,60021121
true,2,https://api.elsevier.com/content/author/author_id/7201400734,7201400734,Welch M.E.,Welch,Mark E.,M.E.,23,true,60021121
true,3,https://api.elsevier.com/content/author/author_id/6601999486,6601999486,Raymond O.,Raymond,Olivier,O.,23,true,60023578
true,4,https://api.elsevier.com/content/author/author_id/35560689600,35560689600,Rieseberg L.H.,Rieseberg,Loren H.,L.H.,23,true,60021121
true,1,https://api.elsevier.com/content/author/author_id/6603582336,6603582336,Dorken M.,Dorken,Marcel E.,M.E.,24,true,60016849
true,2,https://api.elsevier.com/content/author/author_id/7201982686,7201982686,Barrett S.,Barrett,Spencer C.H.,S.C.H.,24,true,60016849
true,1,https://api.elsevier.com/content/author/author_id/56742751600,56742751600,Welch J.,Welch,John J.,J.J.,25,true,60017317
true,2,https://api.elsevier.com/content/author/author_id/22969822600,22969822600,Waxman D.,Waxman,David,D.,25,true,60017317
true,1,https://api.elsevier.com/content/author/author_id/12792693100,12792693100,Jones A.G.,Jones,Adam G.,A.G.,26,true,60019647
true,2,https://api.elsevier.com/content/author/author_id/7201654376,7201654376,Arnold S.J.,Arnold,Stevan J.,S.J.,26,true,60013402
true,3,https://api.elsevier.com/content/author/author_id/35236258000,35236258000,Bürger R.,Bürger,Reinhard,R.,26,true,60004256
true,1,https://api.elsevier.com/content/author/author_id/9238612500,9238612500,Zhang X.,Zhang,Xu Sheng,X.S.,27,true,60027272
true,2,https://api.elsevier.com/content/author/author_id/57205170771,57205170771,Hill W.,Hill,William G.,W.G.,27,true,60027272
true,1,https://api.elsevier.com/content/author/author_id/6602916077,6602916077,Henter H.,Henter,Heather J.,H.J.,28,true,60121501
true,1,https://api.elsevier.com/content/author/author_id/6505863919,6505863919,Bochdanovits Z.,Bochdanovits,Zoltán,Z.,29,true,60007989
true,2,https://api.elsevier.com/content/author/author_id/7103309525,7103309525,De Jong G.,De Jong,Gerdien,G.,29,true,60007989
true,1,https://api.elsevier.com/content/author/author_id/6602227150,6602227150,Vines T.,Vines,T. H.,T.H.,30,true,60027272
true,2,https://api.elsevier.com/content/author/author_id/7103067312,7103067312,Köhler S.,Köhler,S. C.,S.C.,30,true,60028717
true,3,https://api.elsevier.com/content/author/author_id/36729018200,36729018200,Thiel M.,Thiel,M.,M.,30,true,60028717
true,4,https://api.elsevier.com/content/author/author_id/6507444360,6507444360,Ghira I.,Ghira,I.,I.,30,true,60024417
true,5,https://api.elsevier.com/content/author/author_id/7004475905,7004475905,Sands T.,Sands,T. R.,T.R.,30,true,60027272
true,6,https://api.elsevier.com/content/author/author_id/7003934926,7003934926,MacCallum C.,MacCallum,C. J.,C.J.,30,true,60015522
true,7,https://api.elsevier.com/content/author/author_id/7202939371,7202939371,Barton N.,Barton,N. H.,N.H.,30,true,60027272
true,8,https://api.elsevier.com/content/author/author_id/6602726157,6602726157,Nürnberger B.,Nürnberger,B.,B.,30,true,60028717
true,1,https://api.elsevier.com/content/author/author_id/6603110405,6603110405,Gomez-Mestre I.,Gomez-Mestre,Ivan,I.,31,true,60006627
true,2,https://api.elsevier.com/content/author/author_id/6701506212,6701506212,Tejedo M.,Tejedo,Miguel,M.,31,true,60006627
true,1,https://api.elsevier.com/content/author/author_id/7402611318,7402611318,Hoffman J.I.,Hoffman,Joseph I.,J.I.,32,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/55982305400,55982305400,Boyd I.L.,Boyd,Ian L.,I.L.,32,true,60025990
true,3,https://api.elsevier.com/content/author/author_id/26643113600,26643113600,Amos W.,Amos,William,W.,32,true,60031101
true,1,https://api.elsevier.com/content/author/author_id/6602217978,6602217978,Garrigan D.,Garrigan,Daniel,D.,33,true,60025928
true,2,https://api.elsevier.com/content/author/author_id/7006875567,7006875567,Hedrick P.W.,Hedrick,Philip W.,P.W.,33,true,60025928
true,1,https://api.elsevier.com/content/author/author_id/6602810688,6602810688,Tsitrone A.,Tsitrone,Anne,A.,34,true,60013372
true,2,https://api.elsevier.com/content/author/author_id/7103091513,7103091513,Kirkpatrick M.,Kirkpatrick,Mark,M.,34,true,60013372
true,3,https://api.elsevier.com/content/author/author_id/7202969199,7202969199,Levin D.A.,Levin,Donald A.,D.A.,34,true,60013372
true,1,https://api.elsevier.com/content/author/author_id/7006413382,7006413382,Sgrò C.M.,Sgrò,Carla M.,C.M.,35,true,60031004
true,2,https://api.elsevier.com/content/author/author_id/6701327347,6701327347,Blows M.W.,Blows,Mark W.,M.W.,35,true,60031004
true,1,https://api.elsevier.com/content/author/author_id/7102111717,7102111717,Zijlstra W.,Zijlstra,Wilte G.,W.G.,36,true,60017766
true,2,https://api.elsevier.com/content/author/author_id/6506149006,6506149006,Steigenga M.,Steigenga,Marc J.,M.J.,36,true,60017766
true,3,https://api.elsevier.com/content/author/author_id/7005841277,7005841277,Brakefield P.,Brakefield,Paul M.,P.M.,36,true,60017766
true,4,https://api.elsevier.com/content/author/author_id/6701490290,6701490290,Zwaan B.,Zwaan,Bas J.,B.J.,36,true,60017766
true,1,https://api.elsevier.com/content/author/author_id/6603822225,6603822225,Waldmann P.,Waldmann,Patrik,P.,37,true,60012954
true,1,https://api.elsevier.com/content/author/author_id/8120576200,8120576200,Haywood-Farmer E.,Haywood-Farmer,Eric,E.,38,true,60010365
true,2,https://api.elsevier.com/content/author/author_id/7101616327,7101616327,Otto S.,Otto,Sarah P.,S.P.,38,true,60010365
true,1,https://api.elsevier.com/content/author/author_id/6603784388,6603784388,Balanyà J.,Balanyà,Joan,J.,39,true,60001576
true,2,https://api.elsevier.com/content/author/author_id/35866671700,35866671700,Serra L.,Serra,Luís,L.,39,true,60001576
true,3,https://api.elsevier.com/content/author/author_id/7006548812,7006548812,Gilchrist G.,Gilchrist,George W.,G.W.,39,true,60016114
true,4,https://api.elsevier.com/content/author/author_id/7005840153,7005840153,Huey R.,Huey,Raymond B.,R.B.,39,true,60015481
true,5,https://api.elsevier.com/content/author/author_id/57203717353,57203717353,Pascual M.,Pascual,Marta,M.,39,true,60001576
true,6,https://api.elsevier.com/content/author/author_id/6701736563,6701736563,Mestres F.,Mestres,Francesc,F.,39,true,60001576
true,7,https://api.elsevier.com/content/author/author_id/6701643037,6701643037,Solé E.,Solé,Elisabet,E.,39,true,60001576
true,1,https://api.elsevier.com/content/author/author_id/9634583700,9634583700,Good J.,Good,Jeffrey M.,J.M.,40,true,60033389
true,2,https://api.elsevier.com/content/author/author_id/6602980833,6602980833,Demboski J.,Demboski,John R.,J.R.,40,true,60005565
true,3,https://api.elsevier.com/content/author/author_id/7003815240,7003815240,Nagorsen D.,Nagorsen,David W.,D.W.,40,true,60016940
true,4,https://api.elsevier.com/content/author/author_id/56391710600,56391710600,Sullivan J.,Sullivan,Jack,J.,40,true,60033389
true,1,https://api.elsevier.com/content/author/author_id/6602950835,6602950835,Lindenfors P.,Lindenfors,Patrik,P.,41,true,60028378
true,2,https://api.elsevier.com/content/author/author_id/6602841361,6602841361,Dalèn L.,Dalèn,Love,L.,41,true,60028378
true,3,https://api.elsevier.com/content/author/author_id/7004082312,7004082312,Angerbjörn A.,Angerbjörn,Anders,A.,41,true,60028378
true,1,https://api.elsevier.com/content/author/author_id/7201780160,7201780160,Fry J.,Fry,James D.,J.D.,42,true,60027165
true,1,https://api.elsevier.com/content/author/author_id/6601989128,6601989128,Lopez-Vaamonde C.,Lopez-Vaamonde,Carlos,C.,43,true,60005453
true,2,https://api.elsevier.com/content/author/author_id/7006467388,7006467388,Godfray H.,Godfray,H. Charles J.,H.C.J.,43,true,60015150
true,3,https://api.elsevier.com/content/author/author_id/7404184892,7404184892,Cook J.,Cook,James M.,J.M.,43,true,60015150
true,1,https://api.elsevier.com/content/author/author_id/57213639111,57213639111,Reed D.,Reed,David H.,D.H.,44,true,60019544
true,2,https://api.elsevier.com/content/author/author_id/7006605351,7006605351,Lowe E.,Lowe,Edwin H.,E.H.,44,true,60019544
true,3,https://api.elsevier.com/content/author/author_id/35571897700,35571897700,Briscoe D.,Briscoe,David A.,D.A.,44,true,60019544
true,4,https://api.elsevier.com/content/author/author_id/7004361683,7004361683,Frankham R.,Frankham,Richard,R.,44,true,60019544
true,1,https://api.elsevier.com/content/author/author_id/7103018975,7103018975,McClure M.,McClure,Michelle,M.,45,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/6701781795,6701781795,McCune A.R.,McCune,Amy R.,A.R.,45,true,60007776
true,1,https://api.elsevier.com/content/author/author_id/7401634902,7401634902,Evans B.,Evans,Ben J.,B.J.,46,true,60030162
true,2,https://api.elsevier.com/content/author/author_id/57194437188,57194437188,Supriatna J.,Supriatna,Jatna,J.,46,true,60069377
true,3,https://api.elsevier.com/content/author/author_id/6508065762,6508065762,Andayani N.,Andayani,Noviar,N.,46,true,60069377
true,4,https://api.elsevier.com/content/author/author_id/7005809051,7005809051,Melnick D.,Melnick,Don J.,D.J.,46,true,60030162
true,1,https://api.elsevier.com/content/author/author_id/6602850436,6602850436,Råberg L.,Råberg,Lars,L.,47,true,60029170
true,2,https://api.elsevier.com/content/author/author_id/6506596109,6506596109,Stjernman M.,Stjernman,Martin,M.,47,true,60029170
true,1,https://api.elsevier.com/content/author/author_id/7006174146,7006174146,Pigliucci M.,Pigliucci,Massimo,M.,48,true,60015574
true,2,https://api.elsevier.com/content/author/author_id/6603405219,6603405219,Murren C.J.,Murren,Courtney J.,C.J.,48,true,60015574
true,1,https://api.elsevier.com/content/author/author_id/55887032000,55887032000,Kaltz O.,Kaltz,Oliver,O.,49,true,60072951
true,2,https://api.elsevier.com/content/author/author_id/18536363600,18536363600,Koella J.C.,Koella,Jacob C.,J.C.,49,true,60072951
true,1,https://api.elsevier.com/content/author/author_id/7102708338,7102708338,Perlman S.,Perlman,Steve J.,S.J.,50,true,60010065
true,2,https://api.elsevier.com/content/author/author_id/7006604702,7006604702,Jaenike J.,Jaenike,John,J.,50,true,60027165
true,1,https://api.elsevier.com/content/author/author_id/7006322390,7006322390,Sundström L.,Sundström,Liselotte,L.,51,true,60000239
true,2,https://api.elsevier.com/content/author/author_id/7202066299,7202066299,Keller L.,Keller,Laurent,L.,51,true,60000239
true,3,https://api.elsevier.com/content/author/author_id/7004439195,7004439195,Chapuisat M.,Chapuisat,Michel,M.,51,true,60000239
true,1,https://api.elsevier.com/content/author/author_id/24298020400,24298020400,Bernardi G.,Bernardi,Giacomo,G.,52,true,60024941
true,2,https://api.elsevier.com/content/author/author_id/7006133808,7006133808,Findley L.,Findley,Lloyd,L.,52,true,60017903
true,3,https://api.elsevier.com/content/author/author_id/6701709998,6701709998,Rocha-Olivares A.,Rocha-Olivares,Axayacatl,A.,52,true,60032563
true,1,https://api.elsevier.com/content/author/author_id/6603683897,6603683897,Zamudio K.,Zamudio,Kelly R.,K.R.,53,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/7101608906,7101608906,Savage W.,Savage,Wesley K.,W.K.,53,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/6603712020,6603712020,Nespolo R.,Nespolo,Roberto F.,R.F.,54,true,60003634
true,2,https://api.elsevier.com/content/author/author_id/6602656257,6602656257,Bacigalupe L.,Bacigalupe,Leonardo D.,L.D.,54,true,60029681
true,3,https://api.elsevier.com/content/author/author_id/7006293432,7006293432,Bozinovic F.,Bozinovic,Francisco,F.,54,true,60029681
true,1,https://api.elsevier.com/content/author/author_id/56219529000,56219529000,Rivero A.,Rivero,Ana,A.,55,true,60027272
true,2,https://api.elsevier.com/content/author/author_id/6701693410,6701693410,Balloux F.,Balloux,Francois,F.,55,true,60027272
true,3,https://api.elsevier.com/content/author/author_id/57203253145,57203253145,West S.,West,Stuart A.,S.A.,55,true,60027272
true,1,https://api.elsevier.com/content/author/author_id/7203035546,7203035546,Rosenberg N.,Rosenberg,Noah A.,N.A.,56,true,60029311
true,1,https://api.elsevier.com/content/author/author_id/57189230188,57189230188,Williams P.,Williams,Paul D.,P.D.,57,true,60016849
true,2,https://api.elsevier.com/content/author/author_id/7203012877,7203012877,Day T.,Day,Troy,T.,57,true,60016005
true,1,https://api.elsevier.com/content/author/author_id/53063266700,53063266700,André J.,André,Jean Baptiste,J.B.,58,true,60008134
true,2,https://api.elsevier.com/content/author/author_id/6602504405,6602504405,Ferdy J.,Ferdy,Jean Baptiste,J.B.,58,true,60008134
true,3,https://api.elsevier.com/content/author/author_id/55921922100,55921922100,Godelle B.,Godelle,Bernard,B.,58,true,60008134
true,1,https://api.elsevier.com/content/author/author_id/12781409000,12781409000,Griffin C.,Griffin,Celine A.M.,C.A.M.,59,true,60016005
true,2,https://api.elsevier.com/content/author/author_id/7102290940,7102290940,Eckert C.,Eckert,Christopher G.,C.G.,59,true,60016005
true,1,https://api.elsevier.com/content/author/author_id/6602183330,6602183330,Rüber L.,Rüber,Lukas,L.,60,true,60015098
true,2,https://api.elsevier.com/content/author/author_id/6603112667,6603112667,Van Tassell J.L.,Van Tassell,James L.,J.L.,60,true,60029304
true,3,https://api.elsevier.com/content/author/author_id/7004185150,7004185150,Zardoya R.,Zardoya,Rafael,R.,60,true,60015098
true,1,https://api.elsevier.com/content/author/author_id/35323613000,35323613000,Cox R.,Cox,Robert M.,R.M.,61,true,60119141
true,2,https://api.elsevier.com/content/author/author_id/8111122500,8111122500,Skelly S.,Skelly,Stephanie L.,S.L.,61,true,60119141
true,3,https://api.elsevier.com/content/author/author_id/6603766548,6603766548,John-Alder H.,John-Alder,Henry B.,H.B.,61,true,60119141
true,1,https://api.elsevier.com/content/author/author_id/7004508935,7004508935,McAdam A.,McAdam,Andrew G.,A.G.,62,true,60030835
true,2,https://api.elsevier.com/content/author/author_id/7006945293,7006945293,Boutin S.,Boutin,Stan,S.,62,true,60030835
true,1,https://api.elsevier.com/content/author/author_id/8071261400,8071261400,Fauvelot C.,Fauvelot,C.,C.,63,true,60031625
true,2,https://api.elsevier.com/content/author/author_id/24298020400,24298020400,Bernardi G.,Bernardi,G.,G.,63,true,60024941
true,3,https://api.elsevier.com/content/author/author_id/7004574648,7004574648,Planes S.,Planes,S.,S.,63,true,60031625
true,1,https://api.elsevier.com/content/author/author_id/6602415785,6602415785,Helms Cahan S.,Helms Cahan,Sara,S.,64,true,60020547
true,2,https://api.elsevier.com/content/author/author_id/7006727340,7006727340,Vinson S.B.,Vinson,S. Bradleigh,S.B.,64,true,60020547
true,1,https://api.elsevier.com/content/author/author_id/6701327347,6701327347,Blows M.,Blows,Mark W.,M.W.,65,true,60031004
true,2,https://api.elsevier.com/content/author/author_id/7402358605,7402358605,Brooks R.,Brooks,Robert,R.,65,true,60028333
true,3,https://api.elsevier.com/content/author/author_id/36475004700,36475004700,Kraft P.,Kraft,Peter G.,P.G.,65,true,60031004
true,1,https://api.elsevier.com/content/author/author_id/7003917641,7003917641,Masel J.,Masel,Joanna,J.,66,true,60012708
true,2,https://api.elsevier.com/content/author/author_id/7201460417,7201460417,Bergman A.,Bergman,Aviv,A.,66,true,60012708
true,1,https://api.elsevier.com/content/author/author_id/7201741382,7201741382,Ramsey J.,Ramsey,Justin,J.,67,true,60015481
true,2,https://api.elsevier.com/content/author/author_id/35591704000,35591704000,Bradshaw H.,Bradshaw,H. D.,H.D.,67,true,60015481
true,3,https://api.elsevier.com/content/author/author_id/7003289416,7003289416,Schemske D.,Schemske,Douglas W.,D.W.,67,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/6603744722,6603744722,Near T.,Near,Thomas J.,T.J.,68,true,60014439
true,2,https://api.elsevier.com/content/author/author_id/8213337600,8213337600,Kassler T.,Kassler,Todd W.,T.W.,68,true,60007313
true,3,https://api.elsevier.com/content/author/author_id/6603769387,6603769387,Koppelman J.,Koppelman,Jeffrey B.,J.B.,68,true,60024303
true,4,https://api.elsevier.com/content/author/author_id/8533525500,8533525500,Dillman C.,Dillman,Casey B.,C.B.,68,true,60006173
true,5,https://api.elsevier.com/content/author/author_id/7004630398,7004630398,Philipp D.,Philipp,David P.,D.P.,68,true,60007313
true,1,https://api.elsevier.com/content/author/author_id/6701676678,6701676678,Weinig C.,Weinig,Cynthia,C.,69,true,60011460
true,2,https://api.elsevier.com/content/author/author_id/57204247155,57204247155,Stinchcombe J.R.,Stinchcombe,John R.,J.R.,69,true,60011460
true,3,https://api.elsevier.com/content/author/author_id/57293607200,57293607200,Schmitt J.,Schmitt,Johanna,J.,69,true,60011460
true,1,https://api.elsevier.com/content/author/author_id/6602219549,6602219549,Marchinko K.,Marchinko,Kerry B.,K.B.,70,true,60030835
true,1,https://api.elsevier.com/content/author/author_id/7401544846,7401544846,Rodríguez R.,Rodríguez,Rafael L.,R.L.,71,true,60015457
true,2,https://api.elsevier.com/content/author/author_id/7101709691,7101709691,Greenfield M.,Greenfield,Michael D.,M.D.,71,true,60015457
true,1,https://api.elsevier.com/content/author/author_id/35483851200,35483851200,Fournier D.,Fournier,Denis,D.,72,true,60000145
true,2,https://api.elsevier.com/content/author/author_id/7202066299,7202066299,Keller L.,Keller,Laurent,L.,72,true,60000239
true,3,https://api.elsevier.com/content/author/author_id/56635375300,56635375300,Passera L.,Passera,Luc,L.,72,true,60027245
true,4,https://api.elsevier.com/content/author/author_id/7003455717,7003455717,Aron S.,Aron,Serge,S.,72,true,60000145
true,1,https://api.elsevier.com/content/author/author_id/6602960128,6602960128,Czesak M.,Czesak,Mary Ellen,M.E.,73,true,60015941
true,2,https://api.elsevier.com/content/author/author_id/34770539600,34770539600,Fox C.,Fox,Charles W.,C.W.,73,true,60015941
true,1,https://api.elsevier.com/content/author/author_id/9941291900,9941291900,Lijtmaer D.,Lijtmaer,Darío A.,D.A.,74,true,60006888
true,2,https://api.elsevier.com/content/author/author_id/7003480078,7003480078,Mahler B.,Mahler,Bettina,B.,74,true,60006888
true,3,https://api.elsevier.com/content/author/author_id/6603066643,6603066643,Tubaro P.,Tubaro,Pablo L.,P.L.,74,true,60006888
true,1,https://api.elsevier.com/content/author/author_id/7401634902,7401634902,Evans B.,Evans,Ben J.,B.J.,75,true,60030162
true,2,https://api.elsevier.com/content/author/author_id/57194437188,57194437188,Supriatna J.,Supriatna,Jatna,J.,75,true,60069377
true,3,https://api.elsevier.com/content/author/author_id/6508065762,6508065762,Andayani N.,Andayani,Noviar,N.,75,true,60069377
true,4,https://api.elsevier.com/content/author/author_id/23995966200,23995966200,Setiadi M.,Setiadi,Mohammed Iqbal,M.I.,75,true,60069377
