@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/57197154781,57197154781,Johnson D.L.E.,Johnson,D. L.E.,D.L.E.,true,60029278,1
true,1,https://api.elsevier.com/content/author/author_id/7005424430,7005424430,Corruccini R.S.,Corruccini,R. S.,R.S.,true,60015033,2
true,1,https://api.elsevier.com/content/author/author_id/57202910560,57202910560,Singh S.M.,Singh,S. M.,S.M.,true,60015913,3
true,2,https://api.elsevier.com/content/author/author_id/56247576100,56247576100,Zouros E.,Zouros,E.,E.,true,60015913,3
true,1,https://api.elsevier.com/content/author/author_id/7006059555,7006059555,Tilley S.G.,Tilley,S. G.,S.G.,true,60001525,4
true,2,https://api.elsevier.com/content/author/author_id/7103047640,7103047640,Merritt R.B.,Merritt,R. B.,R.B.,true,60001525,4
true,3,https://api.elsevier.com/content/author/author_id/55468194000,55468194000,Wu B.,Wu,B.,B.,true,60001525,4
true,4,https://api.elsevier.com/content/author/author_id/7003527716,7003527716,Highton R.,Highton,R.,R.,true,60001525,4
true,1,https://api.elsevier.com/content/author/author_id/7101877527,7101877527,Schmitt L.H.,Schmitt,L. H.,L.H.,true,60009512,5
true,1,https://api.elsevier.com/content/author/author_id/7005731291,7005731291,McCauley D.E.,McCauley,D. E.,D.E.,true,60026415,6
true,1,https://api.elsevier.com/content/author/author_id/7006329584,7006329584,Ringo J.,Ringo,J. M.,J.M.,true,60008279,7
true,2,https://api.elsevier.com/content/author/author_id/6603159598,6603159598,Hodosh R.,Hodosh,R. J.,R.J.,true,60008279,7
true,1,https://api.elsevier.com/content/author/author_id/6701789837,6701789837,Spieth H.T.,Spieth,H. T.,H.T.,true,60014439,8
true,1,https://api.elsevier.com/content/author/author_id/6603779962,6603779962,Thibault R.E.,Thibault,R. E.,R.E.,true,60022659,9
true,2,https://api.elsevier.com/content/author/author_id/7401556225,7401556225,Schultz R.J.,Schultz,R. J.,R.J.,true,60022659,9
true,1,https://api.elsevier.com/content/author/author_id/6506384628,6506384628,Brittnacher J.G.,Brittnacher,J. G.,J.G.,true,60014439,10
true,2,https://api.elsevier.com/content/author/author_id/7101651325,7101651325,Sims S.R.,Sims,S. R.,S.R.,true,60014439,10
true,3,https://api.elsevier.com/content/author/author_id/57205383975,57205383975,Ayala F.J.,Ayala,F. J.,F.J.,true,60014439,10
true,1,https://api.elsevier.com/content/author/author_id/7005029326,7005029326,Atchley W.R.,Atchley,W. R.,W.R.,true,60032179,11
true,1,https://api.elsevier.com/content/author/author_id/35731606400,35731606400,Kuramoto M.,Kuramoto,M.,M.,true,60002917,12
true,1,https://api.elsevier.com/content/author/author_id/7004292578,7004292578,Kohn P.,Kohn,P. H.,P.H.,true,60019674,13
true,2,https://api.elsevier.com/content/author/author_id/6603976378,6603976378,Tamarin R.,Tamarin,R. H.,R.H.,true,60019674,13
true,1,https://api.elsevier.com/content/author/author_id/7004096847,7004096847,Wilbur H.M.,Wilbur,H. M.,H.M.,true,60008724,14
true,2,https://api.elsevier.com/content/author/author_id/7006695858,7006695858,Rubenstein D.I.,Rubenstein,D. I.,D.I.,true,60008724,14
true,3,https://api.elsevier.com/content/author/author_id/6603364542,6603364542,Fairchild L.,Fairchild,L.,L.,true,60008724,14
true,1,https://api.elsevier.com/content/author/author_id/7006242201,7006242201,Manning B.J.,Manning,B. J.,B.J.,true,60010756,15
true,2,https://api.elsevier.com/content/author/author_id/7003367713,7003367713,Kerfoot W.C.,Kerfoot,W. C.,W.C.,true,60010756,15
true,3,https://api.elsevier.com/content/author/author_id/57214348317,57214348317,Berger E.M.,Berger,E. M.,E.M.,true,60010756,15
true,1,https://api.elsevier.com/content/author/author_id/7004309533,7004309533,Greenbaum I.F.,Greenbaum,I. F.,I.F.,true,60021285,16
true,2,https://api.elsevier.com/content/author/author_id/7404219007,7404219007,Baker R.J.,Baker,R. J.,R.J.,true,60021285,16
true,3,https://api.elsevier.com/content/author/author_id/7402759815,7402759815,Bowers J.H.,Bowers,J. H.,J.H.,true,60021285,16
true,1,https://api.elsevier.com/content/author/author_id/7004163002,7004163002,Dykhuizen D.,Dykhuizen,D.,D.,true,60029278,17
true,1,https://api.elsevier.com/content/author/author_id/7403923658,7403923658,Anderson W.W.,Anderson,W. W.,W.W.,true,60029747,18
true,2,https://api.elsevier.com/content/author/author_id/7101880480,7101880480,McGuire P.R.,McGuire,P. R.,P.R.,true,60029747,18
true,1,https://api.elsevier.com/content/author/author_id/7006769299,7006769299,Toledo S.,Toledo,S. A.,S.A.,true,60008088,19
true,2,https://api.elsevier.com/content/author/author_id/35497925000,35497925000,Ribeiro A.,Ribeiro,A. F.,A.F.,true,60008088,19
true,1,https://api.elsevier.com/content/author/author_id/7408056143,7408056143,Jones J.S.,Jones,J. S.,J.S.,true,60029950,20
true,1,https://api.elsevier.com/content/author/author_id/7003415922,7003415922,Tuljapurkar S.,Tuljapurkar,S. D.,S.D.,true,60009982,21
