@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7004226539,7004226539,Delany M.,Delany,M. J.,M.J.,true,60071768,1
true,2,https://api.elsevier.com/content/author/author_id/7003630901,7003630901,Monro R.,Monro,R. H.,R.H.,true,100338545,1
true,1,https://api.elsevier.com/content/author/author_id/7005660466,7005660466,Whitmore T.,Whitmore,T. C.,T.C.,true,60026851,2
true,2,https://api.elsevier.com/content/author/author_id/7007044811,7007044811,Peralta R.,Peralta,R.,R.,true,116344867,2
true,3,https://api.elsevier.com/content/author/author_id/57189676136,57189676136,Brown K.,Brown,K.,K.,true,116789556,2
true,1,https://api.elsevier.com/content/author/author_id/56207896000,56207896000,Becker P.,Becker,Peter,P.,true,60025778,3
true,2,https://api.elsevier.com/content/author/author_id/7003674638,7003674638,Leighton M.,Leighton,Mark,M.,true,60009982,3
true,3,https://api.elsevier.com/content/author/author_id/57189674873,57189674873,Payne J.,Payne,John B.,J.B.,true,60013437,3
true,1,https://api.elsevier.com/content/author/author_id/7006857631,7006857631,Janzen D.,Janzen,Daniel H.,D.H.,true,60006297,4
true,1,https://api.elsevier.com/content/author/author_id/7401645599,7401645599,Marshall A.,Marshall,Adrian G.,A.G.,NA,NA,5
true,1,https://api.elsevier.com/content/author/author_id/7202365776,7202365776,Lam P.,Lam,Paul K.S.,P.K.S.,true,60001881,6
true,2,https://api.elsevier.com/content/author/author_id/7006559840,7006559840,Dudgeon D.,Dudgeon,David,D.,true,60006541,6
true,1,https://api.elsevier.com/content/author/author_id/56931269900,56931269900,Clifford H.T.,Clifford,H. T.,H.T.,true,60031004,7
true,2,https://api.elsevier.com/content/author/author_id/57189446961,57189446961,Drake W.E.,Drake,Wendy E.,W.E.,true,60008291,7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
true,1,https://api.elsevier.com/content/author/author_id/7403463514,7403463514,Martin T.E.,Martin,Thomas E.,T.E.,true,60025928,9
true,1,https://api.elsevier.com/content/author/author_id/6701641231,6701641231,Riswan S.,Riswan,Soedarsono,S.,true,60069389,10
true,2,https://api.elsevier.com/content/author/author_id/57205891539,57205891539,Kenworthy J.,Kenworthy,J. B.,J.B.,true,60015875,10
true,3,https://api.elsevier.com/content/author/author_id/6602494792,6602494792,Kartawinata K.,Kartawinata,Kuswata,K.,true,106651801,10
true,1,https://api.elsevier.com/content/author/author_id/7202460391,7202460391,Lieberman D.,Lieberman,Diana,D.,true,60026161,11
true,2,https://api.elsevier.com/content/author/author_id/7202657859,7202657859,Lieberman M.,Lieberman,Milton,M.,true,60026161,11
true,3,https://api.elsevier.com/content/author/author_id/6603891136,6603891136,Hartshorn G.,Hartshorn,Gary,G.,true,100565824,11
true,4,https://api.elsevier.com/content/author/author_id/7007044811,7007044811,Peralta R.,Peralta,Rodolfo,R.,true,100565824,11
true,1,https://api.elsevier.com/content/author/author_id/7006857631,7006857631,Janzen D.,Janzen,Daniel H.,D.H.,true,60006297,12
true,1,https://api.elsevier.com/content/author/author_id/7404679235,7404679235,Martin G.,Martin,G. H.G.,G.H.G.,true,60057297,13
true,1,https://api.elsevier.com/content/author/author_id/7103370596,7103370596,Ohsawa M.,Ohsawa,M.,M.,true,60002787,14
true,2,https://api.elsevier.com/content/author/author_id/6505579890,6505579890,Nainggolan P.,Nainggolan,P. H.J.,P.H.J.,true,60069427,14
true,3,https://api.elsevier.com/content/author/author_id/57207388134,57207388134,Tanaka N.,Tanaka,N.,N.,true,60007819,14
true,4,https://api.elsevier.com/content/author/author_id/6506570989,6506570989,Anwar C.,Anwar,C.,C.,true,60069393,14
true,1,https://api.elsevier.com/content/author/author_id/7005136253,7005136253,Wieland R.G.,Wieland,Ronald G.,R.G.,true,116946876,15
true,2,https://api.elsevier.com/content/author/author_id/7003926817,7003926817,Werger M.J.A.,Werger,M. J.A.,M.J.A.,true,116946876,15
true,1,https://api.elsevier.com/content/author/author_id/7005136253,7005136253,Wieland R.G.,Wieland,Ronald G.,R.G.,true,116946876,15
true,2,https://api.elsevier.com/content/author/author_id/7003926817,7003926817,Werger M.J.A.,Werger,M. J.A.,M.J.A.,true,116946876,15
true,1,https://api.elsevier.com/content/author/author_id/6602240126,6602240126,Appanah S.,Appanah,S.,S.,true,60013437,16
true,1,https://api.elsevier.com/content/author/author_id/7202365776,7202365776,Lam P.K.S.,Lam,Paul K.S.,P.K.S.,true,60001881,17
true,2,https://api.elsevier.com/content/author/author_id/7006559840,7006559840,Dudgeon D.,Dudgeon,David,D.,true,60006541,17
true,1,https://api.elsevier.com/content/author/author_id/7402463033,7402463033,Pearson D.,Pearson,David L.,D.L.,true,60001439,18
true,2,https://api.elsevier.com/content/author/author_id/16049034400,16049034400,Dressler R.,Dressler,Robert L.,R.L.,true,60030522,18
true,1,https://api.elsevier.com/content/author/author_id/7202365776,7202365776,Lam P.,Lam,Paul K.S.,P.K.S.,true,60001881,19
true,2,https://api.elsevier.com/content/author/author_id/7006559840,7006559840,Dudgeon D.,Dudgeon,David,D.,true,60006541,19
