@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/35613976400,35613976400,Hastings K.,Hastings,Kelly K.,K.K.,true,60011976,1
true,2,https://api.elsevier.com/content/author/author_id/7102525627,7102525627,Testa J.,Testa,J. Ward,J.W.,true,60011976,1
true,1,https://api.elsevier.com/content/author/author_id/6508269609,6508269609,Schetter T.A.,Schetter,Timothy A.,T.A.,true,60006514,2
true,2,https://api.elsevier.com/content/author/author_id/7005084564,7005084564,Lochmiller R.L.,Lochmiller,Robert L.,R.L.,true,60006514,2
true,3,https://api.elsevier.com/content/author/author_id/7102888363,7102888363,Leslie D.M.,Leslie,David M.,D.M.,true,60006514,2
true,4,https://api.elsevier.com/content/author/author_id/7004793852,7004793852,Engle D.M.,Engle,David M.,D.M.,true,60006514,2
true,5,https://api.elsevier.com/content/author/author_id/35592260000,35592260000,Payton M.E.,Payton,Mark E.,M.E.,true,60006514,2
true,1,https://api.elsevier.com/content/author/author_id/7402385785,7402385785,Ward S.A.,Ward,S. A.,S.A.,true,60006925,3
true,2,https://api.elsevier.com/content/author/author_id/7005519923,7005519923,Leather S.R.,Leather,S. R.,S.R.,true,60015150,3
true,3,https://api.elsevier.com/content/author/author_id/7005278681,7005278681,Pickup J.,Pickup,J.,J.,NA,NA,3
true,4,https://api.elsevier.com/content/author/author_id/35229049400,35229049400,Harrington R.,Harrington,R.,R.,true,60002793,3
true,1,https://api.elsevier.com/content/author/author_id/7006039531,7006039531,Ohgushi T.,Ohgushi,Takayuki,T.,true,60011001,4
true,2,https://api.elsevier.com/content/author/author_id/7401969558,7401969558,Sawada H.,Sawada,Hiroichi,H.,true,60011001,4
true,1,https://api.elsevier.com/content/author/author_id/7102281525,7102281525,Isaacs R.,Isaacs,Rufus,R.,true,60010065,5
true,2,https://api.elsevier.com/content/author/author_id/7202835040,7202835040,Byrne D.,Byrne,David N.,D.N.,true,60010065,5
true,1,https://api.elsevier.com/content/author/author_id/7102439909,7102439909,Swenson J.,Swenson,Jon E.,J.E.,true,60020071,6
true,2,https://api.elsevier.com/content/author/author_id/6602071014,6602071014,Sandegren F.,Sandegren,Finn,F.,true,100427895,6
true,3,https://api.elsevier.com/content/author/author_id/7004242460,7004242460,Söderberg A.,Söderberg,Arne,A.,true,100427895,6
true,1,https://api.elsevier.com/content/author/author_id/7405667303,7405667303,Johnson C.,Johnson,C. N.,C.N.,true,60019870,7
true,1,https://api.elsevier.com/content/author/author_id/6603059479,6603059479,Manne L.,Manne,Lisa L.,L.L.,true,60015574,8
true,2,https://api.elsevier.com/content/author/author_id/7006131065,7006131065,Pimm S.,Pimm,Stuart L.,S.L.,true,60015574,8
true,3,https://api.elsevier.com/content/author/author_id/35597705900,35597705900,Diamond J.,Diamond,Jared M.,J.M.,true,60005247,8
true,4,https://api.elsevier.com/content/author/author_id/7201906966,7201906966,Reed T.,Reed,Timothy M.,T.M.,true,60008913,8
true,1,https://api.elsevier.com/content/author/author_id/56234750400,56234750400,Jonsson N.,Jonsson,N.,N.,true,60020071,9
true,2,https://api.elsevier.com/content/author/author_id/7401732402,7401732402,Jonsson B.,Jonsson,B.,B.,true,60020071,9
true,3,https://api.elsevier.com/content/author/author_id/7401576281,7401576281,Hansen L.,Hansen,L. P.,L.P.,true,60020071,9
true,1,https://api.elsevier.com/content/author/author_id/42761330000,42761330000,Griffiths D.,Griffiths,David,D.,true,60020730,10
true,1,https://api.elsevier.com/content/author/author_id/6602954248,6602954248,Golet G.,Golet,Gregory H.,G.H.,true,60024941,11
true,2,https://api.elsevier.com/content/author/author_id/7003729364,7003729364,Irons D.,Irons,David B.,D.B.,true,60009056,11
true,3,https://api.elsevier.com/content/author/author_id/7103178276,7103178276,Estes J.,Estes,James A.,J.A.,true,60024941,11
true,1,https://api.elsevier.com/content/author/author_id/6602559532,6602559532,Tveraa T.,Tveraa,Torkild,T.,true,60020071,12
true,2,https://api.elsevier.com/content/author/author_id/7006918639,7006918639,Sæther B.,Sæther,Bernt Erik,B.E.,true,60013141,12
true,3,https://api.elsevier.com/content/author/author_id/6602273926,6602273926,Aanes R.,Aanes,Ronny,R.,true,60020071,12
true,4,https://api.elsevier.com/content/author/author_id/35511227300,35511227300,Erikstad K.,Erikstad,Kjell Einar,K.E.,true,60020071,12
true,1,https://api.elsevier.com/content/author/author_id/7101786801,7101786801,Vos M.,Vos,Matthijs,M.,true,60004156,13
true,2,https://api.elsevier.com/content/author/author_id/6701705132,6701705132,Hemerik L.,Hemerik,Lia,L.,true,60004156,13
true,3,https://api.elsevier.com/content/author/author_id/7003530925,7003530925,Vet L.E.M.,Vet,Louise E.M.,L.E.M.,true,60004156,13
true,1,https://api.elsevier.com/content/author/author_id/6602506213,6602506213,Edgerly J.,Edgerly,J. S.,J.S.,true,60010451,14
true,2,https://api.elsevier.com/content/author/author_id/7102574220,7102574220,McFarland M.,McFarland,M.,M.,true,60026910,14
true,3,https://api.elsevier.com/content/author/author_id/7402394508,7402394508,Morgan P.,Morgan,P.,P.,true,60026910,14
true,4,https://api.elsevier.com/content/author/author_id/6602126625,6602126625,Livdahl T.,Livdahl,T.,T.,true,60026910,14
true,1,https://api.elsevier.com/content/author/author_id/56246266500,56246266500,Stadler B.,Stadler,B.,B.,true,60023208,15
true,2,https://api.elsevier.com/content/author/author_id/24794454600,24794454600,Dixon A.,Dixon,A. F.G.,A.F.G.,true,60000112,15
true,1,https://api.elsevier.com/content/author/author_id/55950822300,55950822300,Coulson T.,Coulson,T. N.,T.N.,true,60005453,16
true,2,https://api.elsevier.com/content/author/author_id/7004484122,7004484122,Albon S.,Albon,S. D.,S.D.,true,60005453,16
true,3,https://api.elsevier.com/content/author/author_id/7202115276,7202115276,Pemberton J.,Pemberton,J. M.,J.M.,true,60027272,16
true,4,https://api.elsevier.com/content/author/author_id/7005567334,7005567334,Slate J.,Slate,J.,J.,true,60027272,16
true,5,https://api.elsevier.com/content/author/author_id/35563280800,35563280800,Guinness F.,Guinness,F. E.,F.E.,true,60031101,16
true,6,https://api.elsevier.com/content/author/author_id/7005942965,7005942965,Clutton-Brock T.,Clutton-Brock,T. H.,T.H.,true,60031101,16
true,1,https://api.elsevier.com/content/author/author_id/7101640208,7101640208,Barone J.,Barone,John A.,J.A.,true,60025488,17
true,1,https://api.elsevier.com/content/author/author_id/7402535463,7402535463,Davies K.,Davies,Kendi F.,K.F.,true,60008950,18
true,2,https://api.elsevier.com/content/author/author_id/7003554380,7003554380,Margules C.,Margules,Chris R.,C.R.,true,60032673,18
true,1,https://api.elsevier.com/content/author/author_id/7003589897,7003589897,Durant S.,Durant,Sarah M.,S.M.,true,60005453,19
true,1,https://api.elsevier.com/content/author/author_id/7404413845,7404413845,Thomas C.,Thomas,Chris D.,C.D.,true,60012070,20
true,2,https://api.elsevier.com/content/author/author_id/54792020400,54792020400,Hill J.,Hill,Jane K.,J.K.,true,60012070,20
true,3,https://api.elsevier.com/content/author/author_id/7007014517,7007014517,Lewis O.,Lewis,Owen T.,O.T.,true,60012070,20
true,1,https://api.elsevier.com/content/author/author_id/6602510072,6602510072,Sime K.R.,Sime,Karen R.,K.R.,true,60007776,21
true,2,https://api.elsevier.com/content/author/author_id/8757407000,8757407000,Brower A.V.Z.,Brower,Andrew V.Z.,A.V.Z.,NA,NA,21
true,1,https://api.elsevier.com/content/author/author_id/7102487714,7102487714,Norris K.,Norris,Ken,K.,true,60021721,22
true,2,https://api.elsevier.com/content/author/author_id/7006716630,7006716630,Johnstone I.,Johnstone,Ian,I.,true,60021721,22
true,1,https://api.elsevier.com/content/author/author_id/7005996325,7005996325,Lei G.,Lei,Guangchun,G.,true,60014966,23
true,2,https://api.elsevier.com/content/author/author_id/35494739100,35494739100,Hanski I.,Hanski,Ilkka,I.,NA,NA,23
true,1,https://api.elsevier.com/content/author/author_id/7005979502,7005979502,Jullien M.,Jullien,Mathilde,M.,true,60008134,24
true,2,https://api.elsevier.com/content/author/author_id/7003455952,7003455952,Thiollay J.M.,Thiollay,Jean Marc,J.M.,true,60008134,24
true,1,https://api.elsevier.com/content/author/author_id/25955486900,25955486900,Armstrong J.,Armstrong,John D.,J.D.,true,60028167,25
true,2,https://api.elsevier.com/content/author/author_id/7005296516,7005296516,Braithwaite V.,Braithwaite,Victoria A.,V.A.,true,60001490,25
true,3,https://api.elsevier.com/content/author/author_id/36890549000,36890549000,Fox M.,Fox,Mark,M.,true,60028167,25
true,1,https://api.elsevier.com/content/author/author_id/35556908400,35556908400,Whitehead H.,Whitehead,Hal,H.,true,60015913,26
true,2,https://api.elsevier.com/content/author/author_id/7202340767,7202340767,Dillon M.,Dillon,Mary,M.,true,60015913,26
true,3,https://api.elsevier.com/content/author/author_id/6602647475,6602647475,Dufault S.,Dufault,Susan,S.,true,60015913,26
true,4,https://api.elsevier.com/content/author/author_id/6602438003,6602438003,Weilgart L.,Weilgart,Linda,L.,true,60015913,26
true,5,https://api.elsevier.com/content/author/author_id/36614930400,36614930400,Wright J.,Wright,Jonathan,J.,true,60015913,26
true,1,https://api.elsevier.com/content/author/author_id/6603996436,6603996436,Inchausti P.,Inchausti,Pablo,P.,true,60026415,27
true,2,https://api.elsevier.com/content/author/author_id/7006111833,7006111833,Ginzburg L.,Ginzburg,Lev R.,L.R.,true,60026415,27
true,1,https://api.elsevier.com/content/author/author_id/7102232380,7102232380,Lynch L.,Lynch,Liam D.,L.D.,true,100366569,28
true,2,https://api.elsevier.com/content/author/author_id/7101863320,7101863320,Bowers R.,Bowers,Roger G.,R.G.,true,60020661,28
true,3,https://api.elsevier.com/content/author/author_id/7006503936,7006503936,Begon M.,Begon,Michael,M.,true,100366569,28
true,4,https://api.elsevier.com/content/author/author_id/55461835600,55461835600,Thompson D.,Thompson,David J.,D.J.,true,100366569,28
true,1,https://api.elsevier.com/content/author/author_id/7004744908,7004744908,Sorci G.,Sorci,Gabriele,G.,true,60008134,29
true,2,https://api.elsevier.com/content/author/author_id/55574503700,55574503700,Møller A.,Møller,Anders Pape,A.P.,true,60008134,29
true,3,https://api.elsevier.com/content/author/author_id/7004597926,7004597926,Clobert J.,Clobert,Jean,J.,true,60008134,29
true,1,https://api.elsevier.com/content/author/author_id/6701668951,6701668951,Conradt L.,Conradt,Larissa,L.,true,60031101,30
true,1,https://api.elsevier.com/content/author/author_id/35404557300,35404557300,Elliott J.,Elliott,J. M.,J.M.,true,60004708,31
true,2,https://api.elsevier.com/content/author/author_id/7103181209,7103181209,Hurley M.,Hurley,M. A.,M.A.,true,60004708,31
true,1,https://api.elsevier.com/content/author/author_id/55916697300,55916697300,Klok C.,Klok,Chris,C.,true,60004156,32
true,2,https://api.elsevier.com/content/author/author_id/35607677700,35607677700,De Roos A.M.,De Roos,André M.,A.M.,true,60002483,32
true,1,https://api.elsevier.com/content/author/author_id/57204494273,57204494273,Kotiaho J.,Kotiaho,Janne,J.,true,60032398,33
true,2,https://api.elsevier.com/content/author/author_id/7005374318,7005374318,Alatalo R.V.,Alatalo,Rauno V.,R.V.,true,60032398,33
true,3,https://api.elsevier.com/content/author/author_id/7004179833,7004179833,Mappes J.,Mappes,Johanna,J.,true,60032398,33
true,4,https://api.elsevier.com/content/author/author_id/6603094026,6603094026,Parri S.,Parri,Silja,S.,true,60032398,33
true,5,https://api.elsevier.com/content/author/author_id/56219529000,56219529000,Rivero A.,Rivero,Ana,A.,true,60032398,33
true,1,https://api.elsevier.com/content/author/author_id/55881063900,55881063900,Ellers J.,Ellers,Jacintha,J.,true,60019816,34
true,2,https://api.elsevier.com/content/author/author_id/7004378035,7004378035,Van Alphen J.,Van Alphen,Jacques J.M.,J.J.M.,true,60019816,34
true,3,https://api.elsevier.com/content/author/author_id/6602571032,6602571032,Sevenster J.,Sevenster,Jan G.,J.G.,true,60019816,34
true,1,https://api.elsevier.com/content/author/author_id/7005828642,7005828642,Cushing J.,Cushing,J. M.,J.M.,true,60010065,35
true,2,https://api.elsevier.com/content/author/author_id/35364042800,35364042800,Dennis B.,Dennis,Brian,B.,true,60033389,35
true,3,https://api.elsevier.com/content/author/author_id/7003332709,7003332709,Desharnais R.,Desharnais,R. A.,R.A.,true,60030759,35
true,4,https://api.elsevier.com/content/author/author_id/7004151153,7004151153,Costantino R.,Costantino,R. F.,R.F.,true,60010806,35
true,1,https://api.elsevier.com/content/author/author_id/7006111833,7006111833,Ginzburg L.R.,Ginzburg,Lev R.,L.R.,true,60026415,36
true,1,https://api.elsevier.com/content/author/author_id/7003751040,7003751040,Lepage D.,Lepage,Denis,D.,true,60086620,37
true,2,https://api.elsevier.com/content/author/author_id/7102582765,7102582765,Gauthier G.,Gauthier,Gilles,G.,true,60086620,37
true,3,https://api.elsevier.com/content/author/author_id/25942126600,25942126600,Desrochers A.,Desrochers,André,A.,true,60032619,37
true,1,https://api.elsevier.com/content/author/author_id/7005414880,7005414880,Spear L.,Spear,Larry B.,L.B.,true,60019928,38
true,2,https://api.elsevier.com/content/author/author_id/7004268356,7004268356,Pyle P.,Pyle,Peter,P.,true,60019928,38
true,3,https://api.elsevier.com/content/author/author_id/6701664965,6701664965,Nur N.,Nur,Nadav,N.,true,60019928,38
true,1,https://api.elsevier.com/content/author/author_id/6701544380,6701544380,Goldizen A.,Goldizen,Anne W.,A.W.,true,60031004,39
true,2,https://api.elsevier.com/content/author/author_id/6602298992,6602298992,Putland D.,Putland,David A.,D.A.,true,60031004,39
true,3,https://api.elsevier.com/content/author/author_id/6701544381,6701544381,Goldizen A.,Goldizen,Alan R.,A.R.,true,60031004,39
true,1,https://api.elsevier.com/content/author/author_id/7006400848,7006400848,Sibly R.M.,Sibly,Richard M.,R.M.,true,60012197,40
true,2,https://api.elsevier.com/content/author/author_id/8267151800,8267151800,Smith R.H.,Smith,Robert H.,R.H.,true,60171766,40
true,1,https://api.elsevier.com/content/author/author_id/7005858781,7005858781,Wiklund C.G.,Wiklund,Christer G.,C.G.,true,60016437,41
true,2,https://api.elsevier.com/content/author/author_id/6701688118,6701688118,Kjellén N.,Kjellén,Nils,N.,true,60119016,41
true,3,https://api.elsevier.com/content/author/author_id/6508162947,6508162947,Isakson E.,Isakson,Erik,E.,true,60016437,41
true,1,https://api.elsevier.com/content/author/author_id/7004166916,7004166916,Bjørnstad O.,Bjørnstad,Ottar N.,O.N.,true,60010348,42
