@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6507960576,6507960576,Leija-Tristán A.,Leija-Tristán,A.,A.,true,100523589,1
true,2,https://api.elsevier.com/content/author/author_id/56000830900,56000830900,Salazar-Vallejo S.,Salazar-Vallejo,S. I.,S.I.,true,100523589,1
true,1,https://api.elsevier.com/content/author/author_id/6602200138,6602200138,Azofeifa J.,Azofeifa,J.,J.,true,60071929,2
true,2,https://api.elsevier.com/content/author/author_id/7004415266,7004415266,Barrantes R.,Barrantes,R.,R.,true,60071929,2
true,1,https://api.elsevier.com/content/author/author_id/6507681694,6507681694,Martínez Cadillo E.,Martínez Cadillo,E.,E.,true,60071247,3
true,2,https://api.elsevier.com/content/author/author_id/57211061794,57211061794,Bonilla Ferreyra C.,Bonilla Ferreyra,C.,C.,true,60071247,3
true,3,https://api.elsevier.com/content/author/author_id/6503874302,6503874302,Zvealeta A.,Zvealeta,A.,A.,true,60071247,3
true,1,https://api.elsevier.com/content/author/author_id/7005142411,7005142411,Salas E.,Salas,E.,E.,true,60071924,4
true,2,https://api.elsevier.com/content/author/author_id/7003917790,7003917790,Boza J.,Boza,J.,J.,true,60071924,4
true,1,https://api.elsevier.com/content/author/author_id/6508369234,6508369234,Matamoros Y.,Matamoros,Y.,Y.,true,60071924,5
true,2,https://api.elsevier.com/content/author/author_id/7006004022,7006004022,Velázquez J.,Velázquez,J.,J.,true,60071924,5
true,3,https://api.elsevier.com/content/author/author_id/6506616312,6506616312,Pashov B.,Pashov,B.,B.,true,60071924,5
true,1,https://api.elsevier.com/content/author/author_id/35895042500,35895042500,Herrero M.V.,Herrero,M. V.,M.V.,true,60071924,6
true,2,https://api.elsevier.com/content/author/author_id/7003893968,7003893968,Urbina A.,Urbina,A.,A.,true,60071924,6
true,3,https://api.elsevier.com/content/author/author_id/57214557926,57214557926,Gutiérrez H.,Gutiérrez,H.,H.,true,60071924,6
true,4,https://api.elsevier.com/content/author/author_id/39161542000,39161542000,Jiménez A.,Jiménez,A.,A.,true,60071924,6
true,5,https://api.elsevier.com/content/author/author_id/56050968400,56050968400,Pereira R.,Pereira,R.,R.,true,60071924,6
true,6,https://api.elsevier.com/content/author/author_id/7004373684,7004373684,Rivera C.,Rivera,C.,C.,true,60071924,6
true,1,https://api.elsevier.com/content/author/author_id/7401953241,7401953241,Rodríguez E.,Rodríguez,E.,E.,true,60071929,7
true,2,https://api.elsevier.com/content/author/author_id/22034159100,22034159100,Gamboa M.,Gamboa,M. M.,M.M.,true,60071929,7
true,3,https://api.elsevier.com/content/author/author_id/57205968855,57205968855,Fernández B.,Fernández,B.,B.,true,60071929,7
true,1,https://api.elsevier.com/content/author/author_id/55216442000,55216442000,Valiente C.,Valiente,C.,C.,true,60071929,8
true,2,https://api.elsevier.com/content/author/author_id/7007144038,7007144038,Quesada E.,Quesada,E.,E.,true,60071929,8
true,1,https://api.elsevier.com/content/author/author_id/57197480243,57197480243,Hernández F.,Hernández,F.,F.,true,60071929,9
true,2,https://api.elsevier.com/content/author/author_id/57197382458,57197382458,Coto E.,Coto,E.,E.,true,60071929,9
true,3,https://api.elsevier.com/content/author/author_id/57191368573,57191368573,Colmenares A.,Colmenares,A.,A.,true,60071929,9
true,4,https://api.elsevier.com/content/author/author_id/36928064000,36928064000,Moreira L.,Moreira,L.,L.,true,60071929,9
true,1,https://api.elsevier.com/content/author/author_id/6602809540,6602809540,Olayemi A.,Olayemi,A. B.,A.B.,true,60010382,10
true,2,https://api.elsevier.com/content/author/author_id/6602794169,6602794169,Adedayo O.,Adedayo,O.,O.,true,60010382,10
true,3,https://api.elsevier.com/content/author/author_id/55017744800,55017744800,Ojo A.,Ojo,A. O.,A.O.,true,60010382,10
true,1,https://api.elsevier.com/content/author/author_id/6507569322,6507569322,Quesada M.,Quesada,M.,M.,true,60071929,11
true,2,https://api.elsevier.com/content/author/author_id/7004415266,7004415266,Barrantes R.,Barrantes,R.,R.,true,60071929,11
true,1,https://api.elsevier.com/content/author/author_id/6505896574,6505896574,Nanne Echandi C.,Nanne Echandi,C. I.,C.I.,true,60071929,12
true,2,https://api.elsevier.com/content/author/author_id/6603418785,6603418785,Aragón Ortiz F.,Aragón Ortiz,F.,F.,true,60071929,12
true,1,https://api.elsevier.com/content/author/author_id/6506718962,6506718962,Amador Silva E.,Amador Silva,E.,E.,true,60021746,13
