@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7006755789,7006755789,Klinger R.,Klinger,R.,R.,true,60014439,1
true,1,https://api.elsevier.com/content/author/author_id/6603946917,6603946917,Brouwer L.,Brouwer,Lyanne,L.,true,60010023,2
true,2,https://api.elsevier.com/content/author/author_id/57207172556,57207172556,Richardson D.S.,Richardson,David S.,D.S.,true,60000112,2
true,3,https://api.elsevier.com/content/author/author_id/14833942200,14833942200,Eikenaar C.,Eikenaar,Cas,C.,true,60010023,2
true,4,https://api.elsevier.com/content/author/author_id/7007129997,7007129997,Komdeur J.,Komdeur,Jan,J.,true,60010023,2
true,1,https://api.elsevier.com/content/author/author_id/7005730748,7005730748,Krasnov B.,Krasnov,Boris R.,B.R.,true,60027161,3
true,2,https://api.elsevier.com/content/author/author_id/6603743440,6603743440,Stanko M.,Stanko,Michal,M.,true,60010330,3
true,3,https://api.elsevier.com/content/author/author_id/7006833126,7006833126,Morand S.,Morand,Serge,S.,true,60111492,3
true,1,https://api.elsevier.com/content/author/author_id/7102086774,7102086774,Blackburn T.,Blackburn,Tim M.,T.M.,true,60019702,4
true,2,https://api.elsevier.com/content/author/author_id/6701623283,6701623283,Cassey P.,Cassey,Phillip,P.,true,60019702,4
true,3,https://api.elsevier.com/content/author/author_id/56582665400,56582665400,Gaston K.,Gaston,Kevin J.,K.J.,true,60001881,4
true,1,https://api.elsevier.com/content/author/author_id/25030296200,25030296200,Bowen W.,Bowen,W. D.,W.D.,true,60030602,5
true,2,https://api.elsevier.com/content/author/author_id/7005601824,7005601824,Iverson S.,Iverson,S. J.,S.J.,true,60015913,5
true,3,https://api.elsevier.com/content/author/author_id/7102040853,7102040853,McMillan J.,McMillan,J. I.,J.I.,true,60030602,5
true,4,https://api.elsevier.com/content/author/author_id/7004197310,7004197310,Boness D.,Boness,D. J.,D.J.,true,60015033,5
true,1,https://api.elsevier.com/content/author/author_id/7004301142,7004301142,Nolet B.,Nolet,Bart A.,B.A.,true,60021850,6
