@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,2,https://api.elsevier.com/content/author/author_id/6603444173,6603444173,Gunatilleke C.V.,Gunatilleke,C. V.,C.V.,29,true,60071082
true,3,https://api.elsevier.com/content/author/author_id/57194581674,57194581674,Gunatilleke G.,Gunatilleke,G.,G.,29,true,60071082
true,1,https://api.elsevier.com/content/author/author_id/7006021743,7006021743,Vitousek P.,Vitousek,Peter M.,P.M.,30,true,60012708
true,2,https://api.elsevier.com/content/author/author_id/7402934648,7402934648,Turner D.,Turner,Douglas R.,D.R.,30,true,60012708
true,3,https://api.elsevier.com/content/author/author_id/7402361326,7402361326,Walker L.,Walker,Lawrence R.,L.R.,30,true,60012708
true,4,https://api.elsevier.com/content/author/author_id/7003674132,7003674132,Mueller-Dombois D.,Mueller-Dombois,Dieter,D.,30,true,60013791
true,1,https://api.elsevier.com/content/author/author_id/7006614520,7006614520,Camargo J.L.,Camargo,J. L.,J.L.,31,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/6603141703,6603141703,Kapos V.,Kapos,V.,V.,31,true,60029159
true,1,https://api.elsevier.com/content/author/author_id/6603034135,6603034135,Seghieri J.,Seghieri,J.,J.,32,true,60072715
true,2,https://api.elsevier.com/content/author/author_id/6701555656,6701555656,Floret C.,Floret,Ch,C.,32,true,60068952
true,1,https://api.elsevier.com/content/author/author_id/7003951105,7003951105,Magnusson W.,Magnusson,William E.,W.E.,33,true,60029159
true,2,https://api.elsevier.com/content/author/author_id/6506717739,6506717739,De Lima Francisco A.,De Lima Francisco,Angelo,A.,33,true,60029159
true,3,https://api.elsevier.com/content/author/author_id/6602309822,6602309822,Sanaiotti T.,Sanaiotti,Tania M.,T.M.,33,true,60029159
true,1,https://api.elsevier.com/content/author/author_id/24531730700,24531730700,Russell-Smith A.,Russell-Smith,A.,A.,34,NA,NA
true,2,https://api.elsevier.com/content/author/author_id/7004569190,7004569190,Stork N.,Stork,N. E.,N.E.,34,true,60025352
true,1,https://api.elsevier.com/content/author/author_id/7202657859,7202657859,Lieberman M.,Lieberman,Milton,M.,35,true,60026161
true,2,https://api.elsevier.com/content/author/author_id/7202460391,7202460391,Lieberman D.,Lieberman,Diana,D.,35,true,60026161
true,3,https://api.elsevier.com/content/author/author_id/7007044811,7007044811,Peralta R.,Peralta,Rodolfo,R.,35,true,116741473
true,1,https://api.elsevier.com/content/author/author_id/7102730172,7102730172,Hart T.,Hart,Terese B.,T.B.,36,true,60001012
true,1,https://api.elsevier.com/content/author/author_id/7202394987,7202394987,Heller K.,Heller,Klaus Gerhard,K.G.,37,true,60000765
true,2,https://api.elsevier.com/content/author/author_id/6701408503,6701408503,Volleth M.,Volleth,Marianne,M.,37,true,60000765
true,1,https://api.elsevier.com/content/author/author_id/6506717739,6506717739,De Lima Francisco A.,De Lima Francisco,Angelo,A.,38,true,60029159
true,2,https://api.elsevier.com/content/author/author_id/7003951105,7003951105,Magnusson W.,Magnusson,William E.,W.E.,38,true,60029159
true,3,https://api.elsevier.com/content/author/author_id/6602309822,6602309822,Sanaiotti T.,Sanaiotti,Tânia M.,T.M.,38,true,60029159
true,1,https://api.elsevier.com/content/author/author_id/7202858879,7202858879,Tripathi S.K.,Tripathi,S. K.,S.K.,39,true,60008721
true,2,https://api.elsevier.com/content/author/author_id/56227275600,56227275600,Singh K.P.,Singh,K. P.,K.P.,39,true,60008721
true,1,https://api.elsevier.com/content/author/author_id/6601954193,6601954193,Campos Z.,Campos,Zilca,Z.,40,true,60009625
true,1,https://api.elsevier.com/content/author/author_id/56257897200,56257897200,Read J.,Read,Jennifer,J.,41,true,60019578
true,2,https://api.elsevier.com/content/author/author_id/7003574563,7003574563,Hallam P.,Hallam,Patricia,P.,41,true,116741480
true,3,https://api.elsevier.com/content/author/author_id/57189530553,57189530553,Jean-Franaois J.,Jean-Franaois,J. F.,J.F.,41,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/7004234278,7004234278,Yavitt J.,Yavitt,Joseph B.,J.B.,42,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/7005270325,7005270325,Battles J.,Battles,John J.,J.J.,42,true,60007776
true,3,https://api.elsevier.com/content/author/author_id/7201766304,7201766304,Lang G.,Lang,Gerald E.,G.E.,42,true,60021143
true,4,https://api.elsevier.com/content/author/author_id/7402350019,7402350019,Knight D.,Knight,Dennis H.,D.H.,42,true,60008827
true,1,https://api.elsevier.com/content/author/author_id/7101846094,7101846094,Grimm C.,Grimm,Christoph,C.,43,true,60024895
true,1,https://api.elsevier.com/content/author/author_id/6602270097,6602270097,Songwe N.C.,Songwe,Nicholas C.,N.C.,44,true,60006270
true,2,https://api.elsevier.com/content/author/author_id/6603365675,6603365675,Okali D.U.,Okali,D. U.,D.U.,44,true,60006270
true,3,https://api.elsevier.com/content/author/author_id/6602283419,6602283419,Fasehun F.E.,Fasehun,F. E.,F.E.,44,true,60006270
true,1,https://api.elsevier.com/content/author/author_id/7401477522,7401477522,Gordon C.A.,Gordon,Catriona A.,C.A.,45,true,60016849
true,2,https://api.elsevier.com/content/author/author_id/57209325235,57209325235,Herrera R.,Herrera,Rafael,R.,45,true,60007866
true,3,https://api.elsevier.com/content/author/author_id/7101640586,7101640586,Hutchinson T.C.,Hutchinson,Tom C.,T.C.,45,true,60031024
true,1,https://api.elsevier.com/content/author/author_id/7402034322,7402034322,Barnes R.,Barnes,R. F.W.,R.F.W.,46,true,60030612
true,2,https://api.elsevier.com/content/author/author_id/7103103209,7103103209,Blom A.,Blom,A.,A.,46,true,60001012
true,3,https://api.elsevier.com/content/author/author_id/6602890954,6602890954,Alers M.,Alers,M. P.T.,M.P.T.,46,true,60001012
true,4,https://api.elsevier.com/content/author/author_id/7101712889,7101712889,Barnes K.,Barnes,K. L.,K.L.,46,true,60001012
true,1,https://api.elsevier.com/content/author/author_id/6602307558,6602307558,Rozario S.,Rozario,Shelley A.,S.A.,47,true,60019578
true,1,https://api.elsevier.com/content/author/author_id/6602629061,6602629061,Felfili J.,Felfili,Jeanine Maria,J.M.,48,true,60024989
true,1,https://api.elsevier.com/content/author/author_id/57189670670,57189670670,Ravent J.,Ravent,Jos A.,J.A.,49,true,60007418
true,2,https://api.elsevier.com/content/author/author_id/55447839300,55447839300,Silva J.,Silva,Juan F.,J.F.,49,true,60007418
true,1,https://api.elsevier.com/content/author/author_id/6603084421,6603084421,Gourlay I.,Gourlay,Ian D.,I.D.,50,true,60026851
true,1,https://api.elsevier.com/content/author/author_id/6602309822,6602309822,Sanaiotti T.,Sanaiotti,Tania M.,T.M.,51,true,101996158
true,2,https://api.elsevier.com/content/author/author_id/7003951105,7003951105,Magnusson W.,Magnusson,William E.,W.E.,51,true,101996158
true,1,https://api.elsevier.com/content/author/author_id/7402361326,7402361326,Walker L.,Walker,Lawrence R.,L.R.,52,true,60031892
true,1,https://api.elsevier.com/content/author/author_id/24824844800,24824844800,Martuscelli P.,Martuscelli,Paulo,P.,53,true,113087874
true,1,https://api.elsevier.com/content/author/author_id/7005181045,7005181045,Vandermeer J.,Vandermeer,John,J.,54,true,116745132
