@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,3,https://api.elsevier.com/content/author/author_id/7202196113,7202196113,Wall D.,Wall,Diana H.,D.H.,13,true,60009226
true,4,https://api.elsevier.com/content/author/author_id/16194799200,16194799200,Parsons A.,Parsons,Andrew N.,A.N.,13,true,60009226
true,5,https://api.elsevier.com/content/author/author_id/7102004657,7102004657,Powers L.,Powers,Laura E.,L.E.,13,true,60009226
true,6,https://api.elsevier.com/content/author/author_id/6602142580,6602142580,Burkins M.,Burkins,Melody B.,M.B.,13,true,60010756
true,1,https://api.elsevier.com/content/author/author_id/36787738300,36787738300,McLean J.,McLean,Jennifer E.,J.E.,14,true,60015481
true,2,https://api.elsevier.com/content/author/author_id/7004322416,7004322416,Bentzen P.,Bentzen,Paul,P.,14,true,60015481
true,3,https://api.elsevier.com/content/author/author_id/7402746318,7402746318,Quinn T.,Quinn,Thomas P.,T.P.,14,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/55489023100,55489023100,Kearney M.,Kearney,Michael,M.,15,true,60025709
true,2,https://api.elsevier.com/content/author/author_id/7202886784,7202886784,Porter W.P.,Porter,Warren P.,W.P.,15,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/8612363700,8612363700,Urban M.,Urban,Mark C.,M.C.,16,true,60005455
true,1,https://api.elsevier.com/content/author/author_id/8677051900,8677051900,Morales M.S.,Morales,Mariano S.,M.S.,17,true,101995983
true,2,https://api.elsevier.com/content/author/author_id/7005257933,7005257933,Villalba R.,Villalba,Ricardo,R.,17,true,101995983
true,3,https://api.elsevier.com/content/author/author_id/35619471400,35619471400,Grau H.R.,Grau,H. Ricardo,H.R.,17,true,60003933
true,4,https://api.elsevier.com/content/author/author_id/6602743426,6602743426,Paolini L.,Paolini,Leonardo,L.,17,true,60003933
true,1,https://api.elsevier.com/content/author/author_id/6602292645,6602292645,Gruner D.,Gruner,Daniel S.,D.S.,18,true,60013791
true,1,https://api.elsevier.com/content/author/author_id/7103199614,7103199614,Stephenson A.G.,Stephenson,Andrew G.,A.G.,19,true,60001439
true,2,https://api.elsevier.com/content/author/author_id/6504543045,6504543045,Leyshon B.,Leyshon,Bradley,B.,19,true,60001439
true,3,https://api.elsevier.com/content/author/author_id/7006395803,7006395803,Travers S.E.,Travers,Steven E.,S.E.,19,true,60001439
true,4,https://api.elsevier.com/content/author/author_id/36129409000,36129409000,Hayes C.N.,Hayes,C. Nelson,C.N.,19,true,60001439
true,5,https://api.elsevier.com/content/author/author_id/7003858813,7003858813,Winsor J.A.,Winsor,James A.,J.A.,19,true,60073785
true,1,https://api.elsevier.com/content/author/author_id/7003859401,7003859401,Brodin T.,Brodin,Tomas,T.,20,true,60031040
true,2,https://api.elsevier.com/content/author/author_id/56262792100,56262792100,Johansson F.,Johansson,Frank,F.,20,true,60031040
true,1,https://api.elsevier.com/content/author/author_id/57199190738,57199190738,Wright J.T.,Wright,J. T.,J.T.,21,true,60028333
true,2,https://api.elsevier.com/content/author/author_id/7004519521,7004519521,De Nys R.,De Nys,R.,R.,21,true,60028333
true,3,https://api.elsevier.com/content/author/author_id/7004236515,7004236515,Poore A.G.B.,Poore,A. G.B.,A.G.B.,21,true,60028333
true,4,https://api.elsevier.com/content/author/author_id/7102612386,7102612386,Steinberg P.D.,Steinberg,P. D.,P.D.,21,true,60028333
true,1,https://api.elsevier.com/content/author/author_id/6602376171,6602376171,Soons M.,Soons,Merel B.,M.B.,22,true,60007989
true,2,https://api.elsevier.com/content/author/author_id/57204309052,57204309052,Nathan R.,Nathan,Ran,R.,22,true,60007903
true,3,https://api.elsevier.com/content/author/author_id/35510702700,35510702700,Katul G.,Katul,Gabriel G.,G.G.,22,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/6603347844,6603347844,Siddon C.,Siddon,Christopher E.,C.E.,23,true,60011460
true,2,https://api.elsevier.com/content/author/author_id/6701785172,6701785172,Witman J.,Witman,Jon D.,J.D.,23,true,60011460
true,1,https://api.elsevier.com/content/author/author_id/35354658400,35354658400,Clark J.,Clark,James S.,J.S.,24,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/7004166916,7004166916,Bjørnstad O.,Bjørnstad,Ottar N.,O.N.,24,true,60001439
true,1,https://api.elsevier.com/content/author/author_id/7006102531,7006102531,Ries L.,Ries,Leslie,L.,25,true,60023517
true,2,https://api.elsevier.com/content/author/author_id/35489176200,35489176200,Sisk T.,Sisk,Thomas D.,T.D.,25,true,60023517
true,1,https://api.elsevier.com/content/author/author_id/6603063950,6603063950,Vellend M.,Vellend,Mark,M.,26,true,60007776
true,1,https://api.elsevier.com/content/author/author_id/56231531500,56231531500,Chisholm R.A.,Chisholm,Ryan A.,R.A.,27,true,60026553
true,2,https://api.elsevier.com/content/author/author_id/7005371830,7005371830,Burgman M.A.,Burgman,Mark A.,M.A.,27,true,60026553
true,3,https://api.elsevier.com/content/author/author_id/7005492658,7005492658,Hubbell S.P.,Hubbell,Stephen P.,S.P.,27,true,60029747
true,4,https://api.elsevier.com/content/author/author_id/7801511692,7801511692,Borda-De-Água L.,Borda-De-Água,Luís,L.,27,true,60029747
true,1,https://api.elsevier.com/content/author/author_id/6701346260,6701346260,Corre M.D.,Corre,Marife D.,M.D.,28,true,60031514
true,2,https://api.elsevier.com/content/author/author_id/6603947367,6603947367,Lamersdorf N.P.,Lamersdorf,Norbert P.,N.P.,28,true,60031514
true,1,https://api.elsevier.com/content/author/author_id/7102537375,7102537375,Huisman J.,Huisman,Jef,J.,29,true,60028596
true,2,https://api.elsevier.com/content/author/author_id/24286376400,24286376400,Sharples J.,Sharples,Jonathan,J.,29,true,60010934
true,3,https://api.elsevier.com/content/author/author_id/6602155206,6602155206,Stroom J.M.,Stroom,Jasper M.,J.M.,29,true,101792202
true,4,https://api.elsevier.com/content/author/author_id/7101761152,7101761152,Visser P.M.,Visser,Petra M.,P.M.,29,true,60028596
true,5,https://api.elsevier.com/content/author/author_id/6506151435,6506151435,Kardinaal W.E.A.,Kardinaal,W. Edwin A.,W.E.A.,29,true,60028596
true,6,https://api.elsevier.com/content/author/author_id/6507866806,6507866806,Verspagen J.M.H.,Verspagen,Jolanda M.H.,J.M.H.,29,true,60028596
true,7,https://api.elsevier.com/content/author/author_id/7003945630,7003945630,Sommeijer B.,Sommeijer,Ben,B.,29,true,60011575
true,1,https://api.elsevier.com/content/author/author_id/35317151100,35317151100,Ellis C.J.,Ellis,Christopher James,C.J.,30,true,60086620
true,2,https://api.elsevier.com/content/author/author_id/7003608882,7003608882,Rochefort L.,Rochefort,Line,L.,30,true,60021541
true,1,https://api.elsevier.com/content/author/author_id/8532479100,8532479100,Hall S.,Hall,Spencer R.,S.R.,31,true,60029278
true,2,https://api.elsevier.com/content/author/author_id/7003301903,7003301903,Leibold M.,Leibold,Mathew A.,M.A.,31,true,60029278
true,3,https://api.elsevier.com/content/author/author_id/7005171962,7005171962,Lytle D.,Lytle,David A.,D.A.,31,true,60029278
true,4,https://api.elsevier.com/content/author/author_id/55344669800,55344669800,Smith V.,Smith,Val H.,V.H.,31,true,60015457
true,1,https://api.elsevier.com/content/author/author_id/6603887949,6603887949,Winder M.,Winder,Monika,M.,32,true,60015481
true,2,https://api.elsevier.com/content/author/author_id/7102770247,7102770247,Schindler D.,Schindler,Daniel E.,D.E.,32,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/6603161452,6603161452,Kneitel J.,Kneitel,Jamie M.,J.M.,33,true,60010261
true,2,https://api.elsevier.com/content/author/author_id/22978736600,22978736600,Chase J.,Chase,Jonathan M.,J.M.,33,true,60010261
true,1,https://api.elsevier.com/content/author/author_id/55422476600,55422476600,Hansson L.A.,Hansson,Lars Anders,L.A.,34,true,60029170
true,1,https://api.elsevier.com/content/author/author_id/7403205810,7403205810,Coleman R.,Coleman,Ross A.,R.A.,35,true,60024779
true,2,https://api.elsevier.com/content/author/author_id/56275090500,56275090500,Browne M.,Browne,Mark,M.,35,true,60024779
true,3,https://api.elsevier.com/content/author/author_id/6507107140,6507107140,Theobalds T.,Theobalds,Timothy,T.,35,true,60024779
true,1,https://api.elsevier.com/content/author/author_id/7004637899,7004637899,Holbrook S.,Holbrook,Sally J.,S.J.,36,true,60029241
true,2,https://api.elsevier.com/content/author/author_id/7201439382,7201439382,Schmitt R.,Schmitt,Russell J.,R.J.,36,true,60029241
true,1,https://api.elsevier.com/content/author/author_id/6603748057,6603748057,Sankaran M.,Sankaran,Mahesh,M.,37,true,60007317
true,2,https://api.elsevier.com/content/author/author_id/7003714597,7003714597,Augustine D.,Augustine,David J.,D.J.,37,true,60030551
true,1,https://api.elsevier.com/content/author/author_id/57190591812,57190591812,Nelson W.,Nelson,William A.,W.A.,38,true,60002306
true,2,https://api.elsevier.com/content/author/author_id/7005935988,7005935988,McCauley E.,McCauley,Edward,E.,38,true,60002306
true,3,https://api.elsevier.com/content/author/author_id/6504796342,6504796342,Wimbert J.,Wimbert,Jörg,J.,38,true,60002306
true,1,https://api.elsevier.com/content/author/author_id/7403870551,7403870551,Martin L.B.,Martin,Lynn B.,L.B.,39,true,60003269
true,2,https://api.elsevier.com/content/author/author_id/7004636042,7004636042,Pless M.,Pless,Monica,M.,39,true,60003269
true,3,https://api.elsevier.com/content/author/author_id/7202123437,7202123437,Svoboda J.,Svoboda,Julia,J.,39,true,60003269
true,4,https://api.elsevier.com/content/author/author_id/7005141241,7005141241,Wikelski M.,Wikelski,Martin,M.,39,true,60003269
true,1,https://api.elsevier.com/content/author/author_id/7202722683,7202722683,McIntosh A.,McIntosh,Angus R.,A.R.,40,true,60006406
true,2,https://api.elsevier.com/content/author/author_id/7003396980,7003396980,Peckarsky B.,Peckarsky,Barbara L.,B.L.,40,true,60006406
true,3,https://api.elsevier.com/content/author/author_id/7403035658,7403035658,Taylor B.,Taylor,Brad W.,B.W.,40,true,60006406
true,1,https://api.elsevier.com/content/author/author_id/7401841070,7401841070,McDonald R.,McDonald,Robert I.,R.I.,41,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/35568952900,35568952900,Urban D.,Urban,Dean L.,D.L.,41,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/6701817402,6701817402,Flecker A.,Flecker,Alexander S.,A.S.,42,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/7403035658,7403035658,Taylor B.,Taylor,Brad W.,B.W.,42,true,60007776
true,1,https://api.elsevier.com/content/author/author_id/57198904166,57198904166,Price J.,Price,Jennifer E.,J.E.,43,true,60029503
true,2,https://api.elsevier.com/content/author/author_id/7202967408,7202967408,Morin P.,Morin,Peter J.,P.J.,43,true,60029503
true,1,https://api.elsevier.com/content/author/author_id/6507018664,6507018664,DeMattia E.,DeMattia,Elizabeth A.,E.A.,44,true,60025778
true,2,https://api.elsevier.com/content/author/author_id/7006188966,7006188966,Curran L.,Curran,Lisa M.,L.M.,44,true,60025778
true,3,https://api.elsevier.com/content/author/author_id/6602137728,6602137728,Rathcke B.,Rathcke,Beverly J.,B.J.,44,true,60025778
true,1,https://api.elsevier.com/content/author/author_id/7102742688,7102742688,Christian C.,Christian,Caroline E.,C.E.,45,true,60014439
true,2,https://api.elsevier.com/content/author/author_id/7101747560,7101747560,Stanton M.,Stanton,Maureen L.,M.L.,45,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7601526734,7601526734,Wright J.,Wright,Justin P.,J.P.,46,true,60007776
true,2,https://api.elsevier.com/content/author/author_id/7408262251,7408262251,Jones C.,Jones,Clive G.,C.G.,46,true,60017474
true,1,https://api.elsevier.com/content/author/author_id/57206441160,57206441160,Webster M.,Webster,Michael S.,M.S.,47,true,60013402
true,1,https://api.elsevier.com/content/author/author_id/7407376414,7407376414,Hall J.S.,Hall,Jefferson S.,J.S.,48,true,60005455
true,2,https://api.elsevier.com/content/author/author_id/55337419500,55337419500,McKenna J.J.,McKenna,John J.,J.J.,48,true,60014313
true,3,https://api.elsevier.com/content/author/author_id/7103182254,7103182254,Ashton P.M.S.,Ashton,P. Mark S.,P.M.S.,48,true,60005455
true,4,https://api.elsevier.com/content/author/author_id/56261644900,56261644900,Gregoire T.G.,Gregoire,Timothy G.,T.G.,48,true,60005455
true,1,https://api.elsevier.com/content/author/author_id/7801666949,7801666949,Formica V.,Formica,Vincent A.,V.A.,49,true,60008599
true,2,https://api.elsevier.com/content/author/author_id/6506419819,6506419819,Gonser R.,Gonser,Rusty A.,R.A.,49,true,60008599
true,3,https://api.elsevier.com/content/author/author_id/7102884576,7102884576,Ramsay S.,Ramsay,Scott,S.,49,true,60000521
true,4,https://api.elsevier.com/content/author/author_id/6701524132,6701524132,Tuttle E.,Tuttle,Elaina M.,E.M.,49,true,60008599
true,1,https://api.elsevier.com/content/author/author_id/57211653331,57211653331,Kramer M.,Kramer,Marc G.,M.G.,50,true,60004179
true,2,https://api.elsevier.com/content/author/author_id/7004013446,7004013446,Sollins P.,Sollins,Phillip,P.,50,true,60013402
true,3,https://api.elsevier.com/content/author/author_id/7004857119,7004857119,Sletten R.,Sletten,Ronald S.,R.S.,50,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/7004438121,7004438121,Letourneau D.K.,Letourneau,D. K.,D.K.,51,true,60024941
true,2,https://api.elsevier.com/content/author/author_id/7006690970,7006690970,Dyer L.A.,Dyer,L. A.,L.A.,51,true,60017672
true,3,https://api.elsevier.com/content/author/author_id/57528539100,57528539100,Vega G.C.,Vega,G. C.,G.C.,51,true,116463978
true,1,https://api.elsevier.com/content/author/author_id/7103397297,7103397297,Rieger J.F.,Rieger,Josef F.,J.F.,52,true,60007652
true,2,https://api.elsevier.com/content/author/author_id/6506858537,6506858537,Binckley C.A.,Binckley,Christopher A.,C.A.,52,true,60007652
true,3,https://api.elsevier.com/content/author/author_id/57219106469,57219106469,Resetarits W.J.,Resetarits,William J.,W.J.,52,true,60007652
true,1,https://api.elsevier.com/content/author/author_id/6602696534,6602696534,Heisler J.,Heisler,J. L.,J.L.,53,true,60003892
true,2,https://api.elsevier.com/content/author/author_id/7201863708,7201863708,Briggs J.,Briggs,J. M.,J.M.,53,true,60003892
true,3,https://api.elsevier.com/content/author/author_id/7102421547,7102421547,Knapp A.,Knapp,A. K.,A.K.,53,true,60000689
true,4,https://api.elsevier.com/content/author/author_id/7203040256,7203040256,Blair J.,Blair,J. M.,J.M.,53,true,60000689
true,5,https://api.elsevier.com/content/author/author_id/6504803433,6504803433,Seery A.,Seery,A.,A.,53,true,60000689
true,1,https://api.elsevier.com/content/author/author_id/7005094402,7005094402,Schaub M.,Schaub,Michael,M.,54,true,60008134
true,2,https://api.elsevier.com/content/author/author_id/7003520954,7003520954,Pradel R.,Pradel,Roger,R.,54,true,60008134
true,1,https://api.elsevier.com/content/author/author_id/9242409500,9242409500,Slavik K.,Slavik,K.,K.,55,true,60025778
true,2,https://api.elsevier.com/content/author/author_id/7401663065,7401663065,Peterson B.,Peterson,B. J.,B.J.,55,true,60028402
true,3,https://api.elsevier.com/content/author/author_id/54790532100,54790532100,Deegan L.,Deegan,L. A.,L.A.,55,true,60028402
true,4,https://api.elsevier.com/content/author/author_id/7005878944,7005878944,Bowden W.,Bowden,W. B.,W.B.,55,true,60009500
true,5,https://api.elsevier.com/content/author/author_id/7004374587,7004374587,Hershey A.,Hershey,A. E.,A.E.,55,true,60018474
true,6,https://api.elsevier.com/content/author/author_id/7003426715,7003426715,Hobbie J.,Hobbie,J. E.,J.E.,55,true,60028402
true,1,https://api.elsevier.com/content/author/author_id/37043304400,37043304400,Phillips N.,Phillips,Nicole E.,N.E.,56,true,60029241
true,1,https://api.elsevier.com/content/author/author_id/57217651045,57217651045,Nordin A.,Nordin,Annika,A.,57,true,60027152
true,2,https://api.elsevier.com/content/author/author_id/7103297632,7103297632,Schmidt I.K.,Schmidt,Inger K.,I.K.,57,true,60030840
true,3,https://api.elsevier.com/content/author/author_id/7005148432,7005148432,Shaver G.R.,Shaver,Gaius R.,G.R.,57,true,60028402
true,1,https://api.elsevier.com/content/author/author_id/18435171600,18435171600,Vasseur D.,Vasseur,David A.,D.A.,58,true,60015881
true,2,https://api.elsevier.com/content/author/author_id/6603696495,6603696495,Yodzis P.,Yodzis,Peter,P.,58,true,60015881
true,1,https://api.elsevier.com/content/author/author_id/6602180954,6602180954,Scheuerell M.,Scheuerell,Mark D.,M.D.,59,true,60015481
true,1,https://api.elsevier.com/content/author/author_id/7102154244,7102154244,Abrams P.,Abrams,Peter A.,P.A.,60,true,60016849
true,1,https://api.elsevier.com/content/author/author_id/7004040158,7004040158,Benkman C.W.,Benkman,Craig W.,C.W.,61,true,60002162
true,2,https://api.elsevier.com/content/author/author_id/8052851500,8052851500,Siepielski A.M.,Siepielski,Adam M.,A.M.,61,true,60002162
true,1,https://api.elsevier.com/content/author/author_id/7005714838,7005714838,Bullock S.H.,Bullock,Stephen H.,S.H.,62,true,60032563
true,2,https://api.elsevier.com/content/author/author_id/7404556633,7404556633,Turner R.M.,Turner,Raymond M.,R.M.,62,true,60011347
true,3,https://api.elsevier.com/content/author/author_id/7202027150,7202027150,Hastings J.R.,Hastings,J. Rodney,J.R.,62,true,60011347
true,4,https://api.elsevier.com/content/author/author_id/6506902701,6506902701,Escoto-Rodríguez M.,Escoto-Rodríguez,Martín,M.,62,true,60005618
true,5,https://api.elsevier.com/content/author/author_id/57416220000,57416220000,López Z.R.A.,López,Zaira Ramírez Apud,Z.R.A.,62,true,60005618
true,6,https://api.elsevier.com/content/author/author_id/6504773712,6504773712,Rodrígues-Navarro J.L.,Rodrígues-Navarro,José Luis,J.L.,62,true,60032563
true,1,https://api.elsevier.com/content/author/author_id/6602425908,6602425908,Eviner V.,Eviner,Valerie T.,V.T.,63,true,60025038
true,1,https://api.elsevier.com/content/author/author_id/7006069182,7006069182,Staples D.,Staples,David F.,D.F.,64,true,60022522
true,2,https://api.elsevier.com/content/author/author_id/6701765721,6701765721,Taper M.,Taper,Mark L.,M.L.,64,true,60022522
true,3,https://api.elsevier.com/content/author/author_id/35364042800,35364042800,Dennis B.,Dennis,Brian,B.,64,true,60033389
true,1,https://api.elsevier.com/content/author/author_id/6603928684,6603928684,Lambrinos J.,Lambrinos,John G.,J.G.,65,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/12752610500,12752610500,Raynaud X.,Raynaud,Xavier,X.,66,true,60106100
true,2,https://api.elsevier.com/content/author/author_id/6701541310,6701541310,Leadley P.W.,Leadley,Paul W.,P.W.,66,true,60106100
true,1,https://api.elsevier.com/content/author/author_id/6602994933,6602994933,Armas C.,Armas,Cristina,C.,67,true,60000161
true,2,https://api.elsevier.com/content/author/author_id/6505463924,6505463924,Ordiales R.,Ordiales,Ramón,R.,67,true,60000161
true,3,https://api.elsevier.com/content/author/author_id/7003891193,7003891193,Pugnaire F.,Pugnaire,Francisco I.,F.I.,67,true,60000161
true,1,https://api.elsevier.com/content/author/author_id/6603737545,6603737545,Cartar R.,Cartar,Ralph V.,R.V.,68,true,60024776
true,1,https://api.elsevier.com/content/author/author_id/6701702950,6701702950,Perfecto I.,Perfecto,Ivette,I.,69,true,60025778
true,2,https://api.elsevier.com/content/author/author_id/7005181045,7005181045,Vandermeer J.,Vandermeer,John H.,J.H.,69,true,60025778
true,3,https://api.elsevier.com/content/author/author_id/6602659187,6602659187,Bautista G.,Bautista,Gustavo López,G.L.,69,true,60015438
true,4,https://api.elsevier.com/content/author/author_id/6506068111,6506068111,Nuñez G.,Nuñez,Guillermo Ibarra,G.I.,69,true,60015438
true,5,https://api.elsevier.com/content/author/author_id/7402059515,7402059515,Greenberg R.,Greenberg,Russell,R.,69,true,60022189
true,6,https://api.elsevier.com/content/author/author_id/6603003623,6603003623,Bichier P.,Bichier,Peter,P.,69,true,60022189
true,7,https://api.elsevier.com/content/author/author_id/7006487684,7006487684,Langridge S.,Langridge,Suzanne,S.,69,true,60024941
true,1,https://api.elsevier.com/content/author/author_id/7003617471,7003617471,Skvarla J.L.,Skvarla,Jamie L.,J.L.,70,true,60028629
true,2,https://api.elsevier.com/content/author/author_id/35601925200,35601925200,Nichols J.D.,Nichols,James D.,J.D.,70,true,60004404
true,3,https://api.elsevier.com/content/author/author_id/7201521910,7201521910,Hines J.E.,Hines,James E.,J.E.,70,true,60004404
true,4,https://api.elsevier.com/content/author/author_id/7005304539,7005304539,Waser P.M.,Waser,Peter M.,P.M.,70,true,60028629
true,1,https://api.elsevier.com/content/author/author_id/6602699146,6602699146,Chalcraft D.R.,Chalcraft,David R.,D.R.,71,true,60020760
true,2,https://api.elsevier.com/content/author/author_id/57218985392,57218985392,Williams J.W.,Williams,John W.,J.W.,71,true,60020760
true,3,https://api.elsevier.com/content/author/author_id/8947893100,8947893100,Smith M.D.,Smith,Melinda D.,M.D.,71,true,60020760
true,4,https://api.elsevier.com/content/author/author_id/7003499228,7003499228,Willig M.R.,Willig,Michael R.,M.R.,71,true,60021285
true,1,https://api.elsevier.com/content/author/author_id/6602955917,6602955917,Almany G.,Almany,Glenn R.,G.R.,72,true,60013402
true,1,https://api.elsevier.com/content/author/author_id/7004929223,7004929223,Wilsey B.,Wilsey,Brian J.,B.J.,73,true,60004354
true,2,https://api.elsevier.com/content/author/author_id/7003676312,7003676312,Polley H.,Polley,H. Wayne,H.W.,73,true,60001989
true,1,https://api.elsevier.com/content/author/author_id/6506787531,6506787531,Teplitsky C.,Teplitsky,Céline,C.,74,true,60023578
true,2,https://api.elsevier.com/content/author/author_id/6701768116,6701768116,Plenet S.,Plenet,Sandrine,S.,74,true,60023578
true,3,https://api.elsevier.com/content/author/author_id/55860861700,55860861700,Joly P.,Joly,Pierre,P.,74,true,60023578
true,1,https://api.elsevier.com/content/author/author_id/7006690970,7006690970,Dyer L.A.,Dyer,L. A.,L.A.,75,true,60017672
true,2,https://api.elsevier.com/content/author/author_id/7004438121,7004438121,Letourneau D.K.,Letourneau,D. K.,D.K.,75,true,60024941
true,3,https://api.elsevier.com/content/author/author_id/7006844645,7006844645,Dodson C.D.,Dodson,C. D.,C.D.,75,true,60010357
true,4,https://api.elsevier.com/content/author/author_id/56734256100,56734256100,Tobler M.A.,Tobler,M. A.,M.A.,75,true,60017672
true,5,https://api.elsevier.com/content/author/author_id/6602832639,6602832639,Stireman J.O.,Stireman,J. O.,J.O.,75,true,60017672
true,6,https://api.elsevier.com/content/author/author_id/36942619800,36942619800,Hsu A.,Hsu,A.,A.,75,true,60017672
true,1,https://api.elsevier.com/content/author/author_id/55976296800,55976296800,Gücker B.,Gücker,Björn,B.,76,true,60032543
true,2,https://api.elsevier.com/content/author/author_id/8672263300,8672263300,Boëchat I.,Boëchat,Iola G.,I.G.,76,true,60032543
true,1,https://api.elsevier.com/content/author/author_id/7103340764,7103340764,Cronin J.,Cronin,James T.,J.T.,77,true,60007566
true,2,https://api.elsevier.com/content/author/author_id/7101942615,7101942615,Haynes K.,Haynes,Kyle J.,K.J.,77,true,60007566
