@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,5,https://api.elsevier.com/content/author/author_id/35614096800,35614096800,Scatena F.N.,Scatena,F. N.,F.N.,51,true,60071509
true,6,https://api.elsevier.com/content/author/author_id/8782763500,8782763500,Asbjornsen H.,Asbjornsen,H.,H.,51,true,60005455
true,7,https://api.elsevier.com/content/author/author_id/35977667800,35977667800,O'Hara J.L.,O'Hara,J. L.,J.L.,51,true,60005455
true,8,https://api.elsevier.com/content/author/author_id/57203881433,57203881433,Pérez J.,Pérez,J.,J.,51,true,60005455
true,9,https://api.elsevier.com/content/author/author_id/7003436425,7003436425,Siccama T.G.,Siccama,T. G.,T.G.,51,true,60005455
true,10,https://api.elsevier.com/content/author/author_id/7006246644,7006246644,Bloomfield J.,Bloomfield,J.,J.,51,true,60005455
true,11,https://api.elsevier.com/content/author/author_id/6504480543,6504480543,Ranciato J.F.,Ranciato,J. F.,J.F.,51,true,60005455
true,1,https://api.elsevier.com/content/author/author_id/6507093068,6507093068,Sahagún-Godínez E.,Sahagún-Godínez,Eduardo,E.,52,true,60025730
true,1,https://api.elsevier.com/content/author/author_id/6504338097,6504338097,Secrest M.,Secrest,Michele F.,M.F.,53,true,60021285
true,2,https://api.elsevier.com/content/author/author_id/7003499228,7003499228,Willig M.,Willig,Michael R.,M.R.,53,true,60021285
true,3,https://api.elsevier.com/content/author/author_id/6602472605,6602472605,Peppers L.,Peppers,Lottie L.,L.L.,53,true,60021285
true,1,https://api.elsevier.com/content/author/author_id/7003499228,7003499228,Willig M.,Willig,Michael R.,M.R.,54,true,60021285
true,2,https://api.elsevier.com/content/author/author_id/7003762935,7003762935,Moorhead D.,Moorhead,Daryl L.,D.L.,54,true,60021285
true,3,https://api.elsevier.com/content/author/author_id/7401455943,7401455943,Cox S.,Cox,Stephen B.,S.B.,54,true,60021285
true,4,https://api.elsevier.com/content/author/author_id/7102967143,7102967143,Zak J.,Zak,John C.,J.C.,54,true,60021285
true,1,https://api.elsevier.com/content/author/author_id/7006103190,7006103190,Feller I.,Feller,Ilka C.,I.C.,55,true,60023927
true,1,https://api.elsevier.com/content/author/author_id/6602134715,6602134715,Loiselle B.A.,Loiselle,Bette A.,B.A.,56,true,60030171
true,2,https://api.elsevier.com/content/author/author_id/6603298872,6603298872,Ribbens E.,Ribbens,Eric,E.,56,true,60022659
true,3,https://api.elsevier.com/content/author/author_id/57217052807,57217052807,Vargas O.,Vargas,Oilando,O.,56,true,100509472
true,1,https://api.elsevier.com/content/author/author_id/34975053400,34975053400,Ellison A.,Ellison,Aaron M.,A.M.,57,true,60019526
true,2,https://api.elsevier.com/content/author/author_id/7005620389,7005620389,Farnsworth E.,Farnsworth,Elizabeth J.,E.J.,57,true,60009982
true,1,https://api.elsevier.com/content/author/author_id/7004375740,7004375740,Aide T.,Aide,T. Mitchell,T.M.,58,true,60071503
true,2,https://api.elsevier.com/content/author/author_id/7401859637,7401859637,Zimmerman J.,Zimmerman,Jess K.,J.K.,58,true,60071503
true,3,https://api.elsevier.com/content/author/author_id/7005511221,7005511221,Rosario M.,Rosario,Maydee,M.,58,true,60071503
true,4,https://api.elsevier.com/content/author/author_id/6506535465,6506535465,Marcano H.,Marcano,Humfredo,H.,58,true,60071503
true,1,https://api.elsevier.com/content/author/author_id/7005639482,7005639482,Silver W.,Silver,Whendee L.,W.L.,59,true,60005455
true,2,https://api.elsevier.com/content/author/author_id/35614096800,35614096800,Scatena F.,Scatena,Fred N.,F.N.,59,true,101444353
true,3,https://api.elsevier.com/content/author/author_id/7410012841,7410012841,Johnson A.,Johnson,Arthur H.,A.H.,59,true,60006297
