@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7102293320,7102293320,Eriksson O.,Eriksson,Ove,O.,true,60028378,1
true,2,https://api.elsevier.com/content/author/author_id/7004402429,7004402429,Ehrlén J.,Ehrlén,Johan,J.,true,60003858,1
true,1,https://api.elsevier.com/content/author/author_id/7004214819,7004214819,Ackerly D.,Ackerly,D. D.,D.D.,true,60009982,2
true,2,https://api.elsevier.com/content/author/author_id/7006165541,7006165541,Donoghue M.,Donoghue,M. J.,M.J.,true,60009982,2
true,1,https://api.elsevier.com/content/author/author_id/6506265184,6506265184,Fahse L.,Fahse,Lorenz,L.,true,60018229,3
true,2,https://api.elsevier.com/content/author/author_id/7003746543,7003746543,Wissel C.,Wissel,Christian,C.,true,60018229,3
true,3,https://api.elsevier.com/content/author/author_id/7006008102,7006008102,Grimm V.,Grimm,Volker,V.,true,60018229,3
true,1,https://api.elsevier.com/content/author/author_id/7005841277,7005841277,Brakefield P.,Brakefield,Paul M.,P.M.,true,60019816,4
true,2,https://api.elsevier.com/content/author/author_id/6603681546,6603681546,Kesbeke F.,Kesbeke,Fanja,F.,true,60019816,4
true,3,https://api.elsevier.com/content/author/author_id/7202928736,7202928736,Koch P.,Koch,P. Bernhardt,P.B.,true,60010586,4
true,1,https://api.elsevier.com/content/author/author_id/7101730267,7101730267,Wootton J.,Wootton,J. Timothy,J.T.,true,60029278,5
true,1,https://api.elsevier.com/content/author/author_id/6701327347,6701327347,Blows M.W.,Blows,Mark W.,M.W.,true,60019870,6
true,2,https://api.elsevier.com/content/author/author_id/7201443517,7201443517,Allan R.A.,Allan,Rachel A.,R.A.,true,60026553,6
true,1,https://api.elsevier.com/content/author/author_id/7004174940,7004174940,Remer L.,Remer,Lynne C.,L.C.,true,60024324,7
true,2,https://api.elsevier.com/content/author/author_id/7103177569,7103177569,Heard S.,Heard,Stephen B.,S.B.,true,60024324,7
