@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/22633702300,22633702300,Descamps S.,Descamps,Sébastien,S.,true,60004026,1
true,2,https://api.elsevier.com/content/author/author_id/7006945293,7006945293,Boutin S.,Boutin,Stan,S.,true,60030835,1
true,3,https://api.elsevier.com/content/author/author_id/7004399492,7004399492,Berteaux D.,Berteaux,Dominique,D.,true,60004026,1
true,4,https://api.elsevier.com/content/author/author_id/36047626100,36047626100,Gaillard J.M.,Gaillard,Jean Michel,J.M.,true,60023578,1
true,1,https://api.elsevier.com/content/author/author_id/6503916162,6503916162,Staszewski V.,Staszewski,Vincent,V.,true,60000179,2
true,2,https://api.elsevier.com/content/author/author_id/14045154400,14045154400,Gasparini J.,Gasparini,Julien,J.,true,60000239,2
true,3,https://api.elsevier.com/content/author/author_id/7102262173,7102262173,Mccoy K.D.,Mccoy,Karen D.,K.D.,true,60025735,2
true,4,https://api.elsevier.com/content/author/author_id/6602559532,6602559532,Tveraa T.,Tveraa,Torkild,T.,true,60020071,2
true,5,https://api.elsevier.com/content/author/author_id/7004284067,7004284067,Boulinier T.,Boulinier,Thierry,T.,true,60068952,2
true,1,https://api.elsevier.com/content/author/author_id/57217189409,57217189409,White J.A.,White,Jennifer A.,J.A.,true,60029445,3
true,2,https://api.elsevier.com/content/author/author_id/7003919672,7003919672,Andow D.A.,Andow,D. A.,D.A.,true,60029445,3
true,1,https://api.elsevier.com/content/author/author_id/7403201863,7403201863,Stevens R.,Stevens,Richard D.,R.D.,true,60007566,4
true,2,https://api.elsevier.com/content/author/author_id/6603697556,6603697556,López-González C.,López-González,Celia,C.,true,60019176,4
true,3,https://api.elsevier.com/content/author/author_id/16444594100,16444594100,Presley S.,Presley,Steven J.,S.J.,true,60022659,4
true,1,https://api.elsevier.com/content/author/author_id/22633973100,22633973100,Franzén M.,Franzén,Markus,M.,true,60029170,5
true,2,https://api.elsevier.com/content/author/author_id/7403049417,7403049417,Nilsson S.,Nilsson,Sven G.,S.G.,true,60029170,5
true,1,https://api.elsevier.com/content/author/author_id/6603498246,6603498246,Wilmers C.C.,Wilmers,Christopher C.,C.C.,true,60024941,6
true,2,https://api.elsevier.com/content/author/author_id/7005239042,7005239042,Post E.,Post,Eric,E.,true,60148067,6
true,3,https://api.elsevier.com/content/author/author_id/7102581412,7102581412,Hastings A.,Hastings,Alan,A.,true,60014439,6
true,1,https://api.elsevier.com/content/author/author_id/24172206700,24172206700,Slade E.,Slade,Eleanor M.,E.M.,true,60026851,7
true,2,https://api.elsevier.com/content/author/author_id/8686607100,8686607100,Mann D.,Mann,Darren J.,D.J.,true,60026851,7
true,3,https://api.elsevier.com/content/author/author_id/22636189500,22636189500,Villanueva J.,Villanueva,Jerome F.,J.F.,true,60026851,7
true,4,https://api.elsevier.com/content/author/author_id/7007014517,7007014517,Lewis O.,Lewis,Owen T.,O.T.,true,60026851,7
true,1,https://api.elsevier.com/content/author/author_id/6602293321,6602293321,Dingemanse N.J.,Dingemanse,Niels J.,N.J.,true,60025779,8
true,2,https://api.elsevier.com/content/author/author_id/55483255000,55483255000,Wright J.,Wright,Jonathan,J.,true,60025779,8
true,3,https://api.elsevier.com/content/author/author_id/15759565600,15759565600,Kazem A.J.N.,Kazem,Anahita J.N.,A.J.N.,true,60025779,8
true,4,https://api.elsevier.com/content/author/author_id/57213563178,57213563178,Thomas D.K.,Thomas,Dawn K.,D.K.,true,60025779,8
true,5,https://api.elsevier.com/content/author/author_id/8273103200,8273103200,Hickling R.,Hickling,Rachael,R.,true,60025779,8
true,6,https://api.elsevier.com/content/author/author_id/22979024300,22979024300,Dawnay N.,Dawnay,Nick,N.,true,60025779,8
true,1,https://api.elsevier.com/content/author/author_id/7003666709,7003666709,Van Gils J.,Van Gils,J. A.,J.A.,NA,NA,9
true,2,https://api.elsevier.com/content/author/author_id/6603278468,6603278468,De Rooij S.,De Rooij,S. R.,S.R.,NA,NA,9
true,3,https://api.elsevier.com/content/author/author_id/8620176000,8620176000,Van Belle J.,Van Belle,J.,J.,NA,NA,9
true,4,https://api.elsevier.com/content/author/author_id/57203403932,57203403932,Van Der Meer J.,Van Der Meer,J.,J.,NA,NA,9
true,5,https://api.elsevier.com/content/author/author_id/6603411426,6603411426,Dekinga A.,Dekinga,A.,A.,NA,NA,9
