@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7401447415,7401447415,Phillips B.,Phillips,Ben,B.,true,60025709,1
true,2,https://api.elsevier.com/content/author/author_id/13002918700,13002918700,Shine R.,Shine,Richard,R.,true,60025709,1
true,1,https://api.elsevier.com/content/author/author_id/6506777871,6506777871,Finarelli J.,Finarelli,John A.,J.A.,true,60029278,2
true,1,https://api.elsevier.com/content/author/author_id/7005074895,7005074895,Klug H.,Klug,Hope,H.,true,60013959,3
true,2,https://api.elsevier.com/content/author/author_id/7003433637,7003433637,Bonsall M.B.,Bonsall,Michael B.,M.B.,true,60026851,3
true,1,https://api.elsevier.com/content/author/author_id/6701861734,6701861734,Amarasekare P.,Amarasekare,Priyanga,P.,true,60027550,4
true,1,https://api.elsevier.com/content/author/author_id/7005150817,7005150817,Ellner S.P.,Ellner,Stephen P.,S.P.,true,60007776,5
true,2,https://api.elsevier.com/content/author/author_id/7403623765,7403623765,Jones L.E.,Jones,Laura E.,L.E.,true,60007776,5
true,3,https://api.elsevier.com/content/author/author_id/6507081166,6507081166,Mydlarz L.D.,Mydlarz,Laura D.,L.D.,true,60007776,5
true,4,https://api.elsevier.com/content/author/author_id/55667474300,55667474300,Harvell C.D.,Harvell,C. Drew,C.D.,true,60007776,5
true,1,https://api.elsevier.com/content/author/author_id/55176002300,55176002300,Lichstein J.,Lichstein,Jeremy W.,J.W.,true,60003269,6
true,2,https://api.elsevier.com/content/author/author_id/55748313900,55748313900,Dushoff J.,Dushoff,Jonathan,J.,true,60003269,6
true,3,https://api.elsevier.com/content/author/author_id/26643470900,26643470900,Levin S.,Levin,Simon A.,S.A.,true,60003269,6
true,4,https://api.elsevier.com/content/author/author_id/7005624522,7005624522,Pacala S.,Pacala,Stephen W.,S.W.,true,60003269,6
true,1,https://api.elsevier.com/content/author/author_id/7201704960,7201704960,Greene M.J.,Greene,Michael J.,M.J.,true,60010307,7
true,2,https://api.elsevier.com/content/author/author_id/57202579026,57202579026,Gordon D.M.,Gordon,Deborah M.,D.M.,true,60012708,7
true,1,https://api.elsevier.com/content/author/author_id/55937977600,55937977600,McGlothlin J.,McGlothlin,Joel W.,J.W.,true,60021121,8
true,2,https://api.elsevier.com/content/author/author_id/6603172244,6603172244,Jawor J.,Jawor,Jodie M.,J.M.,true,60021121,8
true,3,https://api.elsevier.com/content/author/author_id/7003980567,7003980567,Ketterson E.,Ketterson,Ellen D.,E.D.,true,60021121,8
true,1,https://api.elsevier.com/content/author/author_id/7404709463,7404709463,Hu X.,Hu,Xin Sheng,X.S.,true,60030835,9
true,2,https://api.elsevier.com/content/author/author_id/7201951989,7201951989,He F.,He,Fangliang,F.,true,60030835,9
true,3,https://api.elsevier.com/content/author/author_id/7005492658,7005492658,Hubbell S.,Hubbell,Stephen P.,S.P.,true,60029747,9
true,1,https://api.elsevier.com/content/author/author_id/7004381231,7004381231,Fagan W.,Fagan,William F.,W.F.,true,60020304,10
true,2,https://api.elsevier.com/content/author/author_id/6602945334,6602945334,Lutscher F.,Lutscher,Frithjof,F.,true,60028897,10
true,3,https://api.elsevier.com/content/author/author_id/57198322439,57198322439,Schneider K.,Schneider,Katie,K.,true,60020304,10
true,1,https://api.elsevier.com/content/author/author_id/55171472400,55171472400,Johnston S.D.,Johnston,S. D.,S.D.,true,60031004,11
true,2,https://api.elsevier.com/content/author/author_id/57199489637,57199489637,Smith B.,Smith,B.,B.,true,100429958,11
true,3,https://api.elsevier.com/content/author/author_id/39863931200,39863931200,Pyne M.,Pyne,M.,M.,true,100429958,11
true,4,https://api.elsevier.com/content/author/author_id/7004039382,7004039382,Stenzel D.,Stenzel,D.,D.,true,60011019,11
true,5,https://api.elsevier.com/content/author/author_id/7102426911,7102426911,Holt W.V.,Holt,W. V.,W.V.,true,60009498,11
true,1,https://api.elsevier.com/content/author/author_id/57204306848,57204306848,Reinhardt K.,Reinhardt,Klaus,K.,true,60001881,12
true,2,https://api.elsevier.com/content/author/author_id/55347899700,55347899700,Harney E.,Harney,Ewan,E.,true,60001881,12
