@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/7404859915,7404859915,Marshall J.,Marshall,Jeremy L.,J.L.,12,true,60003467
true,1,https://api.elsevier.com/content/author/author_id/7103323983,7103323983,Frey F.,Frey,Frank M.,F.M.,13,true,60021121
true,1,https://api.elsevier.com/content/author/author_id/57204328695,57204328695,Blais J.,Blais,Jonatan,J.,14,true,60032619
true,2,https://api.elsevier.com/content/author/author_id/56269496600,56269496600,Rico C.,Rico,Ciro,C.,14,true,60006627
true,3,https://api.elsevier.com/content/author/author_id/7005123164,7005123164,Bernatchez L.,Bernatchez,Louis,L.,14,true,60032619
true,1,https://api.elsevier.com/content/author/author_id/6603622981,6603622981,Schjørring S.,Schjørring,Solveig,S.,15,true,60000726
true,1,https://api.elsevier.com/content/author/author_id/6508114981,6508114981,Leturque H.,Leturque,Henri,H.,16,true,60083827
true,2,https://api.elsevier.com/content/author/author_id/55667514000,55667514000,Rousset F.,Rousset,François,F.,16,true,60083827
true,1,https://api.elsevier.com/content/author/author_id/55892512200,55892512200,Forstmeier W.,Forstmeier,Wolfgang,W.,17,true,60001881
true,2,https://api.elsevier.com/content/author/author_id/7004464451,7004464451,Coltman D.,Coltman,Dave W.,D.W.,17,true,60001881
true,3,https://api.elsevier.com/content/author/author_id/56948323800,56948323800,Birkhead T.,Birkhead,Tim R.,T.R.,17,true,60001881
true,1,https://api.elsevier.com/content/author/author_id/6603230581,6603230581,Riginos C.,Riginos,Cynthia,C.,18,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/6603267379,6603267379,Hickerson M.,Hickerson,Michael J.,M.J.,18,true,60008724
true,3,https://api.elsevier.com/content/author/author_id/23388934200,23388934200,Henzler C.,Henzler,Christine M.,C.M.,18,true,60008724
true,4,https://api.elsevier.com/content/author/author_id/7201736220,7201736220,Cunningham C.,Cunningham,Clifford W.,C.W.,18,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/8697187900,8697187900,Busch J.,Busch,Jeremiah W.,J.W.,19,true,60021121
true,2,https://api.elsevier.com/content/author/author_id/12041569400,12041569400,Neiman M.,Neiman,Maurine,M.,19,true,60021121
true,3,https://api.elsevier.com/content/author/author_id/7003634323,7003634323,Koslow J.,Koslow,Jennifer M.,J.M.,19,true,60021121
true,1,https://api.elsevier.com/content/author/author_id/6701540503,6701540503,Gantenbein B.,Gantenbein,Benjamin,B.,20,true,60027272
true,2,https://api.elsevier.com/content/author/author_id/7005114846,7005114846,Keightley P.,Keightley,Peter D.,P.D.,20,true,60027272
true,1,https://api.elsevier.com/content/author/author_id/7003980396,7003980396,Seppä P.,Seppä,Perttu,P.,21,true,60009951
true,2,https://api.elsevier.com/content/author/author_id/6602400220,6602400220,Gyllenstrand N.,Gyllenstrand,Niclas,N.,21,true,60009951
true,3,https://api.elsevier.com/content/author/author_id/6603490546,6603490546,Corander J.,Corander,Jukka,J.,21,true,60002952
true,4,https://api.elsevier.com/content/author/author_id/7006476397,7006476397,Pamilo P.,Pamilo,Pekka,P.,21,true,60009951
true,1,https://api.elsevier.com/content/author/author_id/35932516000,35932516000,Jacot A.,Jacot,Alain,A.,22,true,60020486
true,2,https://api.elsevier.com/content/author/author_id/6602430864,6602430864,Scheuber H.,Scheuber,Hannes,H.,22,true,60020486
true,3,https://api.elsevier.com/content/author/author_id/35779956900,35779956900,Brinkhof M.,Brinkhof,Martin W.G.,M.W.G.,22,true,60020486
true,1,https://api.elsevier.com/content/author/author_id/8293183300,8293183300,Lambrechts L.,Lambrechts,Louis,L.,23,true,60072951
true,2,https://api.elsevier.com/content/author/author_id/7004162096,7004162096,Vulule J.M.,Vulule,John M.,J.M.,23,true,60070343
true,3,https://api.elsevier.com/content/author/author_id/18536363600,18536363600,Koella J.C.,Koella,Jacob C.,J.C.,23,true,60072951
true,1,https://api.elsevier.com/content/author/author_id/6701892974,6701892974,Segraves K.,Segraves,Kari A.,K.A.,24,true,60003915
true,2,https://api.elsevier.com/content/author/author_id/7003330857,7003330857,Pellmyr O.,Pellmyr,Olle,O.,24,true,60003915
true,1,https://api.elsevier.com/content/author/author_id/7004528047,7004528047,Bégin M.,Bégin,Mattieu,M.,25,true,60002494
true,2,https://api.elsevier.com/content/author/author_id/7005855030,7005855030,Roff D.,Roff,Derek A.,D.A.,25,true,60029526
true,1,https://api.elsevier.com/content/author/author_id/7404835400,7404835400,Williams S.,Williams,S. T.,S.T.,26,true,60025352
true,2,https://api.elsevier.com/content/author/author_id/55425942000,55425942000,Reid D.,Reid,D. G.,D.G.,26,true,60025352
true,1,https://api.elsevier.com/content/author/author_id/7202939371,7202939371,Barton N.,Barton,N. H.,N.H.,27,true,60027272
true,2,https://api.elsevier.com/content/author/author_id/7004424949,7004424949,Turelli M.,Turelli,Michael,M.,27,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7006347005,7006347005,Patten M.,Patten,Michael A.,M.A.,28,true,60029526
true,2,https://api.elsevier.com/content/author/author_id/7004135095,7004135095,Rotenberry J.,Rotenberry,John T.,J.T.,28,true,60029526
true,3,https://api.elsevier.com/content/author/author_id/7006194109,7006194109,Zuk M.,Zuk,Marlene,M.,28,true,60029526
true,1,https://api.elsevier.com/content/author/author_id/56187596400,56187596400,Sears K.E.,Sears,Karen E.,K.E.,29,true,60029278
true,1,https://api.elsevier.com/content/author/author_id/6603110405,6603110405,Gomez-Mestre I.,Gomez-Mestre,Ivan,I.,30,true,60006627
true,2,https://api.elsevier.com/content/author/author_id/6701506212,6701506212,Tejedo M.,Tejedo,Miguel,M.,30,true,60006627
true,1,https://api.elsevier.com/content/author/author_id/9742845100,9742845100,Villesen P.,Villesen,Palle,P.,31,true,60029616
true,2,https://api.elsevier.com/content/author/author_id/7102827102,7102827102,Mueller U.,Mueller,Ulrich G.,U.G.,31,true,60013372
true,3,https://api.elsevier.com/content/author/author_id/35792482100,35792482100,Schultz T.,Schultz,Ted R.,T.R.,31,true,60007670
true,4,https://api.elsevier.com/content/author/author_id/7403935831,7403935831,Adams R.,Adams,Rachelle M.M.,R.M.M.,31,true,60013372
true,5,https://api.elsevier.com/content/author/author_id/6507696499,6507696499,Bouck A.,Bouck,Amy C.,A.C.,31,true,60029747
true,1,https://api.elsevier.com/content/author/author_id/6602937948,6602937948,Langerhans R.,Langerhans,R. Brian,R.B.,32,true,60020547
true,2,https://api.elsevier.com/content/author/author_id/6601999841,6601999841,Layman C.,Layman,Craig A.,C.A.,32,true,60020547
true,3,https://api.elsevier.com/content/author/author_id/8770451200,8770451200,Shokrollahi A.,Shokrollahi,A. Mona,A.M.,32,true,60020547
true,4,https://api.elsevier.com/content/author/author_id/7005129580,7005129580,Dewitt T.,Dewitt,Thomas J.,T.J.,32,true,60020547
true,1,https://api.elsevier.com/content/author/author_id/7103142358,7103142358,Xiang Q.,Xiang,Qiu Yun,Q.Y.,33,true,60004923
true,2,https://api.elsevier.com/content/author/author_id/8781683500,8781683500,Wen H.,Wen,Heng Zhang,H.Z.,33,true,60004923
true,3,https://api.elsevier.com/content/author/author_id/7006838628,7006838628,Ricklefs R.,Ricklefs,Robert E.,R.E.,33,true,60030171
true,4,https://api.elsevier.com/content/author/author_id/10438767200,10438767200,Qian H.,Qian,Hong,H.,33,true,60028651
true,5,https://api.elsevier.com/content/author/author_id/7409491113,7409491113,Zhi D.,Zhi,Duan Chen,D.C.,33,true,60014773
true,6,https://api.elsevier.com/content/author/author_id/7402702117,7402702117,Wen J.,Wen,Jun,J.,33,true,60030002
true,7,https://api.elsevier.com/content/author/author_id/8781684000,8781684000,Jian H.,Jian,Hua Li,H.L.,33,true,60009982
true,1,https://api.elsevier.com/content/author/author_id/6603200044,6603200044,Feldheim K.,Feldheim,Kevin A.,K.A.,34,true,60027561
true,2,https://api.elsevier.com/content/author/author_id/7101800819,7101800819,Gruber S.,Gruber,Samuel H.,S.H.,34,true,60011484
true,3,https://api.elsevier.com/content/author/author_id/7101643572,7101643572,Ashley M.,Ashley,Mary V.,M.V.,34,true,60027561
true,1,https://api.elsevier.com/content/author/author_id/7404020503,7404020503,Price J.,Price,Jonathan P.,J.P.,35,true,60007670
true,2,https://api.elsevier.com/content/author/author_id/7401570050,7401570050,Wagner W.,Wagner,Warren L.,W.L.,35,true,60007670
true,1,https://api.elsevier.com/content/author/author_id/6508164056,6508164056,Engelstädter J.,Engelstädter,Jan,J.,36,true,60022148
true,2,https://api.elsevier.com/content/author/author_id/7003384986,7003384986,Montenegro H.,Montenegro,Horácio,H.,36,true,60022148
true,3,https://api.elsevier.com/content/author/author_id/35564513700,35564513700,Hurst G.,Hurst,Gregory D.D.,G.D.D.,36,true,60022148
true,1,https://api.elsevier.com/content/author/author_id/6506729539,6506729539,Dedeine F.,Dedeine,Franck,F.,37,true,60023578
true,2,https://api.elsevier.com/content/author/author_id/6603619711,6603619711,Vavre F.,Vavre,Fabrice,F.,37,true,60023578
true,3,https://api.elsevier.com/content/author/author_id/7006175202,7006175202,Shoemaker D.,Shoemaker,D. De Wayne,D.D.W.,37,true,60023578
true,4,https://api.elsevier.com/content/author/author_id/6701645368,6701645368,Boulétreau M.,Boulétreau,Michel,M.,37,true,60023578
true,1,https://api.elsevier.com/content/author/author_id/16636634500,16636634500,Hereford J.,Hereford,Joe,J.,38,true,60002092
true,2,https://api.elsevier.com/content/author/author_id/7401668191,7401668191,Hansen T.,Hansen,Thomas F.,T.F.,38,true,60002092
true,3,https://api.elsevier.com/content/author/author_id/56948343600,56948343600,Houle D.,Houle,David,D.,38,true,60002092
true,1,https://api.elsevier.com/content/author/author_id/6701671879,6701671879,Kawakita A.,Kawakita,Atsushi,A.,39,true,60011001
true,2,https://api.elsevier.com/content/author/author_id/6504344871,6504344871,Takimura A.,Takimura,Atsushi,A.,39,true,60011001
true,3,https://api.elsevier.com/content/author/author_id/7006779928,7006779928,Terachi T.,Terachi,Toru,T.,39,true,60017585
true,4,https://api.elsevier.com/content/author/author_id/7004431754,7004431754,Sota T.,Sota,Teiji,T.,39,true,100527588
true,5,https://api.elsevier.com/content/author/author_id/7406302461,7406302461,Kato M.,Kato,Makoto,M.,39,true,60011001
true,1,https://api.elsevier.com/content/author/author_id/55922205100,55922205100,Burd M.,Burd,Martin,M.,40,true,60019578
true,1,https://api.elsevier.com/content/author/author_id/7102864297,7102864297,Köhler F.,Köhler,Frank,F.,41,true,60000762
true,2,https://api.elsevier.com/content/author/author_id/6506573894,6506573894,Von Rintelen T.,Von Rintelen,Thomas,T.,41,true,60000762
true,3,https://api.elsevier.com/content/author/author_id/57203423445,57203423445,Meyer A.,Meyer,Axel,A.,41,true,60025525
true,4,https://api.elsevier.com/content/author/author_id/6701479545,6701479545,Glaubrecht M.,Glaubrecht,Matthias,M.,41,true,60000762
true,1,https://api.elsevier.com/content/author/author_id/7102260541,7102260541,Dobson S.,Dobson,Stephen L.,S.L.,42,true,60015941
true,1,https://api.elsevier.com/content/author/author_id/7101656570,7101656570,Hendry A.,Hendry,Andrew P.,A.P.,43,true,60002494
true,2,https://api.elsevier.com/content/author/author_id/55947308900,55947308900,Taylor E.,Taylor,Eric B.,E.B.,43,true,60010365
true,1,https://api.elsevier.com/content/author/author_id/7007175295,7007175295,Eberhard W.G.,Eberhard,William G.,W.G.,44,true,60071929
true,1,https://api.elsevier.com/content/author/author_id/6701693410,6701693410,Balloux F.,Balloux,François,F.,45,true,60031101
true,1,https://api.elsevier.com/content/author/author_id/7102597459,7102597459,Farrell B.,Farrell,Brian D.,B.D.,46,true,60009982
true,2,https://api.elsevier.com/content/author/author_id/7006133880,7006133880,Sequeira A.,Sequeira,Andrea S.,A.S.,46,true,60009982
true,1,https://api.elsevier.com/content/author/author_id/24547610600,24547610600,Perry G.M.L.,Perry,Guy M.L.,G.M.L.,47,true,60032619
true,2,https://api.elsevier.com/content/author/author_id/7004235263,7004235263,Audet C.,Audet,Céline,C.,47,true,60117425
true,3,https://api.elsevier.com/content/author/author_id/6504426669,6504426669,Laplatte B.,Laplatte,Benjamin,B.,47,true,60117425
true,4,https://api.elsevier.com/content/author/author_id/7005123164,7005123164,Bernatchez L.,Bernatchez,Louis,L.,47,true,60032619
true,1,https://api.elsevier.com/content/author/author_id/7402611318,7402611318,Hoffman J.I.,Hoffman,Joseph I.,J.I.,48,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/55982305400,55982305400,Boyd I.L.,Boyd,Ian L.,I.L.,48,true,60025990
true,3,https://api.elsevier.com/content/author/author_id/26643113600,26643113600,Amos W.,Amos,William,W.,48,true,60031101
true,1,https://api.elsevier.com/content/author/author_id/7202131798,7202131798,Bonner J.,Bonner,J. T.,J.T.,49,true,60003269
true,1,https://api.elsevier.com/content/author/author_id/7404351316,7404351316,Bailey J.K.,Bailey,Joseph K.,J.K.,50,true,60023517
true,2,https://api.elsevier.com/content/author/author_id/6601961871,6601961871,Bangert R.K.,Bangert,Randy K.,R.K.,50,true,60023517
true,3,https://api.elsevier.com/content/author/author_id/7102296218,7102296218,Schweitzer J.A.,Schweitzer,Jennifer A.,J.A.,50,true,60023517
true,4,https://api.elsevier.com/content/author/author_id/35508962300,35508962300,Trotter R.T.,Trotter,R. Talbot,R.T.,50,true,60023517
true,5,https://api.elsevier.com/content/author/author_id/7102621095,7102621095,Shuster S.M.,Shuster,Stephen M.,S.M.,50,true,60023517
true,6,https://api.elsevier.com/content/author/author_id/7004648942,7004648942,Whitham T.G.,Whitham,Thomas G.,T.G.,50,true,60023517
true,1,https://api.elsevier.com/content/author/author_id/7007159965,7007159965,Wiens J.J.,Wiens,John J.,J.J.,51,true,60026415
true,1,https://api.elsevier.com/content/author/author_id/54421734400,54421734400,Jackson A.,Jackson,Andrew P.,A.P.,52,true,60026851
true,1,https://api.elsevier.com/content/author/author_id/7004031392,7004031392,Delph L.,Delph,Lynda F.,L.F.,53,true,60021121
true,2,https://api.elsevier.com/content/author/author_id/7006253673,7006253673,Gehring J.,Gehring,Janet L.,J.L.,53,true,60003694
true,3,https://api.elsevier.com/content/author/author_id/7103323983,7103323983,Frey F.,Frey,Frank M.,F.M.,53,true,60016662
true,4,https://api.elsevier.com/content/author/author_id/7004860357,7004860357,Arntz A.,Arntz,A. Michele,A.M.,53,true,60021121
true,5,https://api.elsevier.com/content/author/author_id/6508321409,6508321409,Levri M.,Levri,Maureen,M.,53,true,60021121
true,1,https://api.elsevier.com/content/author/author_id/55738339200,55738339200,Hughes J.,Hughes,Joseph,J.,54,true,60015150
true,2,https://api.elsevier.com/content/author/author_id/7102504355,7102504355,Vogler A.,Vogler,Alfried P.,A.P.,54,true,60015150
true,1,https://api.elsevier.com/content/author/author_id/57201105160,57201105160,Cano J.,Cano,José Manuel,J.M.,55,true,60002952
true,2,https://api.elsevier.com/content/author/author_id/7005729258,7005729258,Laurila A.,Laurila,Anssi,A.,55,true,60009951
true,3,https://api.elsevier.com/content/author/author_id/7004664626,7004664626,Palo J.,Palo,Jukka,J.,55,true,60002952
true,4,https://api.elsevier.com/content/author/author_id/7004683954,7004683954,Merilä J.,Merilä,Juha,J.,55,true,60002952
true,1,https://api.elsevier.com/content/author/author_id/7006887563,7006887563,Sanger T.,Sanger,Thomas J.,T.J.,56,true,60010261
true,2,https://api.elsevier.com/content/author/author_id/6602699413,6602699413,Gibson-Brown J.,Gibson-Brown,Jeremy J.,J.J.,56,true,60010261
true,1,https://api.elsevier.com/content/author/author_id/7003614674,7003614674,Estoup A.,Estoup,Arnaud,A.,57,true,60001404
true,2,https://api.elsevier.com/content/author/author_id/24597021800,24597021800,Beaumont M.,Beaumont,Mark,M.,57,true,60012197
true,3,https://api.elsevier.com/content/author/author_id/6505971257,6505971257,Sennedot F.,Sennedot,Florent,F.,57,true,60001404
true,4,https://api.elsevier.com/content/author/author_id/7004440591,7004440591,Moritz C.,Moritz,Craig,C.,57,true,60025038
true,5,https://api.elsevier.com/content/author/author_id/7003886443,7003886443,Cornuet J.M.,Cornuet,Jean Marie,J.M.,57,true,60001404
true,1,https://api.elsevier.com/content/author/author_id/6603010395,6603010395,Payseur B.,Payseur,Bret A.,B.A.,58,true,60010065
true,2,https://api.elsevier.com/content/author/author_id/7004393159,7004393159,Krenz J.,Krenz,James G.,J.G.,58,true,60010065
true,3,https://api.elsevier.com/content/author/author_id/7006073732,7006073732,Nachman M.,Nachman,Michael W.,M.W.,58,true,60010065
true,1,https://api.elsevier.com/content/author/author_id/15726822200,15726822200,Vallejo-Marín M.,Vallejo-Marín,Mario,M.,59,true,60008724
true,2,https://api.elsevier.com/content/author/author_id/7003339277,7003339277,Uyenoyama M.,Uyenoyama,Marcy K.,M.K.,59,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/57207172556,57207172556,Richardson D.,Richardson,David S.,D.S.,60,true,60000112
true,2,https://api.elsevier.com/content/author/author_id/7007129997,7007129997,Komdeur J.,Komdeur,Jan,J.,60,true,60010023
true,3,https://api.elsevier.com/content/author/author_id/7201662030,7201662030,Burke T.,Burke,Terry,T.,60,true,60001881
true,1,https://api.elsevier.com/content/author/author_id/6701577071,6701577071,Bronikowski A.,Bronikowski,A. M.,A.M.,61,true,60004354
true,2,https://api.elsevier.com/content/author/author_id/7402364783,7402364783,Rhodes J.,Rhodes,J. S.,J.S.,61,true,60032702
true,3,https://api.elsevier.com/content/author/author_id/7006148472,7006148472,Garland T.,Garland,T.,T.,61,true,60029526
true,4,https://api.elsevier.com/content/author/author_id/7004048139,7004048139,Prolla T.,Prolla,T. A.,T.A.,61,true,60032179
true,5,https://api.elsevier.com/content/author/author_id/7003487084,7003487084,Awad T.,Awad,T. A.,T.A.,61,true,60032927
true,6,https://api.elsevier.com/content/author/author_id/6603749132,6603749132,Gammie S.,Gammie,S. C.,S.C.,61,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/6603590251,6603590251,Charlat S.,Charlat,Sylvain,S.,62,true,60005370
true,2,https://api.elsevier.com/content/author/author_id/7004470077,7004470077,Riegler M.,Riegler,Markus,M.,62,true,60024895
true,3,https://api.elsevier.com/content/author/author_id/6504589585,6504589585,Baures I.,Baures,Isabelle,I.,62,true,60005370
true,4,https://api.elsevier.com/content/author/author_id/6603478938,6603478938,Poinsot D.,Poinsot,Denis,D.,62,true,60030553
true,5,https://api.elsevier.com/content/author/author_id/7007083962,7007083962,Stauffer C.,Stauffer,Christian,C.,62,true,60024895
true,6,https://api.elsevier.com/content/author/author_id/6603948093,6603948093,Merçot H.,Merçot,Hervé,H.,62,true,60005370
true,1,https://api.elsevier.com/content/author/author_id/6603569329,6603569329,Lachlan R.F.,Lachlan,R. F.,R.F.,63,true,60025111
true,2,https://api.elsevier.com/content/author/author_id/6701441805,6701441805,Servedio M.R.,Servedio,M. R.,M.R.,63,true,60025111
true,1,https://api.elsevier.com/content/author/author_id/36187900000,36187900000,Anderson B.,Anderson,Bruce,B.,64,true,60000356
true,2,https://api.elsevier.com/content/author/author_id/7102494382,7102494382,Olivieri I.,Olivieri,Isabelle,I.,64,true,60108488
true,3,https://api.elsevier.com/content/author/author_id/6506001276,6506001276,Lourmas M.,Lourmas,Mathieu,M.,64,true,60108488
true,4,https://api.elsevier.com/content/author/author_id/7202105898,7202105898,Stewart B.A.,Stewart,Barbara A.,B.A.,64,true,60031806
true,1,https://api.elsevier.com/content/author/author_id/7007014097,7007014097,Poe S.,Poe,Steven,S.,65,true,60033021
true,1,https://api.elsevier.com/content/author/author_id/6603308555,6603308555,LeBas N.R.,LeBas,Natasha R.,N.R.,66,true,60022132
true,2,https://api.elsevier.com/content/author/author_id/6603134487,6603134487,Hockham L.R.,Hockham,Leon R.,L.R.,66,true,60022132
true,3,https://api.elsevier.com/content/author/author_id/7102927080,7102927080,Ritchie M.G.,Ritchie,Michael G.,M.G.,66,true,60022132
true,1,https://api.elsevier.com/content/author/author_id/7403924176,7403924176,Yang R.,Yang,Rong Cai,R.C.,67,true,60006117
true,1,https://api.elsevier.com/content/author/author_id/57682440000,57682440000,Brown K.M.,Brown,Kirsten M.,K.M.,68,true,60007566
true,2,https://api.elsevier.com/content/author/author_id/36110774300,36110774300,Burk L.M.,Burk,Lisa M.,L.M.,68,true,60007566
true,3,https://api.elsevier.com/content/author/author_id/36111121800,36111121800,Henagan L.M.,Henagan,Loren M.,L.M.,68,true,60007566
true,4,https://api.elsevier.com/content/author/author_id/7102422867,7102422867,Noor M.A.F.,Noor,Mohamed A.F.,M.A.F.,68,true,60007566
true,1,https://api.elsevier.com/content/author/author_id/6602937114,6602937114,Fornoni J.,Fornoni,Juan,J.,69,true,60032442
true,2,https://api.elsevier.com/content/author/author_id/6603797960,6603797960,Núñez-Farfán J.,Núñez-Farfán,Juan,J.,69,true,60032442
true,3,https://api.elsevier.com/content/author/author_id/7004528436,7004528436,Valverde P.L.,Valverde,Pedro Luis,P.L.,69,true,60014923
true,4,https://api.elsevier.com/content/author/author_id/7003801703,7003801703,Rausher M.D.,Rausher,Mark D.,M.D.,69,true,60008724
true,1,https://api.elsevier.com/content/author/author_id/6701322889,6701322889,Pérez-Tris J.,Pérez-Tris,Javier,J.,70,true,60029170
true,2,https://api.elsevier.com/content/author/author_id/7007032398,7007032398,Bensch S.,Bensch,Staffan,S.,70,true,60029170
true,3,https://api.elsevier.com/content/author/author_id/7101720284,7101720284,Carbonell R.,Carbonell,Roberto,R.,70,true,60027282
true,4,https://api.elsevier.com/content/author/author_id/7006040094,7006040094,Helbig A.J.,Helbig,Andreas J.,A.J.,70,true,60021311
true,5,https://api.elsevier.com/content/author/author_id/7007018011,7007018011,Tellería J.L.,Tellería,José Luis,J.L.,70,true,60000823
true,1,https://api.elsevier.com/content/author/author_id/6602937114,6602937114,Fornoni J.,Fornoni,Juan,J.,71,true,60032442
true,2,https://api.elsevier.com/content/author/author_id/7004528436,7004528436,Valverde P.L.,Valverde,Pedro Luis,P.L.,71,true,60028381
true,3,https://api.elsevier.com/content/author/author_id/6603797960,6603797960,Núñez-Farfán J.,Núñez-Farfán,Juan,J.,71,true,60032442
true,1,https://api.elsevier.com/content/author/author_id/7102610024,7102610024,De Queiroz A.,De Queiroz,Alan,A.,72,NA,NA
true,2,https://api.elsevier.com/content/author/author_id/7005932556,7005932556,Ashton K.G.,Ashton,Kyle G.,K.G.,72,true,60004323
true,1,https://api.elsevier.com/content/author/author_id/57198901979,57198901979,Moore P.,Moore,Patricia J.,P.J.,73,true,60003771
true,2,https://api.elsevier.com/content/author/author_id/34769823400,34769823400,Harris W.,Harris,W. Edwin,W.E.,73,true,60003771
true,3,https://api.elsevier.com/content/author/author_id/57204085008,57204085008,Montrose V.,Montrose,V. Tamara,V.T.,73,true,60003771
true,4,https://api.elsevier.com/content/author/author_id/36762795600,36762795600,Levin D.,Levin,Daniel,D.,73,true,60003771
true,5,https://api.elsevier.com/content/author/author_id/7402763102,7402763102,Moore A.,Moore,Allen J.,A.J.,73,true,60003771
true,1,https://api.elsevier.com/content/author/author_id/7401505218,7401505218,Graham C.,Graham,Catherine H.,C.H.,74,true,60025038
true,2,https://api.elsevier.com/content/author/author_id/56243004700,56243004700,Ron S.,Ron,Santiago R.,S.R.,74,true,60013372
true,3,https://api.elsevier.com/content/author/author_id/8987872700,8987872700,Santos J.,Santos,Juan C.,J.C.,74,true,60013372
true,4,https://api.elsevier.com/content/author/author_id/7401962678,7401962678,Schneider C.,Schneider,Christopher J.,C.J.,74,true,60019674
true,5,https://api.elsevier.com/content/author/author_id/7004440591,7004440591,Moritz C.,Moritz,Craig,C.,74,true,60025038
