@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,2,https://api.elsevier.com/content/author/author_id/7003620454,7003620454,Dayan T.,Dayan,T.,T.,98,true,60005681
true,3,https://api.elsevier.com/content/author/author_id/6507290684,6507290684,Elvert R.,Elvert,R.,R.,98,true,60005681
true,4,https://api.elsevier.com/content/author/author_id/35555504100,35555504100,Haim A.,Haim,A.,A.,98,true,60005681
true,5,https://api.elsevier.com/content/author/author_id/7005767848,7005767848,Zisapel N.,Zisapel,N.,N.,98,true,60005681
true,6,https://api.elsevier.com/content/author/author_id/7004259853,7004259853,Heldmaier G.,Heldmaier,G.,G.,98,true,60005681
true,1,https://api.elsevier.com/content/author/author_id/6701527954,6701527954,Selmi S.,Selmi,S.,S.,99,true,60008134
true,2,https://api.elsevier.com/content/author/author_id/7004284067,7004284067,Boulinier T.,Boulinier,T.,T.,99,true,60008134
true,1,https://api.elsevier.com/content/author/author_id/9740255300,9740255300,Uy J.,Uy,J. A.C.,J.A.C.,100,true,60029241
true,2,https://api.elsevier.com/content/author/author_id/6603650263,6603650263,Patricelli G.,Patricelli,G. L.,G.L.,100,true,60029241
true,3,https://api.elsevier.com/content/author/author_id/57188536038,57188536038,Borgia G.,Borgia,G.,G.,100,true,60029241
true,1,https://api.elsevier.com/content/author/author_id/57209324495,57209324495,Ben-Moshe A.,Ben-Moshe,A.,A.,101,true,60005681
true,2,https://api.elsevier.com/content/author/author_id/7003620454,7003620454,Dayan T.,Dayan,T.,T.,101,true,60005681
true,3,https://api.elsevier.com/content/author/author_id/7005175455,7005175455,Simberloff D.,Simberloff,D.,D.,101,true,60005681
true,1,https://api.elsevier.com/content/author/author_id/7102130011,7102130011,Rohde K.,Rohde,K.,K.,102,true,60017837
true,2,https://api.elsevier.com/content/author/author_id/9839724600,9839724600,Rohde P.,Rohde,P. P.,P.P.,102,true,60017837
true,1,https://api.elsevier.com/content/author/author_id/7005154574,7005154574,Perrin N.,Perrin,N.,N.,103,true,60000239
true,2,https://api.elsevier.com/content/author/author_id/57203105541,57203105541,Lehmann L.,Lehmann,L.,L.,103,true,60000239
true,1,https://api.elsevier.com/content/author/author_id/35585958100,35585958100,Strauss S.,Strauss,S. Y.,S.Y.,104,true,60014439
true,2,https://api.elsevier.com/content/author/author_id/7101845390,7101845390,Conner J.,Conner,J. K.,J.K.,104,true,60014439
true,3,https://api.elsevier.com/content/author/author_id/6701561007,6701561007,Lehtilä K.,Lehtilä,K. P.,K.P.,104,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7102154244,7102154244,Abrams P.,Abrams,P. A.,P.A.,105,true,60016849
true,1,https://api.elsevier.com/content/author/author_id/6602534832,6602534832,Tenhumberg B.,Tenhumberg,B.,B.,106,true,60009512
true,2,https://api.elsevier.com/content/author/author_id/57207923297,57207923297,Keller M.,Keller,M. A.,M.A.,106,true,60009512
true,3,https://api.elsevier.com/content/author/author_id/6603556458,6603556458,Tyre A.,Tyre,A. J.,A.J.,106,true,60009512
true,4,https://api.elsevier.com/content/author/author_id/7006846637,7006846637,Possingham H.,Possingham,H. P.,H.P.,106,true,60009512
true,1,https://api.elsevier.com/content/author/author_id/57207511495,57207511495,Soltis J.,Soltis,J.,J.,107,true,60006577
true,2,https://api.elsevier.com/content/author/author_id/6602618678,6602618678,McElreath R.,McElreath,R.,R.,107,true,60006577
true,1,https://api.elsevier.com/content/author/author_id/7402426984,7402426984,Rogers L.,Rogers,L.,L.,108,true,60015036
true,2,https://api.elsevier.com/content/author/author_id/7101976206,7101976206,Sargent R.,Sargent,R. C.,R.C.,108,true,60015036
