@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7004620621,7004620621,Diniz-Filho J.A.F.,Diniz-Filho,José Alexandre Felizola,J.A.F.,true,100679230,1
true,2,https://api.elsevier.com/content/author/author_id/6506698648,6506698648,De SanT'Ana C.E.R.,De SanT'Ana,Carlos Eduardo Ramos,C.E.R.,true,101863371,1
true,3,https://api.elsevier.com/content/author/author_id/7005544280,7005544280,Bini L.M.,Bini,Luis Mauricio,L.M.,true,100679230,1
true,1,https://api.elsevier.com/content/author/author_id/7402944700,7402944700,Rongling W.U.,Rongling,W. U.,W.U.,true,60015481,2
true,1,https://api.elsevier.com/content/author/author_id/56256893400,56256893400,Wirth T.,Wirth,Thierry,T.,true,60001422,3
true,2,https://api.elsevier.com/content/author/author_id/6507440453,6507440453,Guellec R.L.E.,Guellec,René L.E.,R.L.E.,true,60008134,3
true,3,https://api.elsevier.com/content/author/author_id/6603175364,6603175364,Vancassel M.,Vancassel,Michel,M.,true,60008134,3
true,4,https://api.elsevier.com/content/author/author_id/7003792530,7003792530,Veuille M.,Veuille,Michel,M.,true,60001422,3
true,1,https://api.elsevier.com/content/author/author_id/7003971964,7003971964,Drew Harvell C.,Drew Harvell,C.,C.,true,60007776,4
true,1,https://api.elsevier.com/content/author/author_id/6504401260,6504401260,Stephen Howard R.,Stephen Howard,R.,R.,true,60018466,5
true,2,https://api.elsevier.com/content/author/author_id/7005285797,7005285797,Lively C.M.,Lively,Curtis M.,C.M.,true,60021121,5
true,1,https://api.elsevier.com/content/author/author_id/7003934926,7003934926,MacCallum C.J.,MacCallum,Catriona J.,C.J.,true,60027272,6
true,2,https://api.elsevier.com/content/author/author_id/6602726157,6602726157,Nürnberger B.,Nürnberger,Beate,B.,true,60028717,6
true,3,https://api.elsevier.com/content/author/author_id/7202939371,7202939371,Barton N.H.,Barton,N. H.,N.H.,true,60027272,6
true,4,https://api.elsevier.com/content/author/author_id/6504487195,6504487195,Szymur J.M.,Szymur,J. M.,J.M.,true,60021361,6
true,1,https://api.elsevier.com/content/author/author_id/7003623170,7003623170,Arévalo E.,Arévalo,Elisabeth,E.,true,60005286,7
true,2,https://api.elsevier.com/content/author/author_id/7005079511,7005079511,Strassmann J.E.,Strassmann,Joan E.,J.E.,true,60005286,7
true,3,https://api.elsevier.com/content/author/author_id/7005982492,7005982492,Queller D.C.,Queller,David C.,D.C.,true,60005286,7
true,1,https://api.elsevier.com/content/author/author_id/7202284097,7202284097,Mallet J.,Mallet,James,J.,true,60022148,8
true,2,https://api.elsevier.com/content/author/author_id/7004840804,7004840804,Owen McMillan W.,Owen McMillan,W.,W.,true,60022148,8
true,3,https://api.elsevier.com/content/author/author_id/6603932806,6603932806,Jiggins C.D.,Jiggins,Chris D.,C.D.,true,60022148,8
true,1,https://api.elsevier.com/content/author/author_id/7102290163,7102290163,Köpf A.,Köpf,Alfred,A.,true,60025858,9
true,2,https://api.elsevier.com/content/author/author_id/6701739347,6701739347,Rank N.E.,Rank,Nathan E.,N.E.,true,60025858,9
true,3,https://api.elsevier.com/content/author/author_id/7004638380,7004638380,Roininen H.,Roininen,Heikki,H.,true,60103673,9
true,4,https://api.elsevier.com/content/author/author_id/7004458670,7004458670,Julkunen-Tiitto R.,Julkunen-Tiitto,Riitta,R.,true,60103673,9
true,5,https://api.elsevier.com/content/author/author_id/36720567600,36720567600,Pasteels J.M.,Pasteels,Jacques M.,J.M.,true,60000145,9
true,6,https://api.elsevier.com/content/author/author_id/7004264918,7004264918,Tahvanainen J.,Tahvanainen,Jorma,J.,true,60103673,9
true,1,https://api.elsevier.com/content/author/author_id/7007044338,7007044338,Horne T.J.,Horne,Taina J.,T.J.,true,60032398,10
