@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7007175295,7007175295,Eberhard W.G.,Eberhard,W. G.,W.G.,true,60071929,1
true,1,https://api.elsevier.com/content/author/author_id/7006491614,7006491614,Sweeney B.W.,Sweeney,B. W.,B.W.,true,60010079,2
true,2,https://api.elsevier.com/content/author/author_id/6603301798,6603301798,Vannote R.L.,Vannote,R. L.,R.L.,true,60010079,2
true,1,https://api.elsevier.com/content/author/author_id/36982727600,36982727600,Fox J.F.,Fox,J. F.,J.F.,true,60011976,3
true,1,https://api.elsevier.com/content/author/author_id/7006405958,7006405958,Aquadro C.F.,Aquadro,C. F.,C.F.,NA,NA,4
true,2,https://api.elsevier.com/content/author/author_id/7006157182,7006157182,Avise J.C.,Avise,J. C.,J.C.,NA,NA,4
true,1,https://api.elsevier.com/content/author/author_id/7102589676,7102589676,Mark G.A.,Mark,G. A.,G.A.,true,60002337,5
true,1,https://api.elsevier.com/content/author/author_id/7005858781,7005858781,Wiklund C.,Wiklund,C.,C.,true,60028378,6
true,2,https://api.elsevier.com/content/author/author_id/35556934900,35556934900,Jarvi T.,Jarvi,T.,T.,true,60028378,6
true,1,https://api.elsevier.com/content/author/author_id/7003320777,7003320777,Kornfield I.,Kornfield,I.,I.,true,60008279,7
true,2,https://api.elsevier.com/content/author/author_id/7410364891,7410364891,Smith D.C.,Smith,D. C.,D.C.,true,60008279,7
true,3,https://api.elsevier.com/content/author/author_id/7102161441,7102161441,Gagnon P.S.,Gagnon,P. S.,P.S.,true,60008279,7
true,4,https://api.elsevier.com/content/author/author_id/57199221400,57199221400,Taylor J.N.,Taylor,J. N.,J.N.,true,60008279,7
true,1,https://api.elsevier.com/content/author/author_id/7005766722,7005766722,Vermeij G.J.,Vermeij,G. J.,G.J.,true,60020304,8
true,1,https://api.elsevier.com/content/author/author_id/7004570026,7004570026,Motro U.,Motro,U.,U.,true,60025038,9
true,2,https://api.elsevier.com/content/author/author_id/7202611545,7202611545,Thomson G.,Thomson,G.,G.,true,60025038,9
true,1,https://api.elsevier.com/content/author/author_id/7201758471,7201758471,Walters J.,Walters,J. R.,J.R.,true,60029278,10
true,1,https://api.elsevier.com/content/author/author_id/7201453227,7201453227,Wade M.J.,Wade,M. J.,M.J.,NA,NA,11
true,1,https://api.elsevier.com/content/author/author_id/6603378812,6603378812,Berven K.A.,Berven,K. A.,K.A.,true,60020304,12
true,1,https://api.elsevier.com/content/author/author_id/6602664404,6602664404,Schopf T.J.M.,Schopf,T. J.M.,T.J.M.,true,60029278,13
true,1,https://api.elsevier.com/content/author/author_id/7005186422,7005186422,McLain D.K.,McLain,D. K.,D.K.,true,60000928,14
true,1,https://api.elsevier.com/content/author/author_id/6507854623,6507854623,Pearse F.K.,Pearse,F. K.,F.K.,true,60006925,15
true,2,https://api.elsevier.com/content/author/author_id/7201513350,7201513350,Murray N.D.,Murray,N. D.,N.D.,true,60006925,15
true,1,https://api.elsevier.com/content/author/author_id/7005029326,7005029326,Atchley W.R.,Atchley,W. R.,W.R.,true,60032179,16
true,2,https://api.elsevier.com/content/author/author_id/7103087394,7103087394,Rutledge J.J.,Rutledge,J. J.,J.J.,true,60032179,16
