@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/34770250800,34770250800,Flores E.,Flores,E. M.,E.M.,true,60071929,1
true,1,https://api.elsevier.com/content/author/author_id/6508006586,6508006586,Kosoff P.,Kosoff,P.,P.,true,60005300,2
true,2,https://api.elsevier.com/content/author/author_id/57216242707,57216242707,Hernández F.,Hernández,F.,F.,true,60005300,2
true,3,https://api.elsevier.com/content/author/author_id/7003351113,7003351113,Pardo V.,Pardo,V.,V.,true,60005300,2
true,4,https://api.elsevier.com/content/author/author_id/7006389242,7006389242,Visconti M.,Visconti,M.,M.,true,60005300,2
true,5,https://api.elsevier.com/content/author/author_id/56231735000,56231735000,Zimmerman M.,Zimmerman,M.,M.,true,60005300,2
true,1,https://api.elsevier.com/content/author/author_id/38661210700,38661210700,Estrada R.,Estrada,R.,R.,true,60071929,3
true,2,https://api.elsevier.com/content/author/author_id/34975051900,34975051900,Gutiérrez J.M.,Gutiérrez,J. M.,J.M.,true,60071929,3
true,3,https://api.elsevier.com/content/author/author_id/36859996700,36859996700,Alvarado J.,Alvarado,J.,J.,true,60071929,3
true,4,https://api.elsevier.com/content/author/author_id/7006643505,7006643505,Robles A.,Robles,A.,A.,true,60071929,3
true,5,https://api.elsevier.com/content/author/author_id/7101629551,7101629551,Avila C.,Avila,C.,C.,true,60071929,3
true,6,https://api.elsevier.com/content/author/author_id/57211676207,57211676207,González N.,González,N.,N.,true,60071929,3
true,1,https://api.elsevier.com/content/author/author_id/7003774874,7003774874,Chinchilla M.,Chinchilla,M.,M.,true,60071929,4
true,2,https://api.elsevier.com/content/author/author_id/7005723465,7005723465,Reyes L.,Reyes,L.,L.,true,60071929,4
true,3,https://api.elsevier.com/content/author/author_id/7101784717,7101784717,Marín R.,Marín,R.,R.,true,60071929,4
true,4,https://api.elsevier.com/content/author/author_id/7003354052,7003354052,Guerrero O.,Guerrero,O.,O.,true,60071929,4
true,1,https://api.elsevier.com/content/author/author_id/57197390423,57197390423,Aguilar M.,Aguilar,M. A.,M.A.,true,60071929,5
true,2,https://api.elsevier.com/content/author/author_id/6603019622,6603019622,Camacho H.,Camacho,H.,H.,true,60071929,5
true,1,https://api.elsevier.com/content/author/author_id/6603418785,6603418785,Aragón-Ortíz F.,Aragón-Ortíz,F.,F.,true,60071929,6
true,2,https://api.elsevier.com/content/author/author_id/6507669886,6507669886,Brenes-Brenes J.,Brenes-Brenes,J. R.,J.R.,true,60071929,6
true,3,https://api.elsevier.com/content/author/author_id/7007061420,7007061420,Gubensek F.,Gubensek,F.,F.,true,60071929,6
true,1,https://api.elsevier.com/content/author/author_id/7401953241,7401953241,Rodríguez E.,Rodríguez,E.,E.,true,60071929,7
true,2,https://api.elsevier.com/content/author/author_id/7003717519,7003717519,Antillón F.,Antillón,F.,F.,true,60071929,7
