@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7201602716,7201602716,Gross K.,Gross,Kevin,K.,true,60032179,1
true,2,https://api.elsevier.com/content/author/author_id/7103084978,7103084978,Craig B.A.,Craig,Bruce A.,B.A.,true,60028629,1
true,3,https://api.elsevier.com/content/author/author_id/24786915000,24786915000,Hutchison W.D.,Hutchison,William D.,W.D.,true,60029445,1
true,1,https://api.elsevier.com/content/author/author_id/6603024009,6603024009,Aars J.,Aars,Jon,J.,true,60015875,2
true,2,https://api.elsevier.com/content/author/author_id/7006373946,7006373946,Ims R.A.,Ims,Rolf A.,R.A.,true,60021255,2
true,1,https://api.elsevier.com/content/author/author_id/7006918639,7006918639,Sæther B.E.,Sæther,Bernt Erik,B.E.,true,60013141,3
true,2,https://api.elsevier.com/content/author/author_id/7006576229,7006576229,Engen S.,Engen,Steinar,S.,true,60013141,3
true,3,https://api.elsevier.com/content/author/author_id/6506741072,6506741072,Filli F.,Filli,Flurin,F.,true,100736616,3
true,4,https://api.elsevier.com/content/author/author_id/6602273926,6602273926,Aanes R.,Aanes,Ronny,R.,true,60013141,3
true,5,https://api.elsevier.com/content/author/author_id/7202191765,7202191765,Schröder W.,Schröder,Wolfgang,W.,true,60019722,3
true,6,https://api.elsevier.com/content/author/author_id/7402653712,7402653712,Andersen R.,Andersen,Reidar,R.,true,60013141,3
true,1,https://api.elsevier.com/content/author/author_id/7003352394,7003352394,Lighton J.,Lighton,John R.B.,J.R.B.,true,60031892,4
true,2,https://api.elsevier.com/content/author/author_id/7005228615,7005228615,Duncan F.,Duncan,Frances D.,F.D.,true,60016218,4
true,1,https://api.elsevier.com/content/author/author_id/35264308100,35264308100,Fujiwara M.,Fujiwara,Masami,M.,true,60013609,5
true,2,https://api.elsevier.com/content/author/author_id/7006504025,7006504025,Caswell H.,Caswell,Hal,H.,true,60013609,5
true,1,https://api.elsevier.com/content/author/author_id/7003481910,7003481910,Maron J.L.,Maron,John L.,J.L.,true,60022355,6
true,2,https://api.elsevier.com/content/author/author_id/7006283228,7006283228,Combs J.K.,Combs,Julie K.,J.K.,NA,NA,6
true,3,https://api.elsevier.com/content/author/author_id/35560313000,35560313000,Louda S.M.,Louda,Svata M.,S.M.,true,60012709,6
true,1,https://api.elsevier.com/content/author/author_id/6601928053,6601928053,Siska E.,Siska,Erin L.,E.L.,true,60033227,7
true,2,https://api.elsevier.com/content/author/author_id/7005254734,7005254734,Pennings S.,Pennings,Steven C.,S.C.,true,60033227,7
true,3,https://api.elsevier.com/content/author/author_id/7006323527,7006323527,Buck T.,Buck,Tracy L.,T.L.,true,60033227,7
true,4,https://api.elsevier.com/content/author/author_id/6602926854,6602926854,Hanisak M.,Hanisak,M. Dennis,M.D.,true,60017450,7
true,1,https://api.elsevier.com/content/author/author_id/6602454688,6602454688,Sipura M.,Sipura,Mika,M.,true,60103673,8
true,2,https://api.elsevier.com/content/author/author_id/6603658351,6603658351,Ikonen A.,Ikonen,Arsi,A.,true,60103673,8
true,3,https://api.elsevier.com/content/author/author_id/7004264918,7004264918,Tahvanainen J.,Tahvanainen,Jorma,J.,true,60103673,8
true,4,https://api.elsevier.com/content/author/author_id/7004638380,7004638380,Roininen H.,Roininen,Heikki,H.,true,60103673,8
true,1,https://api.elsevier.com/content/author/author_id/7201436128,7201436128,Masaki T.,Masaki,Takashi,T.,true,60007819,9
true,2,https://api.elsevier.com/content/author/author_id/7005616902,7005616902,Nakashizuka T.,Nakashizuka,Tohru,T.,true,60011001,9
true,1,https://api.elsevier.com/content/author/author_id/7004903108,7004903108,Dinsmore S.,Dinsmore,Stephen J.,S.J.,true,60009226,10
true,2,https://api.elsevier.com/content/author/author_id/7403458981,7403458981,White G.,White,Gary C.,G.C.,true,60009226,10
true,3,https://api.elsevier.com/content/author/author_id/7004006053,7004006053,Knopf F.,Knopf,Fritz L.,F.L.,true,60032369,10
true,1,https://api.elsevier.com/content/author/author_id/35264308100,35264308100,Fujiwara M.,Fujiwara,Masami,M.,true,60013609,11
true,2,https://api.elsevier.com/content/author/author_id/7006504025,7006504025,Caswell H.,Caswell,Hal,H.,true,60013609,11
true,1,https://api.elsevier.com/content/author/author_id/7501535919,7501535919,Wilson R.J.,Wilson,R. J.,R.J.,true,60012070,12
