@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7101709691,7101709691,Greenfield M.D.,Greenfield,M. D.,M.D.,true,60027550,1
true,2,https://api.elsevier.com/content/author/author_id/7005992007,7005992007,Shelly T.E.,Shelly,T. E.,T.E.,true,60027550,1
true,3,https://api.elsevier.com/content/author/author_id/57215378415,57215378415,Gonzalez-Coloma A.,Gonzalez-Coloma,A.,A.,true,60027550,1
true,1,https://api.elsevier.com/content/author/author_id/57195967052,57195967052,Herrera E.,Herrera,E. A.,E.A.,true,60026438,2
true,2,https://api.elsevier.com/content/author/author_id/7401463172,7401463172,Macdonald D.,Macdonald,D. W.,D.W.,true,60026438,2
true,1,https://api.elsevier.com/content/author/author_id/6602437994,6602437994,Higashiura Y.,Higashiura,Y.,Y.,true,120120862,3
true,1,https://api.elsevier.com/content/author/author_id/6602681953,6602681953,Swingland I.,Swingland,I. R.,I.R.,true,60010818,4
true,2,https://api.elsevier.com/content/author/author_id/7006430052,7006430052,North P.,North,P. M.,P.M.,true,60010818,4
true,3,https://api.elsevier.com/content/author/author_id/16193206800,16193206800,Dennis A.,Dennis,A.,A.,true,60010818,4
true,4,https://api.elsevier.com/content/author/author_id/7403672650,7403672650,Parker M.,Parker,M. J.,M.J.,true,60010818,4
true,1,https://api.elsevier.com/content/author/author_id/7005490119,7005490119,Groom A.,Groom,A. P.,A.P.,true,60022109,5
true,2,https://api.elsevier.com/content/author/author_id/7003604146,7003604146,Hildrew A.,Hildrew,A. G.,A.G.,true,60022109,5
true,1,https://api.elsevier.com/content/author/author_id/7003879264,7003879264,Papaj D.,Papaj,D. R.,D.R.,true,60004156,6
true,2,https://api.elsevier.com/content/author/author_id/7004907556,7004907556,Roitberg B.,Roitberg,B. D.,B.D.,true,60004156,6
true,3,https://api.elsevier.com/content/author/author_id/6507103013,6507103013,Opp S.,Opp,S. B.,S.B.,true,60004156,6
true,1,https://api.elsevier.com/content/author/author_id/7202365776,7202365776,Lam P.,Lam,P. K.S.,P.K.S.,true,60013983,7
true,2,https://api.elsevier.com/content/author/author_id/7005028939,7005028939,Calow P.,Calow,P.,P.,true,60013983,7
true,1,https://api.elsevier.com/content/author/author_id/7202482835,7202482835,Rodriguez D.,Rodriguez,D. J.,D.J.,true,60001197,8
true,1,https://api.elsevier.com/content/author/author_id/7101969065,7101969065,Montgomery W.,Montgomery,W. I.,W.I.,true,60029738,9
