@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6603673163,6603673163,Freeland W.,Freeland,W. J.,W.J.,true,60008177,1
true,2,https://api.elsevier.com/content/author/author_id/56981739700,56981739700,Boulton W.,Boulton,W. J.,W.J.,true,60008177,1
true,1,https://api.elsevier.com/content/author/author_id/7405664302,7405664302,Johnson C.,Johnson,C. D.,C.D.,true,60023517,2
true,2,https://api.elsevier.com/content/author/author_id/7004560258,7004560258,Siemens D.,Siemens,D. H.,D.H.,true,60023517,2
true,1,https://api.elsevier.com/content/author/author_id/7004239489,7004239489,Duke N.,Duke,N. C.,N.C.,true,60030522,3
true,2,https://api.elsevier.com/content/author/author_id/55666052200,55666052200,Pinzon M. Z.,Pinzon M.,Z. S.,Z.S.,true,60030522,3
true,1,https://api.elsevier.com/content/author/author_id/6506698252,6506698252,Basnet K.,Basnet,K.,K.,NA,NA,4
true,1,https://api.elsevier.com/content/author/author_id/6504184897,6504184897,Guevara De Lampe M.,Guevara De Lampe,M.,M.,true,60025791,5
true,2,https://api.elsevier.com/content/author/author_id/7006384506,7006384506,Bergeron Y.,Bergeron,Y.,Y.,true,60025791,5
true,3,https://api.elsevier.com/content/author/author_id/56271203100,56271203100,McNeil R.,McNeil,R.,R.,true,60025791,5
true,4,https://api.elsevier.com/content/author/author_id/57213454281,57213454281,Leduc A.,Leduc,A.,A.,true,60025791,5
true,1,https://api.elsevier.com/content/author/author_id/7003987581,7003987581,Constantino R.,Constantino,R.,R.,true,60011474,6
true,1,https://api.elsevier.com/content/author/author_id/7006745049,7006745049,Nadkarni N.,Nadkarni,N. M.,N.M.,true,60004393,7
true,2,https://api.elsevier.com/content/author/author_id/6506996275,6506996275,Matelson T.,Matelson,T. J.,T.J.,true,60004393,7
true,1,https://api.elsevier.com/content/author/author_id/7006499197,7006499197,Bawa K.,Bawa,K. S.,K.S.,true,60024063,8
true,1,https://api.elsevier.com/content/author/author_id/6603572866,6603572866,Breman H.,Breman,H.,H.,true,60004156,9
true,1,https://api.elsevier.com/content/author/author_id/7003881911,7003881911,Kinnaird M.,Kinnaird,M. F.,M.F.,true,60013959,10
true,1,https://api.elsevier.com/content/author/author_id/6504309194,6504309194,Castellonos V. A.E.,Castellonos V.,A. E.,A.E.,true,124823126,11
true,2,https://api.elsevier.com/content/author/author_id/7101718274,7101718274,Duran R.,Duran,R.,R.,true,124823126,11
true,3,https://api.elsevier.com/content/author/author_id/7006171901,7006171901,Guzman S.,Guzman,S.,S.,true,124823126,11
true,4,https://api.elsevier.com/content/author/author_id/6701776177,6701776177,Briones O.,Briones,O.,O.,true,124823126,11
true,5,https://api.elsevier.com/content/author/author_id/7004505577,7004505577,Feria M.,Feria,M.,M.,true,124823126,11
true,1,https://api.elsevier.com/content/author/author_id/7202971341,7202971341,Foster M.,Foster,M. S.,M.S.,true,60007670,12
true,1,https://api.elsevier.com/content/author/author_id/7004563994,7004563994,Cavelier J.,Cavelier,J.,J.,true,60052106,13
true,1,https://api.elsevier.com/content/author/author_id/7103229832,7103229832,Forget P.,Forget,P. M.,P.M.,true,60030522,14
true,1,https://api.elsevier.com/content/author/author_id/7004352357,7004352357,Kursar T.,Kursar,T. A.,T.A.,true,60025488,15
true,2,https://api.elsevier.com/content/author/author_id/7004499393,7004499393,Coley P.,Coley,P. D.,P.D.,true,60025488,15
true,1,https://api.elsevier.com/content/author/author_id/6603743015,6603743015,Chazdon R.,Chazdon,R. L.,R.L.,true,60022659,16
true,1,https://api.elsevier.com/content/author/author_id/6602318575,6602318575,Alonso-Mejia A.,Alonso-Mejia,A.,A.,true,60032442,17
true,2,https://api.elsevier.com/content/author/author_id/57213339236,57213339236,Arellano-Guillermo A.,Arellano-Guillermo,A.,A.,true,60032442,17
true,3,https://api.elsevier.com/content/author/author_id/7004043558,7004043558,Brower L.,Brower,L. P.,L.P.,true,60032442,17
true,1,https://api.elsevier.com/content/author/author_id/7005126197,7005126197,Webber D.,Webber,D. F.,D.F.,true,60071347,18
true,2,https://api.elsevier.com/content/author/author_id/7103355856,7103355856,Webber M.,Webber,M. K.,M.K.,true,60071347,18
true,3,https://api.elsevier.com/content/author/author_id/7005630883,7005630883,Roff J.,Roff,J. C.,J.C.,true,60071347,18
true,1,https://api.elsevier.com/content/author/author_id/7201729043,7201729043,Roth L.,Roth,L. C.,L.C.,true,60026910,19
true,1,https://api.elsevier.com/content/author/author_id/7006290077,7006290077,Heinen J.,Heinen,J. T.,J.T.,true,60025778,20
true,1,https://api.elsevier.com/content/author/author_id/7003650911,7003650911,Borchert R.,Borchert,R.,R.,true,60015457,21
true,1,https://api.elsevier.com/content/author/author_id/7402530526,7402530526,Price P.,Price,P. W.,P.W.,true,60023517,22
true,1,https://api.elsevier.com/content/author/author_id/6603365675,6603365675,Okali D.,Okali,D. U.U.,D.U.U.,true,60006270,23
true,1,https://api.elsevier.com/content/author/author_id/7006745049,7006745049,Nadkarni N.,Nadkarni,N. M.,N.M.,true,116673115,24
true,2,https://api.elsevier.com/content/author/author_id/6506996275,6506996275,Matelson T.,Matelson,T. J.,T.J.,true,116673115,24
true,1,https://api.elsevier.com/content/author/author_id/7005576027,7005576027,Victoria R.,Victoria,R. L.,R.L.,true,60008088,25
true,1,https://api.elsevier.com/content/author/author_id/7003441282,7003441282,Kikkawa J.,Kikkawa,J.,J.,true,60031004,26
true,2,https://api.elsevier.com/content/author/author_id/7007085980,7007085980,Dwyer P.,Dwyer,P. D.,P.D.,true,60031004,26
true,1,https://api.elsevier.com/content/author/author_id/7102107602,7102107602,Kavanagh T.,Kavanagh,T.,T.,true,60033420,27
