@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6701912835,6701912835,Jassby A.,Jassby,A. D.,A.D.,true,60014439,1
true,2,https://api.elsevier.com/content/author/author_id/7202012631,7202012631,Powell T.,Powell,T. M.,T.M.,true,60014439,1
true,1,https://api.elsevier.com/content/author/author_id/6701788615,6701788615,Feminella J.,Feminella,J. W.,J.W.,true,60025038,2
true,2,https://api.elsevier.com/content/author/author_id/7005797334,7005797334,Resh V.,Resh,V. H.,V.H.,true,60025038,2
true,1,https://api.elsevier.com/content/author/author_id/7202841053,7202841053,Persson L.,Persson,L.,L.,true,60031040,3
true,2,https://api.elsevier.com/content/author/author_id/7202104209,7202104209,Greenberg L.A.,Greenberg,L. A.,L.A.,true,60031040,3
true,1,https://api.elsevier.com/content/author/author_id/7102564706,7102564706,McDonnell M.,McDonnell,M. J.,M.J.,true,60017474,4
true,2,https://api.elsevier.com/content/author/author_id/7004916681,7004916681,Pickett S.,Pickett,S. T.A.,S.T.A.,true,60017474,4
true,1,https://api.elsevier.com/content/author/author_id/7006384506,7006384506,Bergeron Y.,Bergeron,Y.,Y.,true,60027863,5
true,2,https://api.elsevier.com/content/author/author_id/35098211500,35098211500,Brisson J.,Brisson,J.,J.,true,60027863,5
true,1,https://api.elsevier.com/content/author/author_id/7005770127,7005770127,Robles C.,Robles,C.,C.,true,60030759,6
true,2,https://api.elsevier.com/content/author/author_id/6603783644,6603783644,Sweetnam D.,Sweetnam,D.,D.,true,60030759,6
true,3,https://api.elsevier.com/content/author/author_id/6505732511,6505732511,Eminike J.,Eminike,J.,J.,true,60030759,6
true,1,https://api.elsevier.com/content/author/author_id/7006453914,7006453914,Sargent S.,Sargent,S.,S.,true,60007776,7
true,1,https://api.elsevier.com/content/author/author_id/7004468655,7004468655,Westoby M.,Westoby,M.,M.,true,60019544,8
true,2,https://api.elsevier.com/content/author/author_id/7201417966,7201417966,Rice B.,Rice,B.,B.,true,60019544,8
true,3,https://api.elsevier.com/content/author/author_id/57205947035,57205947035,Howell J.,Howell,J.,J.,true,60019544,8
true,1,https://api.elsevier.com/content/author/author_id/55630395300,55630395300,Carpenter S.,Carpenter,S. R.,S.R.,true,60032179,9
true,1,https://api.elsevier.com/content/author/author_id/7004696738,7004696738,Gales R.,Gales,R.,R.,true,60015356,10
true,2,https://api.elsevier.com/content/author/author_id/7401824799,7401824799,Green B.,Green,B.,B.,true,60015356,10
true,1,https://api.elsevier.com/content/author/author_id/7201955881,7201955881,Grant B.,Grant,B. W.,B.W.,true,60032179,11
true,1,https://api.elsevier.com/content/author/author_id/6602249425,6602249425,Ebenhard T.,Ebenhard,T.,T.,true,60003858,12
true,1,https://api.elsevier.com/content/author/author_id/7201916467,7201916467,Spencer S.,Spencer,S. R.,S.R.,true,60005837,13
true,2,https://api.elsevier.com/content/author/author_id/7103306770,7103306770,Cameron G.,Cameron,G. N.,G.N.,true,60005837,13
true,3,https://api.elsevier.com/content/author/author_id/7004086189,7004086189,Swihart R.,Swihart,R. K.,R.K.,true,60005837,13
true,1,https://api.elsevier.com/content/author/author_id/7004170267,7004170267,Nunney L.,Nunney,L.,L.,true,60029526,14
true,1,https://api.elsevier.com/content/author/author_id/6603378812,6603378812,Berven K.,Berven,K. A.,K.A.,true,60011873,15
true,1,https://api.elsevier.com/content/author/author_id/7004375740,7004375740,Aide T.,Aide,T. M.,T.M.,true,60025488,16
true,2,https://api.elsevier.com/content/author/author_id/7401859637,7401859637,Zimmerman J.,Zimmerman,J. K.,J.K.,true,60025488,16
true,1,https://api.elsevier.com/content/author/author_id/7202967408,7202967408,Morin P.,Morin,P. J.,P.J.,true,60119141,17
true,2,https://api.elsevier.com/content/author/author_id/35516614200,35516614200,Lawler S.,Lawler,S. P.,S.P.,true,60119141,17
true,3,https://api.elsevier.com/content/author/author_id/56272031000,56272031000,Johnson E.,Johnson,E. A.,E.A.,true,60119141,17
true,1,https://api.elsevier.com/content/author/author_id/7004920778,7004920778,Anholt B.,Anholt,B. R.,B.R.,true,60010365,18
true,1,https://api.elsevier.com/content/author/author_id/7102166701,7102166701,Dean W.,Dean,W. R.J.,W.R.J.,true,60000356,19
true,2,https://api.elsevier.com/content/author/author_id/7101832645,7101832645,Milton S.,Milton,S. J.,S.J.,true,60000356,19
true,3,https://api.elsevier.com/content/author/author_id/7005352431,7005352431,Siegfried W.,Siegfried,W. R.,W.R.,true,60000356,19
true,1,https://api.elsevier.com/content/author/author_id/6603218770,6603218770,Riessen H.P.,Riessen,H. P.,H.P.,true,60019701,20
true,2,https://api.elsevier.com/content/author/author_id/7003664786,7003664786,Sprules W.G.,Sprules,W. G.,W.G.,true,60019701,20
true,1,https://api.elsevier.com/content/author/author_id/7003590227,7003590227,Lasker H.,Lasker,H. R.,H.R.,true,60032083,21
true,1,https://api.elsevier.com/content/author/author_id/7003502330,7003502330,Limburg K.,Limburg,K. E.,K.E.,true,60007776,22
true,2,https://api.elsevier.com/content/author/author_id/55461900200,55461900200,Schmidt R.,Schmidt,R. E.,R.E.,true,60007776,22
true,1,https://api.elsevier.com/content/author/author_id/7005297104,7005297104,Potvin C.,Potvin,C.,C.,true,60002494,23
true,2,https://api.elsevier.com/content/author/author_id/7004043584,7004043584,Lechowicz M.,Lechowicz,M. J.,M.J.,true,60002494,23
true,3,https://api.elsevier.com/content/author/author_id/36980828900,36980828900,Tardif S.,Tardif,S.,S.,true,60002494,23
true,1,https://api.elsevier.com/content/author/author_id/6701490024,6701490024,Fauth J.,Fauth,J. E.,J.E.,true,60008724,24
true,1,https://api.elsevier.com/content/author/author_id/26643216000,26643216000,Law R.,Law,R.,R.,true,60016418,25
true,2,https://api.elsevier.com/content/author/author_id/6504111147,6504111147,Edley M.,Edley,M. T.,M.T.,true,60016418,25
true,1,https://api.elsevier.com/content/author/author_id/7203040256,7203040256,Blair J.M.,Blair,J. M.,J.M.,true,60022612,26
true,2,https://api.elsevier.com/content/author/author_id/7003942394,7003942394,Parmelee R.W.,Parmelee,R. W.,R.W.,true,60022612,26
true,3,https://api.elsevier.com/content/author/author_id/7004114456,7004114456,Beare M.H.,Beare,M. H.,M.H.,true,60022612,26
true,1,https://api.elsevier.com/content/author/author_id/7402180487,7402180487,Morgan S.,Morgan,S. G.,S.G.,true,60026415,27
true,1,https://api.elsevier.com/content/author/author_id/57208635099,57208635099,Hare J.,Hare,J. D.,J.D.,true,60029526,28
true,2,https://api.elsevier.com/content/author/author_id/55481566000,55481566000,Yu D.,Yu,D. S.,D.S.,true,60029526,28
true,3,https://api.elsevier.com/content/author/author_id/7101906352,7101906352,Luck R.,Luck,R. F.,R.F.,true,60029526,28
true,1,https://api.elsevier.com/content/author/author_id/7003708782,7003708782,Abramsky Z.,Abramsky,Z.,Z.,true,60027161,29
true,2,https://api.elsevier.com/content/author/author_id/7101650731,7101650731,Rosenzweig M.,Rosenzweig,M. L.,M.L.,true,60027161,29
true,3,https://api.elsevier.com/content/author/author_id/7004428656,7004428656,Pinshow B.,Pinshow,B.,B.,true,60027161,29
true,4,https://api.elsevier.com/content/author/author_id/7409448841,7409448841,Brown J.,Brown,J. S.,J.S.,true,60027161,29
true,5,https://api.elsevier.com/content/author/author_id/7003770306,7003770306,Kotler B.,Kotler,B.,B.,true,60027161,29
true,6,https://api.elsevier.com/content/author/author_id/7201633011,7201633011,Mitchell W.,Mitchell,W. A.,W.A.,true,60027161,29
true,1,https://api.elsevier.com/content/author/author_id/7007020338,7007020338,Miao S.,Miao,S. L.,S.L.,true,60009982,30
true,2,https://api.elsevier.com/content/author/author_id/7005453999,7005453999,Bazzaz F.,Bazzaz,F. A.,F.A.,true,60009982,30
true,1,https://api.elsevier.com/content/author/author_id/6701489289,6701489289,Nolan V.,Nolan,V.,V.,true,60021121,31
true,2,https://api.elsevier.com/content/author/author_id/7003980567,7003980567,Ketterson E.,Ketterson,E. D.,E.D.,true,60021121,31
true,1,https://api.elsevier.com/content/author/author_id/6701337182,6701337182,Lonsdale W.,Lonsdale,W. M.,W.M.,true,60029470,32
true,1,https://api.elsevier.com/content/author/author_id/7003583368,7003583368,Zangerl A.,Zangerl,A. R.,A.R.,true,60000745,33
true,2,https://api.elsevier.com/content/author/author_id/35408165100,35408165100,Berenbaum M.,Berenbaum,M. R.,M.R.,true,60000745,33
true,1,https://api.elsevier.com/content/author/author_id/7005450043,7005450043,Maddox G.,Maddox,G. D.,G.D.,true,60007776,34
true,2,https://api.elsevier.com/content/author/author_id/7006026061,7006026061,Root R.,Root,R. B.,R.B.,true,60007776,34
true,1,https://api.elsevier.com/content/author/author_id/7004175429,7004175429,Skelly D.K.,Skelly,D. K.,D.K.,true,60025778,35
true,2,https://api.elsevier.com/content/author/author_id/7201367844,7201367844,Werner E.E.,Werner,E. E.,E.E.,true,60025778,35
true,1,https://api.elsevier.com/content/author/author_id/7004907556,7004907556,Roitberg B.,Roitberg,B. D.,B.D.,true,60018491,36
true,2,https://api.elsevier.com/content/author/author_id/7006742732,7006742732,Mangel M.,Mangel,M.,M.,true,60018491,36
true,3,https://api.elsevier.com/content/author/author_id/6604047757,6604047757,Tourigny G.,Tourigny,G.,G.,true,60018491,36
true,1,https://api.elsevier.com/content/author/author_id/7005807983,7005807983,Naeem S.,Naeem,S.,S.,true,60025038,37
true,1,https://api.elsevier.com/content/author/author_id/7404785890,7404785890,Wilson S.,Wilson,S. D.,S.D.,true,60009697,38
true,2,https://api.elsevier.com/content/author/author_id/7103373154,7103373154,Shay J.,Shay,J. M.,J.M.,true,60009697,38
true,1,https://api.elsevier.com/content/author/author_id/7501656568,7501656568,Smith C.,Smith,C. K.,C.K.,true,60025111,39
true,1,https://api.elsevier.com/content/author/author_id/7406140483,7406140483,Jones G.,Jones,G. P.,G.P.,true,60005686,40
true,1,https://api.elsevier.com/content/author/author_id/6602155565,6602155565,Settle W.,Settle,W. H.,W.H.,true,60014439,41
true,2,https://api.elsevier.com/content/author/author_id/7403521415,7403521415,Wilson L.,Wilson,L. T.,L.T.,true,60014439,41
true,1,https://api.elsevier.com/content/author/author_id/7405500132,7405500132,Smith T.,Smith,T. B.,T.B.,true,60025038,42
true,1,https://api.elsevier.com/content/author/author_id/7402475966,7402475966,Chambers J.,Chambers,J. C.,J.C.,true,60002722,43
true,2,https://api.elsevier.com/content/author/author_id/35518557900,35518557900,Macmahon J.,Macmahon,J. A.,J.A.,true,60002722,43
true,3,https://api.elsevier.com/content/author/author_id/56172087200,56172087200,Brown R.,Brown,R. W.,R.W.,true,60002722,43
true,1,https://api.elsevier.com/content/author/author_id/7007131737,7007131737,Boettcher S.,Boettcher,S. E.,S.E.,true,60015941,44
true,2,https://api.elsevier.com/content/author/author_id/6701663591,6701663591,Kalisz P.,Kalisz,P. J.,P.J.,true,60015941,44
true,1,https://api.elsevier.com/content/author/author_id/7004288231,7004288231,Reckhow K.,Reckhow,K. H.,K.H.,true,60008724,45
true,1,https://api.elsevier.com/content/author/author_id/7405893178,7405893178,Morris J.T.,Morris,J. T.,J.T.,true,60027629,46
true,2,https://api.elsevier.com/content/author/author_id/6506353343,6506353343,Haskin B.,Haskin,B.,B.,true,60027629,46
true,1,https://api.elsevier.com/content/author/author_id/7401452165,7401452165,Gilbert J.,Gilbert,J. J.,J.J.,true,60010756,47
true,1,https://api.elsevier.com/content/author/author_id/7201439382,7201439382,Schmitt R.,Schmitt,R. J.,R.J.,true,60029241,48
true,2,https://api.elsevier.com/content/author/author_id/7004637899,7004637899,Holbrook S.,Holbrook,S. J.,S.J.,true,60029241,48
true,1,https://api.elsevier.com/content/author/author_id/7201730456,7201730456,Porter S.,Porter,S. D.,S.D.,true,60013372,49
true,2,https://api.elsevier.com/content/author/author_id/6505871931,6505871931,Savignano D.,Savignano,D. A.,D.A.,true,60013372,49
