@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/35516614200,35516614200,Lawler S.,Lawler,S. P.,S.P.,true,60119141,1
true,1,https://api.elsevier.com/content/author/author_id/7404798852,7404798852,Johnson L.,Johnson,L. S.,L.S.,true,60002306,2
true,2,https://api.elsevier.com/content/author/author_id/6603318664,6603318664,Kermott L.,Kermott,L. H.,L.H.,true,60002306,2
true,3,https://api.elsevier.com/content/author/author_id/7005559770,7005559770,Lein M.,Lein,M. R.,M.R.,true,60002306,2
true,1,https://api.elsevier.com/content/author/author_id/7006026177,7006026177,Watanuki Y.,Watanuki,Y.,Y.,true,60006790,3
true,2,https://api.elsevier.com/content/author/author_id/7403314052,7403314052,Kato A.,Kato,A.,A.,true,60006790,3
true,3,https://api.elsevier.com/content/author/author_id/57220988120,57220988120,Mori Y.,Mori,Y.,Y.,true,60006790,3
true,4,https://api.elsevier.com/content/author/author_id/7402614438,7402614438,Naito Y.,Naito,Y.,Y.,true,60006790,3
true,1,https://api.elsevier.com/content/author/author_id/57204411720,57204411720,Tocque K.,Tocque,K.,K.,true,60022109,4
true,1,https://api.elsevier.com/content/author/author_id/7404172708,7404172708,Williams T.,Williams,T. D.,T.D.,true,60016005,5
true,2,https://api.elsevier.com/content/author/author_id/56063403000,56063403000,Cooch E.,Cooch,E. G.,E.G.,true,60016005,5
true,3,https://api.elsevier.com/content/author/author_id/7006165310,7006165310,Jefferies R.,Jefferies,R. L.,R.L.,true,60016005,5
true,4,https://api.elsevier.com/content/author/author_id/7102561935,7102561935,Cooke F.,Cooke,F.,F.,true,60016005,5
true,1,https://api.elsevier.com/content/author/author_id/57204280410,57204280410,Richner H.,Richner,H.,H.,true,60020486,6
true,2,https://api.elsevier.com/content/author/author_id/6603705045,6603705045,Oppliger A.,Oppliger,A.,A.,true,60020486,6
true,3,https://api.elsevier.com/content/author/author_id/6603734301,6603734301,Christe P.,Christe,P.,P.,true,60020486,6
true,1,https://api.elsevier.com/content/author/author_id/35494739100,35494739100,Hanski I.,Hanski,I.,I.,true,60002952,7
true,2,https://api.elsevier.com/content/author/author_id/7003489101,7003489101,Woiwod I.,Woiwod,I. P.,I.P.,true,60002952,7
true,1,https://api.elsevier.com/content/author/author_id/56860330300,56860330300,Veit R.,Veit,R. R.,R.R.,true,60015481,8
true,2,https://api.elsevier.com/content/author/author_id/7201672769,7201672769,Silverman E.,Silverman,E. D.,E.D.,true,60015481,8
true,3,https://api.elsevier.com/content/author/author_id/7004076172,7004076172,Everson I.,Everson,I.,I.,true,60015481,8
true,1,https://api.elsevier.com/content/author/author_id/36047626100,36047626100,Gaillard J.M.,Gaillard,J. M.,J.M.,true,60023578,9
true,2,https://api.elsevier.com/content/author/author_id/35309627100,35309627100,Delorme D.,Delorme,D.,D.,true,60023578,9
true,3,https://api.elsevier.com/content/author/author_id/7102994865,7102994865,Boutin J.M.,Boutin,J. M.,J.M.,true,60023578,9
true,4,https://api.elsevier.com/content/author/author_id/6602801922,6602801922,Van Laere G.,Van Laere,G.,G.,true,60023578,9
true,5,https://api.elsevier.com/content/author/author_id/57199336959,57199336959,Boisaubert B.,Boisaubert,B.,B.,true,60023578,9
true,6,https://api.elsevier.com/content/author/author_id/7003520954,7003520954,Pradel R.,Pradel,R.,R.,true,60023578,9
true,1,https://api.elsevier.com/content/author/author_id/7006409967,7006409967,Korpimaki E.,Korpimaki,E.,E.,true,60006876,10
true,1,https://api.elsevier.com/content/author/author_id/7402988175,7402988175,Peterson C.,Peterson,C. H.,C.H.,true,60025111,11
true,2,https://api.elsevier.com/content/author/author_id/7402324693,7402324693,Black R.,Black,R.,R.,true,60025111,11
true,1,https://api.elsevier.com/content/author/author_id/6701540021,6701540021,Greenstreet S.,Greenstreet,S. P.R.,S.P.R.,true,60028167,12
true,2,https://api.elsevier.com/content/author/author_id/7403330394,7403330394,Morgan R.,Morgan,R. I.G.,R.I.G.,true,60028167,12
true,3,https://api.elsevier.com/content/author/author_id/7202725065,7202725065,Barnett S.,Barnett,S.,S.,true,60028167,12
true,4,https://api.elsevier.com/content/author/author_id/6701367407,6701367407,Redhead P.,Redhead,P.,P.,true,60028167,12
