@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7005342903,7005342903,Lomonte B.,Lomonte,B.,B.,true,60071929,1
true,2,https://api.elsevier.com/content/author/author_id/7005828858,7005828858,Bonilla C.,Bonilla,C.,C.,true,60071929,1
true,3,https://api.elsevier.com/content/author/author_id/35618207100,35618207100,Gené J.,Gené,J. A.,J.A.,true,60071929,1
true,4,https://api.elsevier.com/content/author/author_id/7004178559,7004178559,Mata E.,Mata,E.,E.,true,60071929,1
true,5,https://api.elsevier.com/content/author/author_id/36859996700,36859996700,Alvarado J.,Alvarado,J.,J.,true,60071929,1
true,1,https://api.elsevier.com/content/author/author_id/6603435295,6603435295,Ureña F.,Ureña,F.,F.,true,60071929,2
true,2,https://api.elsevier.com/content/author/author_id/7003622458,7003622458,Akahori H.,Akahori,H.,H.,true,60071929,2
true,3,https://api.elsevier.com/content/author/author_id/6505787693,6505787693,Azofeifa A.,Azofeifa,A.,A.,true,60071929,2
true,1,https://api.elsevier.com/content/author/author_id/6603746482,6603746482,Salas I.,Salas,I. G.,I.G.,true,60071929,3
true,2,https://api.elsevier.com/content/author/author_id/56366410100,56366410100,Morales O.,Morales,O. M.,O.M.,true,60071929,3
true,3,https://api.elsevier.com/content/author/author_id/6603314107,6603314107,Brenes J.,Brenes,J. R.,J.R.,true,60071929,3
true,1,https://api.elsevier.com/content/author/author_id/6603746482,6603746482,Salas I.,Salas,I.,I.,true,100755671,4
true,2,https://api.elsevier.com/content/author/author_id/6603314107,6603314107,Brenes J.,Brenes,J. R.,J.R.,true,100755671,4
true,3,https://api.elsevier.com/content/author/author_id/56366410100,56366410100,Morales O.,Morales,O. M.,O.M.,true,100755671,4
true,1,https://api.elsevier.com/content/author/author_id/55547118343,55547118343,Kumar S.,Kumar,S.,S.,true,60016649,5
true,1,https://api.elsevier.com/content/author/author_id/7004503544,7004503544,Rojas G.,Rojas,G.,G.,true,60071929,6
true,2,https://api.elsevier.com/content/author/author_id/34975051900,34975051900,Gutiérrez J.M.,Gutiérrez,J. M.,J.M.,true,60071929,6
true,3,https://api.elsevier.com/content/author/author_id/35618207100,35618207100,Gené J.A.,Gené,J. A.,J.A.,true,60071929,6
true,4,https://api.elsevier.com/content/author/author_id/57657784300,57657784300,Gómez M.,Gómez,M.,M.,true,60071929,6
true,5,https://api.elsevier.com/content/author/author_id/6701827192,6701827192,Cerdas L.,Cerdas,L.,L.,true,60071929,6
true,1,https://api.elsevier.com/content/author/author_id/7003774874,7003774874,Chinchilla M.,Chinchilla,M.,M.,true,60071929,7
true,2,https://api.elsevier.com/content/author/author_id/6602677919,6602677919,Portilla E.,Portilla,E.,E.,true,60071929,7
true,3,https://api.elsevier.com/content/author/author_id/7003354052,7003354052,Guerrero O.,Guerrero,O. M.,O.M.,true,60071929,7
true,4,https://api.elsevier.com/content/author/author_id/7101784717,7101784717,Marín R.,Marín,R.,R.,true,60071929,7
true,1,https://api.elsevier.com/content/author/author_id/57214649238,57214649238,Sancho Ugalde H.,Sancho Ugalde,H.,H.,true,60071929,8
true,2,https://api.elsevier.com/content/author/author_id/6507669887,6507669887,Ureña Calderón F.,Ureña Calderón,F.,F.,true,60071929,8
true,1,https://api.elsevier.com/content/author/author_id/56185905800,56185905800,Trejos A.,Trejos,A.,A.,true,60071929,9
true,1,https://api.elsevier.com/content/author/author_id/55547118343,55547118343,Kumar S.,Kumar,S.,S.,true,60016649,10
