@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7007160007,7007160007,Jansson R.,Jansson,Roland,R.,true,60031040,1
true,2,https://api.elsevier.com/content/author/author_id/6506376543,6506376543,Zinko U.,Zinko,Ursula,U.,true,60031040,1
true,3,https://api.elsevier.com/content/author/author_id/57212372182,57212372182,Merritt D.M.,Merritt,David M.,D.M.,true,60003342,1
true,4,https://api.elsevier.com/content/author/author_id/7202946573,7202946573,Nilsson C.,Nilsson,Christer,C.,true,60031040,1
true,1,https://api.elsevier.com/content/author/author_id/6602469213,6602469213,Beckage B.,Beckage,Brian,B.,true,60009500,2
true,2,https://api.elsevier.com/content/author/author_id/7003505360,7003505360,Lavine M.,Lavine,Michael,M.,true,60008724,2
true,3,https://api.elsevier.com/content/author/author_id/35354658400,35354658400,Clark J.,Clark,James S.,J.S.,true,60008724,2
true,1,https://api.elsevier.com/content/author/author_id/57204295581,57204295581,Turnbull L.,Turnbull,Lindsay A.,L.A.,true,60012614,3
true,2,https://api.elsevier.com/content/author/author_id/14020502300,14020502300,Rahm S.,Rahm,Sabine,S.,true,60012614,3
true,3,https://api.elsevier.com/content/author/author_id/14018996900,14018996900,Baudois O.,Baudois,Oksana,O.,true,60012614,3
true,4,https://api.elsevier.com/content/author/author_id/24464886500,24464886500,Eichenberger-Glinz S.,Eichenberger-Glinz,Susann,S.,true,60012614,3
true,5,https://api.elsevier.com/content/author/author_id/20735514800,20735514800,Wacker L.,Wacker,Luca,L.,true,60012614,3
true,6,https://api.elsevier.com/content/author/author_id/7102653764,7102653764,Schmid B.,Schmid,Bernhard,B.,true,60012614,3
true,1,https://api.elsevier.com/content/author/author_id/23088112500,23088112500,Gómez-Aparicio L.,Gómez-Aparicio,Lorena,L.,true,60027844,4
true,2,https://api.elsevier.com/content/author/author_id/55327141300,55327141300,Gómez J.M.,Gómez,Jose M.,J.M.,true,60027844,4
true,3,https://api.elsevier.com/content/author/author_id/7103323608,7103323608,Zamora R.,Zamora,Regino,R.,true,60027844,4
true,1,https://api.elsevier.com/content/author/author_id/14019176700,14019176700,Couwenberg J.,Couwenberg,John,J.,true,60021311,5
true,2,https://api.elsevier.com/content/author/author_id/7005336138,7005336138,Joosten H.,Joosten,Hans,H.,true,60021311,5
true,1,https://api.elsevier.com/content/author/author_id/7003918041,7003918041,Craine J.M.,Craine,Joseph M.,J.M.,true,60010756,6
true,1,https://api.elsevier.com/content/author/author_id/7201768239,7201768239,Hill N.,Hill,Nicholas M.,N.M.,true,100468632,7
true,2,https://api.elsevier.com/content/author/author_id/6701798397,6701798397,Vander Kloet S.,Vander Kloet,Sam P.,S.P.,true,60029680,7
true,1,https://api.elsevier.com/content/author/author_id/55884596200,55884596200,Jumpponen A.,Jumpponen,A.,A.,true,60027152,8
true,2,https://api.elsevier.com/content/author/author_id/7102987946,7102987946,Mulder C.,Mulder,C. P.H.,C.P.H.,true,60027152,8
true,3,https://api.elsevier.com/content/author/author_id/7004138065,7004138065,Huss-Danell K.,Huss-Danell,K.,K.,true,60027152,8
true,4,https://api.elsevier.com/content/author/author_id/7005265823,7005265823,Högberg P.,Högberg,P.,P.,true,60027152,8
true,1,https://api.elsevier.com/content/author/author_id/6603783118,6603783118,Bossuyt B.,Bossuyt,B.,B.,true,60033316,9
true,2,https://api.elsevier.com/content/author/author_id/14019555700,14019555700,De Fré B.,De Fré,B.,B.,true,60033316,9
true,3,https://api.elsevier.com/content/author/author_id/7402353625,7402353625,Hoffmann M.,Hoffmann,M.,M.,true,60033316,9
true,1,https://api.elsevier.com/content/author/author_id/8567916400,8567916400,Handley R.,Handley,Richard J.,R.J.,true,60000112,10
