@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7101678734,7101678734,Zhuang X.,Zhuang,Xue Ying,X.Y.,true,60032203,1
true,2,https://api.elsevier.com/content/author/author_id/7005765422,7005765422,Corlett R.,Corlett,Richard T.,R.T.,true,60006541,1
true,1,https://api.elsevier.com/content/author/author_id/7103002042,7103002042,Blake S.,Blake,Stephen,S.,true,60001012,2
true,2,https://api.elsevier.com/content/author/author_id/7102222623,7102222623,Fay J.,Fay,J. Michael,J.M.,true,60001012,2
true,1,https://api.elsevier.com/content/author/author_id/7003930219,7003930219,Teketay D.,Teketay,D.,D.,true,60071205,3
true,2,https://api.elsevier.com/content/author/author_id/6602177483,6602177483,Granstrom A.,Granstrom,A.,A.,true,60071205,3
true,1,https://api.elsevier.com/content/author/author_id/8220212200,8220212200,Urquhart G.R.,Urquhart,Gerald R.,G.R.,true,60025778,4
true,1,https://api.elsevier.com/content/author/author_id/7003885172,7003885172,Terborgh J.,Terborgh,John,J.,true,60008724,5
true,2,https://api.elsevier.com/content/author/author_id/7103184986,7103184986,Flores N. C.,Flores N.,Cesar,C.,true,60005455,5
true,3,https://api.elsevier.com/content/author/author_id/7403138726,7403138726,Mueller P.,Mueller,Peter,P.,true,60008724,5
true,4,https://api.elsevier.com/content/author/author_id/7003833237,7003833237,Davenport L.,Davenport,Lisa,L.,true,60008724,5
true,1,https://api.elsevier.com/content/author/author_id/7005768098,7005768098,Scarano F.,Scarano,Fábio R.,F.R.,true,60000036,6
true,2,https://api.elsevier.com/content/author/author_id/7004417637,7004417637,Ribeiro K.,Ribeiro,Kátia T.,K.T.,true,60000036,6
true,3,https://api.elsevier.com/content/author/author_id/24400688000,24400688000,De Moraes L.,De Moraes,Luiz F.D.,L.F.D.,true,60000036,6
true,4,https://api.elsevier.com/content/author/author_id/14046507400,14046507400,De Lima H.,De Lima,Haroldo C.,H.C.,true,60000036,6
true,1,https://api.elsevier.com/content/author/author_id/6508028495,6508028495,Busemeyer D.T.,Busemeyer,Daniel T.,D.T.,true,60025152,7
true,2,https://api.elsevier.com/content/author/author_id/57188670135,57188670135,Pelikan S.,Pelikan,Stephan,S.,true,60025152,7
true,3,https://api.elsevier.com/content/author/author_id/55708294000,55708294000,Kennedy R.S.,Kennedy,Robert S.,R.S.,true,100318793,7
true,4,https://api.elsevier.com/content/author/author_id/6701669847,6701669847,Rogstad S.H.,Rogstad,Steven H.,S.H.,true,60025152,7
true,1,https://api.elsevier.com/content/author/author_id/6602150473,6602150473,Puig H.,Puig,Henri,H.,true,60027245,8
true,2,https://api.elsevier.com/content/author/author_id/7102140947,7102140947,Fabre A.,Fabre,André,A.,true,60027245,8
true,1,https://api.elsevier.com/content/author/author_id/19034302700,19034302700,Fischer E.,Fischer,Erich A.,E.A.,true,60029570,9
true,1,https://api.elsevier.com/content/author/author_id/7005437939,7005437939,Hailey A.,Hailey,Adrian,A.,true,60033774,10
true,2,https://api.elsevier.com/content/author/author_id/36762082500,36762082500,Coulson I.,Coulson,Ian M.,I.M.,true,60069307,10
true,3,https://api.elsevier.com/content/author/author_id/6508172474,6508172474,Chidavaenzi R.,Chidavaenzi,Robstein L.,R.L.,true,60033774,10
true,1,https://api.elsevier.com/content/author/author_id/7103229832,7103229832,Forget P.,Forget,Pierre Michel,P.M.,true,60029089,11
true,2,https://api.elsevier.com/content/author/author_id/6603068694,6603068694,Sabatier D.,Sabatier,Daniel,D.,true,60025735,11
true,1,https://api.elsevier.com/content/author/author_id/7103301903,7103301903,Harms K.,Harms,Kyle E.,K.E.,true,60003269,12
true,2,https://api.elsevier.com/content/author/author_id/7003357337,7003357337,Dalling J.,Dalling,James W.,J.W.,true,60030522,12
true,1,https://api.elsevier.com/content/author/author_id/7404393747,7404393747,Davies R.,Davies,Richard Glyn,R.G.,true,60025352,13
true,1,https://api.elsevier.com/content/author/author_id/7005841531,7005841531,Kingsbury N.,Kingsbury,Nancy,N.,true,60033420,14
true,2,https://api.elsevier.com/content/author/author_id/56211926000,56211926000,Kellman M.,Kellman,Martin,M.,true,60033420,14
true,1,https://api.elsevier.com/content/author/author_id/15751986300,15751986300,Van Der Burgt X.M.,Van Der Burgt,Xander M.,X.M.,true,60004156,15
true,1,https://api.elsevier.com/content/author/author_id/6602776865,6602776865,Pizo M.A.,Pizo,Marco Aurélio,M.A.,true,60029570,16
true,1,https://api.elsevier.com/content/author/author_id/7004416060,7004416060,Torti S.,Torti,Sylvia D.,S.D.,true,60025488,17
true,2,https://api.elsevier.com/content/author/author_id/7004499393,7004499393,Coley P.,Coley,P. D.,P.D.,true,60025488,17
true,3,https://api.elsevier.com/content/author/author_id/6601954208,6601954208,Janos D.,Janos,David P.,D.P.,true,60029251,17
true,1,https://api.elsevier.com/content/author/author_id/7102907284,7102907284,Wirth R.,Wirth,Rainer,R.,true,60015595,18
true,2,https://api.elsevier.com/content/author/author_id/56119311800,56119311800,Beyschlag W.,Beyschlag,Wolfram,W.,true,60015595,18
true,3,https://api.elsevier.com/content/author/author_id/7003854098,7003854098,Ryel R.,Ryel,Ronald J.,R.J.,true,60031706,18
true,4,https://api.elsevier.com/content/author/author_id/7005715910,7005715910,Hölldobler B.,Hölldobler,Bert,B.,true,60108337,18
true,1,https://api.elsevier.com/content/author/author_id/7005556770,7005556770,Pinard M.A.,Pinard,Michelle A.,M.A.,true,60072081,19
true,2,https://api.elsevier.com/content/author/author_id/57197612074,57197612074,Huffman J.,Huffman,Jean,J.,true,60072081,19
true,1,https://api.elsevier.com/content/author/author_id/6508046039,6508046039,Krijger C.L.,Krijger,C. L.,C.L.,true,60004156,20
true,2,https://api.elsevier.com/content/author/author_id/6504160979,6504160979,Opdam M.,Opdam,M.,M.,true,60004156,20
true,3,https://api.elsevier.com/content/author/author_id/6602839234,6602839234,Théry M.,Théry,M.,M.,true,60028311,20
true,4,https://api.elsevier.com/content/author/author_id/7003843226,7003843226,Bongers F.,Bongers,F.,F.,true,60004156,20
true,1,https://api.elsevier.com/content/author/author_id/24757962000,24757962000,Green P.T.,Green,P. T.,P.T.,true,60029470,21
true,1,https://api.elsevier.com/content/author/author_id/7005545142,7005545142,Darlington J.P.E.C.,Darlington,J. P.E.C.,J.P.E.C.,true,60021243,22
true,2,https://api.elsevier.com/content/author/author_id/7101612696,7101612696,Zimmerman P.R.,Zimmerman,P. R.,P.R.,true,60021243,22
true,3,https://api.elsevier.com/content/author/author_id/7402353721,7402353721,Greenberg J.,Greenberg,J.,J.,true,60021243,22
true,4,https://api.elsevier.com/content/author/author_id/6602267494,6602267494,Westberg C.,Westberg,C.,C.,true,60021243,22
true,5,https://api.elsevier.com/content/author/author_id/7003405009,7003405009,Bakwin P.,Bakwin,P.,P.,true,60021243,22
