@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7202756245,7202756245,Sinclair A.,Sinclair,A. R.E.,A.R.E.,true,60010365,1
true,2,https://api.elsevier.com/content/author/author_id/7103010232,7103010232,Krebs C.,Krebs,C. J.,C.J.,true,60010365,1
true,3,https://api.elsevier.com/content/author/author_id/7410169121,7410169121,Smith J.,Smith,J. N.M.,J.N.M.,true,60010365,1
true,4,https://api.elsevier.com/content/author/author_id/7006945293,7006945293,Boutin S.,Boutin,S.,S.,true,60010365,1
true,1,https://api.elsevier.com/content/author/author_id/6602385533,6602385533,Marcstrom V.,Marcstrom,V.,V.,true,101448837,2
true,2,https://api.elsevier.com/content/author/author_id/7003377266,7003377266,Kenward R.,Kenward,R. E.,R.E.,true,101448837,2
true,3,https://api.elsevier.com/content/author/author_id/6506949359,6506949359,Engren E.,Engren,E.,E.,true,101448837,2
true,1,https://api.elsevier.com/content/author/author_id/7005437870,7005437870,Hendrix S.,Hendrix,S. D.,S.D.,true,60024324,3
true,2,https://api.elsevier.com/content/author/author_id/7202220137,7202220137,Brown V.,Brown,V. K.,V.K.,true,60024324,3
true,3,https://api.elsevier.com/content/author/author_id/55676465700,55676465700,Dingle H.,Dingle,H.,H.,true,60024324,3
true,1,https://api.elsevier.com/content/author/author_id/7501526090,7501526090,Wilson R.,Wilson,R. P.,R.P.,true,60079129,4
true,2,https://api.elsevier.com/content/author/author_id/56274388300,56274388300,Wilson M.,Wilson,M. T.,M.T.,true,60079129,4
true,1,https://api.elsevier.com/content/author/author_id/7005565517,7005565517,Banks B.,Banks,B.,B.,true,60017383,5
true,2,https://api.elsevier.com/content/author/author_id/7005839821,7005839821,Beebee T.,Beebee,T. J.C.,T.J.C.,true,60017383,5
true,1,https://api.elsevier.com/content/author/author_id/18836797100,18836797100,Lundberg P.,Lundberg,P.,P.,true,60027152,6
true,1,https://api.elsevier.com/content/author/author_id/55732784500,55732784500,Gordon D.,Gordon,D. M.,D.M.,true,60014313,7
true,2,https://api.elsevier.com/content/author/author_id/57212811613,57212811613,Stewart R.,Stewart,R. K.,R.K.,true,60014313,7
true,1,https://api.elsevier.com/content/author/author_id/7004393008,7004393008,Gilbert N.,Gilbert,N.,N.,true,60029470,8
true,1,https://api.elsevier.com/content/author/author_id/9133628500,9133628500,Naylor C.,Naylor,C.,C.,true,60012070,9
true,2,https://api.elsevier.com/content/author/author_id/37111881700,37111881700,Adams J.,Adams,J.,J.,true,60012070,9
true,3,https://api.elsevier.com/content/author/author_id/7102498835,7102498835,Greenwood P.,Greenwood,P.,P.,true,60012070,9
true,1,https://api.elsevier.com/content/author/author_id/55473523800,55473523800,Taylor A.,Taylor,A. D.,A.D.,true,60003500,10
true,1,https://api.elsevier.com/content/author/author_id/7003637877,7003637877,Reyer H.,Reyer,H. U.,H.U.,true,60005460,11
